symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
-,236,6,230,3833.33,386,0,0,8.45482,8.45482,1586
SOLARINDS,47692,28604,19088,66.73,304934,208236.7345,286678364251,260734.25201,52497.51751,20324
PAGEIND,29837,19786,10051,50.8,115406,141406.75828,74681396449,152183.12278,10776.36449,36520
ASTRAL,41797,31448,10349,32.91,331931,108749.95846,214671978947,148656.51793,39906.55947,1592
JIOFIN,193176,159444,33732,21.16,231619,194541.81814,125440402944,217496.38008,22954.56194,255
APOLLOHOSP,62985,54227,8758,16.15,162356,72180.7766,173331516816,89701.81976,17521.04316,8600
NIFTY,7865931,6855770,1010161,14.73,42264996,414171.18307,67206770138222,2144299.66029,1730128.47722,24395
ASHOKLEY,62890,55129,7761,14.08,93816,82189.509,79389046500,96950.974,14761.465,176
ULTRACEMCO,70064,61974,8090,13.05,87976,64271.97629,45700464186,69211.13815,4939.16186,11706
MAXHEALTH,42645,37840,4805,12.7,80040,39857.0005,39958671978,45896.16029,6039.15978,1013
BDL,37526,33309,4217,12.66,78496,56839.98131,41100915873,67056.29005,10216.30873,1375
FORCEMOT,26665,23694,2971,12.54,61348,20123.83509,27211170735,22888.54244,2764.70735,18525
JUBLFOOD,47653,42953,4700,10.94,166435,133024.777,89636992912,150075.51862,17050.74162,491
ADANIENSOL,44023,40054,3969,9.91,38617,42156.10163,39080059760,49096.34923,6940.2476,1583
CONCOR,31315,28665,2650,9.24,54600,32932.95225,33764096762,38909.85737,5976.90512,533
AMBER,48950,45306,3644,8.04,88356,71897.803,57322890883,82719.21183,10821.40883,7175
RADICO,14819,13735,1084,7.89,25102,11991.09451,16534775206,14973.29658,2982.20206,4675
360ONE,15642,14557,1085,7.45,7922,8272.37295,3934538200,8814.95495,542.582,1183
FINNIFTY,24501,22814,1687,7.39,34777,1221.93363,55117677352,3860.97716,2639.04352,26327
ALKEM,20168,18789,1379,7.34,7543,6580.83342,4704261173,7193.69516,612.86173,5449
GMRAIRPORT,35706,33278,2428,7.3,26012,28237.77483,16605325305,30522.21288,2284.43805,103
HAL,112212,104591,7621,7.29,190537,83392.90459,136999162843,101963.58303,18570.67843,4945
SBILIFE,28052,26180,1872,7.15,12848,23910.54345,6589812637,24504.81982,594.27637,1812
TMPV,110269,102927,7342,7.13,99347,50795.47024,52122430560,59628.33584,8832.8656,349
MIDCPNIFTY,124840,117092,7748,6.62,138768,22158.39404,248425053963,35228.62368,13070.22963,15078
OFSS,31447,29523,1924,6.52,17405,26909.41148,17825686903,29416.08051,2506.66903,11420
MFSL,33081,31077,2004,6.45,19706,19326.91712,10240766716,21052.90428,1725.98716,1512
PETRONET,30012,28219,1793,6.35,42055,17584.18707,20781951917,19781.24124,2197.05417,279
UNOMINDA,17080,16081,999,6.21,10108,7006.3213,6455780666,7696.47796,690.15666,1240
TIINDIA,16847,15865,982,6.19,12916,8010.6774,6517107390,9329.6513,1318.9739,2780
BANKNIFTY,1195213,1126172,69041,6.13,1830610,156472.4784,3169677775503,357544.10343,201071.62503,57635
DRREDDY,54427,51404,3023,5.88,29598,35781.84018,18866609881,37782.3765,2000.53631,1206
ABB,44286,41982,2304,5.49,31897,18094.6971,29740788598,22157.33308,4062.63598,7710
PREMIERENE,20527,19468,1059,5.44,6522,4624.4445,4119804942,5087.38392,462.93942,1035
HINDPETRO,34710,32943,1767,5.36,10957,24661.85717,6339459654,25566.77621,904.91904,392
ICICIBANK,231276,220310,10966,4.98,85079,104577.07589,75328880389,112325.48978,7748.41389,1406
BAJAJFINSV,77133,73485,3648,4.96,22413,9929.85534,12727205007,11162.90541,1233.05007,2025
LICHSGFIN,67378,64356,3022,4.7,11295,14664.4851,4298343620,15076.8213,412.3362,502
VMM,16162,15453,709,4.59,3637,6607.99599,1278847951,6782.47425,174.47826,107
SBICARD,49410,47273,2137,4.52,13039,14696.97264,5459748488,15489.25752,792.28488,641
GVT&D,43184,41331,1853,4.48,30839,21784.322,14944429771,23767.11971,1982.79771,4304
SHRIRAMFIN,63336,60847,2489,4.09,57889,43218.15522,51205298809,51747.57332,8529.41809,1132
