symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
BLUESTONE,EQ,732.45,122.05,  20.00,20,732.45,616.5,793,399.8,231.04761,1583.808261789
DIACABS,EQ,269.07,24.46,  10.00,10,269.07,247.42,269.07,115.57,207.82551,543.297448242
HFCL,EQ,218.43,10.4,   5.00,5,218.43,209,229.5,59.82,201.4478,435.06681366000004
JINDWORLD,EQ,37.75,6.2,  19.65,20,37.86,31,43.96,17.85,1008.56338,368.1256337
CORDELIA,EQ,908,66.5,   7.90,10,925.65,845,925.65,623.1,15.6501,141.68192030999998
AASTHA,EQ,129.06,21.51,  20.00,20,129.06,115.5,136.5,105.33,103.38553,132.622957884
E2E,EQ,446.4,21.25,   5.00,5,446.4,430.35,469.4,183.36,27.58582,121.91553149
WESTLIFE,EQ,498,47.9,  10.64,20,540.1,446.2,788.95,398.4,18.67115,94.474151885
STLTECH,BE,528.75,25.15,   4.99,5,528.75,492.5,679.9,84.6,11.72759,60.584729939999995
KALPATARU,EQ,275.35,3.15,   1.16,10,299.4,270.9,429.3,258,9.29121,26.660197974000003
SHALPAINTS,EQ,69,10.22,  17.39,20,70.53,57.09,96.81,35.21,34.97715,23.585092245
TIRUPATIFL,EQ,76.95,6.99,   9.99,10,76.95,69.5,76.95,30.11,28.12773,21.357385388999997
VENUSREM,BE,1778.5,84.6,   4.99,5,1778.5,1615,2044.3,424,0.96954,16.793111478
KCPSUGIND,EQ,25.7,3.99,  18.38,20,26.05,24.1,36.95,21.45,58.96724,15.12509706
IZMO,EQ,1108.5,28.1,   2.60,5,1134.4,1079.7,1374.7,350.05,1.15883,12.888739026
MON100,EQ,322.81,-5.15,  -1.57,20,322.81,322.81,342.55,195.09,3.80379,12.279014498999999
STYLEBAAZA,BE,304.45,14.45,   4.98,5,304.5,284.45,427,229.95,2.93459,8.790270886
HECPROJECT,EQ,138.72,23.12,  20.00,20,138.72,122,173.47,92.1,3.36737,4.504530849
GAUDIUMIVF,BE,155.42,7.4,   5.00,5,155.42,146,155.42,69.18,2.72464,4.190223856
RAJESHEXPO,BZ,91.79,4.37,   5.00,5,91.79,85.9,237.88,72.63,3.82046,3.4724160939999997
LAXMIINDIA,BE,123.63,5.88,   4.99,5,123.63,119.7,180.9,71.06,2.47652,3.03249874
KECL,BE,127.71,6.08,   5.00,5,127.71,121.7,148,75.47,2.33087,2.962768857
MAFANG,EQ,194.77,-3.9,  -1.96,20,194.77,194.77,208.38,147.44,1.3487,2.62686299
AVADHSUGAR,BE,551,19.6,   3.69,5,557.95,528.75,557.95,306.05,0.46222,2.527603848
