symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
BAJAJ-AUTO,97124,72245,24879,34.44,291323,170633.93127,216214476303,192402.29431,21768.36303,10426
NIFTY,11955073,8970947,2984126,33.26,327974924,798495.33393,516116700108659,5994756.07802,5196260.74409,24187
NAUKRI,57276,46931,10345,22.04,77940,74196.09516,45309669548,80630.25564,6434.16048,1207
NHPC,44371,36816,7555,20.52,37898,61117.30267,15460492326,62983.04894,1865.74626,80
TVSMOTOR,120233,100969,19264,19.08,266746,150813.8034,162213453759,174616.29099,23802.48759,3793
BANDHANBNK,57130,48200,8930,18.53,57499,76300.60464,37385625600,84077.00064,7776.396,207
PAYTM,92992,80032,12960,16.19,220214,204084.82917,198800149225,232843.20392,28758.37475,1295
INDHOTEL,46541,40625,5916,14.56,37762,54837.1168,22354122660,57824.1434,2987.0266,731
AMBER,38947,34622,4325,12.49,36214,25006.68636,25911744598,27850.73234,2844.04598,7630
HDFCBANK,929335,828720,100615,12.14,653691,536666.26104,281320763048,562973.15152,26306.89048,761
MANAPPURAM,28893,25938,2955,11.39,57083,66866.4948,54080154720,76386.642,9520.1472,352
WAAREEENER,90320,81682,8638,10.58,46550,52763.48547,17975730433,54825.87731,2062.39183,2723
HDFCAMC,52060,47126,4934,10.47,47824,53615.05059,33415487730,56972.86989,3357.8193,2585
KEI,26429,23926,2503,10.46,14536,30781.01423,9865390363,32069.03036,1288.01613,4965
SRF,38123,34614,3509,10.14,59381,42685.52164,31103927422,48079.83586,5394.31422,2947
AUROPHARMA,38632,35294,3338,9.46,21465,84234.44326,10130055716,85373.18042,1138.73716,1582
FORCEMOT,23654,21677,1977,9.12,15685,14263.51641,5836678971,14868.55612,605.03971,17720
SHRIRAMFIN,67224,62075,5149,8.29,61720,96514.58957,45306283011,104918.67218,8404.08261,1064
TATAELXSI,91729,84870,6859,8.08,49274,31342.68257,19349651852,33426.1386,2083.45602,3457
CIPLA,65922,61157,4765,7.79,29587,37573.62231,14605751475,39596.68207,2023.05975,1433
BANKNIFTY,1404028,1307375,96653,7.39,2884594,317682.56156,5004430997108,584458.45264,266775.89108,57835
BANKBARODA,95603,89835,5768,6.42,34416,66871.15402,19293301433,69888.42285,3017.26883,248
TECHM,78962,74206,4756,6.41,62145,54734.17632,54468987060,61998.95892,7264.7826,1577
OIL,27566,25909,1657,6.4,13994,20141.23076,6908625682,20756.77758,615.54682,445
ADANIENSOL,48383,45490,2893,6.36,67284,96306.42487,71393450402,108863.81889,12557.39402,1737
HINDPETRO,43958,41361,2597,6.28,16923,41422.34862,9877568550,42873.90162,1451.553,407
MIDCPNIFTY,145317,136865,8452,6.18,187552,19783.79553,331620563077,35999.8663,16216.07077,14814
