symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
SBIFUNDS,SBIFUNDSEQN,610.15,-0.51,84848648,84848648,52316827870.32,574,,,624.95,598.2,-3.15,613.3,609.75,624.95,598.2,2026-07-21 16:00:29
HDFCBANK,HDFCBANKEQN,761.5,-2.07,42246009,42246009,32337630049.14,777.6,19-Jun-2026,,1020.5,726.65,-16.1,769.15,761.45,772.5,760.1,2026-07-21 16:00:29
KARURVYSYA,KARURVYSYAEQN,340.45,13.11,83899658,83899658,27905865247.38,301,24-Jul-2026,,345.35,201.82,39.45,310.05,340.3,345.35,310.05,2026-07-21 16:00:29
ICICIBANK,ICICIBANKEQN,1463.1,0.2,18269907,18269907,26745316857.3,1460.2,12-Aug-2025,,1500,1187.6,2.9,1470,1463.1,1473.9,1456.6,2026-07-21 16:00:29
AXISBANK,AXISBANKEQN,1256.5,0.04,15014867,15014867,18866180385.5,1256,10-Jul-2026,,1418.3,1042.5,0.5,1245,1258.2,1267.7,1244.5,2026-07-21 16:00:29
HSCL,HSCLEQN,800.65,3.99,21404570,21404570,16954987988.4,769.9,22-May-2026,,819.5,418.5,30.75,771,800.9,819.5,767.2,2026-07-21 16:00:29
RELIANCE,RELIANCEEQN,1304.6,-1.4,12753410,12753410,16700717929.1,1323.1,05-Jun-2026,,1611.8,1253.2,-18.5,1321,1303.7,1326.9,1302.7,2026-07-21 16:00:29
KALYANKJIL,KALYANKJILEQN,578.5,1.49,28810655,28810655,16382890859.2,570,04-Sep-2025,,617.7,327.05,8.5,568,577,580.75,555.05,2026-07-21 16:00:29
BLUESTONE,BLUESTONEEQN,732.45,20,23104761,23104761,15838082617.89,610.4,,,793,399.8,122.05,633.2,728.65,732.45,616.5,2026-07-21 16:00:29
PAYTM,PAYTMEQN,1295.5,-3.86,10474615,10474615,13929457265.45,1347.5,,,1407,930.6,-52,1337,1300.5,1382.4,1290.7,2026-07-21 16:00:29
SBIN,SBINEQN,1044.3,-1.48,10514887,10514887,11065551632.19,1060,15-May-2026,,1234.7,786.55,-15.7,1056.2,1044.4,1067,1042.8,2026-07-21 16:00:29
INFY,INFYEQN,1070.6,-1.52,9485229,9485229,10193775606.3,1087.1,10-Jun-2026,,1728,982.4,-16.5,1080,1073.5,1094.5,1067.2,2026-07-21 16:00:29
ULTRACEMCO,ULTRACEMCOEQN,12075,1.45,830840,830840,10008448191.2,11903,25-Jul-2025,,13110,10325,172,12070,12094,12126,11926,2026-07-21 16:00:29
BHARTIARTL,BHARTIARTLEQN,1949,0.46,5061312,5061312,9852299326.08,1940.1,24-Jul-2026,,2174.5,1740.5,8.9,1946.4,1948.4,1952,1938.7,2026-07-21 16:00:29
BEPL,BEPLEQN,122.4,-4.2,69963117,69963117,9268014108.99,127.77,23-Jul-2026,,138.5,74.2,-5.37,128.41,123.44,138.5,121.37,2026-07-21 16:00:29
TVSMOTOR,TVSMOTOREQN,3793.9,5.67,2391097,2391097,8954490888.21,3590.2,30-Mar-2026,,3970,2728.7,203.7,3590.2,3792,3810,3576.8,2026-07-21 16:00:29
BAJAJ-AUTO,BAJAJ-AUTOEQN,10426,-0.92,834319,834319,8730380761.52,10522.5,24-Jun-2026,,10834,7858.5,-96.5,10525,10403.5,10560,10342.5,2026-07-21 16:00:29
BECTORFOOD,BECTORFOODEQN,213.5,1.63,39878095,39878095,8467714692.3,210.08,17-Feb-2026,,313.82,165,3.42,209.71,211.3,219.61,205,2026-07-21 16:00:29
SHRIRAMFIN,SHRIRAMFINEQN,1064.1,2.77,7633092,7633092,8086192341.12,1035.4,03-Jul-2026,,1108,566.5,28.7,1036,1061.5,1067.4,1031,2026-07-21 16:00:29
BAJFINANCE,BAJFINANCEEQN,1071,0.66,6970658,6970658,7447520713.78,1064,30-Jun-2026,,1102.5,787.9,7,1064,1069.2,1074.4,1060.9,2026-07-21 16:00:29
