changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-9701,11-Aug-2026,Index Options,30456,0.6,Put,-42.86,40.89103,1.05,40157,22500,NIFTY,40.89103,SS,24570.65,87374,OPTIDXNIFTY11-08-2026PE22500,OPTIDX,-24.16
-8190,11-Aug-2026,Index Options,35334,1.15,Put,-41.03,170.81067,1.95,43524,23400,NIFTY,170.81067,SS,24570.65,165274,OPTIDXNIFTY11-08-2026PE23400,OPTIDX,-18.82
-4893,11-Aug-2026,Index Options,44659,0.3,Put,-45.45,16.56777,0.55,49552,21600,NIFTY,16.56777,SS,24570.65,67076,OPTIDXNIFTY11-08-2026PE21600,OPTIDX,-9.87
-4537,25-Aug-2026,Index Options,25292,217,Call,-17.94,7862.26951,264.45,29829,24700,NIFTY,7862.26951,SS,24570.65,54695,OPTIDXNIFTY25-08-2026CE24700,OPTIDX,-15.21
-3263,11-Aug-2026,Index Options,35228,1,Put,-37.5,75.66863,1.6,38491,23200,NIFTY,75.66863,SS,24570.65,85598,OPTIDXNIFTY11-08-2026PE23200,OPTIDX,-8.48
-2710,11-Aug-2026,Index Options,14683,412.35,Call,-17.23,7730.68108,498.2,17393,24200,NIFTY,7730.68108,SS,24570.65,29184,OPTIDXNIFTY11-08-2026CE24200,OPTIDX,-15.58
-2237,25-Aug-2026,Stock Options,3419,27.8,Call,-3.64,9037.5432,28.85,5656,1090,SBIN,9037.5432,SS,1097.2,35504,OPTSTKSBIN25-08-2026CE1090,OPTSTK,-39.55
-1835,25-Aug-2026,Index Options,26736,268,Call,-16.96,9630.24075,322.75,28571,24600,NIFTY,9630.24075,SS,24570.65,54570,OPTIDXNIFTY25-08-2026CE24600,OPTIDX,-6.42
-1720,25-Aug-2026,Index Options,3849,191.5,Call,-19.11,1116.44159,236.75,5569,24750,NIFTY,1116.44159,SS,24570.65,8629,OPTIDXNIFTY25-08-2026CE24750,OPTIDX,-30.89
-1717,11-Aug-2026,Index Options,17748,0.45,Put,-43.75,12.45899,0.8,19465,22000,NIFTY,12.45899,SS,24570.65,34228,OPTIDXNIFTY11-08-2026PE22000,OPTIDX,-8.82
-1676,11-Aug-2026,Index Options,9595,0.5,Call,-9.09,7.11639,0.55,11271,26150,NIFTY,7.11639,SS,24570.65,19906,OPTIDXNIFTY11-08-2026CE26150,OPTIDX,-14.87
-1650,25-Aug-2026,Index Options,19610,6.4,Put,-5.88,40.44768,6.8,21260,22500,NIFTY,40.44768,SS,24570.65,9723,OPTIDXNIFTY25-08-2026PE22500,OPTIDX,-7.76
-1639,11-Aug-2026,Index Options,99784,1.2,Put,-41.46,602.77097,2.05,101423,23500,NIFTY,602.77097,SS,24570.65,532954,OPTIDXNIFTY11-08-2026PE23500,OPTIDX,-1.62
-1567,11-Aug-2026,Index Options,13213,322.5,Call,-20.67,19061.37253,406.55,14780,24300,NIFTY,19061.37253,SS,24570.65,91604,OPTIDXNIFTY11-08-2026CE24300,OPTIDX,-10.6
-1510,11-Aug-2026,Index Options,3100,0.4,Call,-11.11,5.29682,0.45,4610,26700,NIFTY,5.29682,SS,24570.65,16977,OPTIDXNIFTY11-08-2026CE26700,OPTIDX,-32.75
-1376,25-Aug-2026,Index Options,85979,704.95,Call,-10.29,4034.05996,785.85,87355,24000,NIFTY,4034.05996,SS,24570.65,8670,OPTIDXNIFTY25-08-2026CE24000,OPTIDX,-1.58
-1322,25-Aug-2026,Index Options,7255,571,Call,-16.48,6058.76415,683.7,8577,58100,BANKNIFTY,6058.76415,SS,57746.45,33884,OPTIDXBANKNIFTY25-08-2026CE58100,OPTIDX,-15.41
-1290,11-Aug-2026,Index Options,12029,0.9,Put,-33.33,27.67529,1.35,13319,22900,NIFTY,27.67529,SS,24570.65,38358,OPTIDXNIFTY11-08-2026PE22900,OPTIDX,-9.69
-1286,11-Aug-2026,Index Options,3051,0.45,Put,-43.75,4.75176,0.8,4337,22100,NIFTY,4.75176,SS,24570.65,12184,OPTIDXNIFTY11-08-2026PE22100,OPTIDX,-29.65
-1201,25-Aug-2026,Index Options,11889,21.7,Call,-7.66,343.95969,23.5,13090,15500,MIDCPNIFTY,343.95969,SS,14875,11988,OPTIDXMIDCPNIFTY25-08-2026CE15500,OPTIDX,-9.17
-1195,11-Aug-2026,Index Options,4349,0.5,Put,-41.18,6.10875,0.85,5544,22300,NIFTY,6.10875,SS,24570.65,14027,OPTIDXNIFTY11-08-2026PE22300,OPTIDX,-21.55
-1159,11-Aug-2026,Index Options,10008,609.9,Call,-11.51,5717.69374,689.25,11167,24000,NIFTY,5717.69374,SS,24570.65,14712,OPTIDXNIFTY11-08-2026CE24000,OPTIDX,-10.38
-1153,25-Aug-2026,Index Options,11583,22.75,Put,-16.67,112.10043,27.3,12736,54000,BANKNIFTY,112.10043,SS,57746.45,14122,OPTIDXBANKNIFTY25-08-2026PE54000,OPTIDX,-9.05
-1138,11-Aug-2026,Index Options,4674,0.5,Put,-37.5,5.51187,0.8,5812,22200,NIFTY,5.51187,SS,24570.65,14133,OPTIDXNIFTY11-08-2026PE22200,OPTIDX,-19.58
-1119,11-Aug-2026,Index Options,4222,0.3,Call,-33.33,8.51853,0.45,5341,27200,NIFTY,8.51853,SS,24570.65,34488,OPTIDXNIFTY11-08-2026CE27200,OPTIDX,-20.95
