symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
HFCL,EQ,199.63,9.5,   5.00,5,199.63,194.56,208.98,59.82,263.54654,520.2145153060001
VISL,BE,24.37,1.16,   5.00,5,24.37,24,24.37,19.06,1438.42591,350.400551676
ICIL,EQ,410.5,68.4,  19.99,20,410.5,343.1,410.5,216.9,66.64723,259.597625573
STLTECH,BE,647.35,30.75,   4.99,5,647.4,606.05,679.9,83.4,28.76701,181.34723104
NIBE,EQ,1760,134.7,   8.29,10,1787.8,1655,1905.5,809.6,6.93812,121.164552432
BOSCH-HCIL,EQ,1407,127.9,  10.00,10,1407,1243,1849,1021.3,8.75024,118.079238656
CPPLUS,EQ,3515.6,167.4,   5.00,5,3515.6,3374,3714.4,1015,3.12877,109.064541922
E2E,EQ,405.7,19.3,   4.99,5,405.7,388.4,453.8,183.36,23.92972,96.60188666799999
VIDYAWIRES,EQ,106.5,3.39,   3.29,5,108.26,100.15,117.35,42.51,48.9047,51.511320510000004
QPOWER,BE,1309.9,62.3,   4.99,5,1309.9,1215,1441,490.35,3.67509,47.052544779
MON100,EQ,331.83,-1.48,  -0.44,20,331.83,328.04,342.55,177.99,11.98098,39.648657113999995
SASKEN,EQ,2647.9,240.7,  10.00,10,2647.9,2450,2647.9,991,1.16241,30.141407541000003
JAYBARMARU,EQ,172.79,8.22,   4.99,5,172.79,161.26,172.79,71.01,13.90958,23.697751446
DSSL,EQ,1420.2,67.6,   5.00,5,1420.2,1380,1924.8,781,1.29098,18.179709458
UNITECH,EQ,5.19,0.1,   1.96,5,5.34,5.08,9.48,3.1,270.70605,14.266208834999999
RAJESHEXPO,BZ,92.87,4.42,   5.00,5,92.87,92,237.88,72.63,13.99385,12.99468911
IBULLSLTD,BE,25.25,1.2,   4.99,5,25.25,24.05,25.5,8.9,50.38057,12.64552307
SIGMAADV,BE,500.05,23.8,   5.00,5,500.05,473.25,503.9,81.61,2.03095,10.04792203
SICALLOG,BE,101.47,4.83,   5.00,5,101.47,97.31,103.33,60.11,6.20674,6.283703576
TECHERA,SM,164.5,-5.35,  -3.15,5,178.3,163,325.7,127.55,3.408,5.8644864
VIVIDEL,ST,1212.95,57.75,   5.00,5,1212.95,1160,1212.95,556,0.36,4.32036
BHAGYANGR,BE,377.45,17.95,   4.99,5,377.45,377.45,377.45,70.21,0.95698,3.61212101
SHEEL,SM,72.9,3.45,   4.97,5,72.9,69,95.55,37.8,4.56,3.316488
UTSSAV,ST,363.55,17.3,   5.00,5,363.55,352,363.55,160.05,0.846,3.07098
ARROWGREEN,BE,602,24.2,   4.19,5,606.65,565.6,817.95,341.95,0.47003,2.812095484
DHARIWAL,SM,33.5,4.8,  16.72,20,34.4,31.15,48.3,13.51,8.25,2.6895
SADHNANIQ,BE,2.74,0.13,   4.98,5,2.74,2.5,4.02,1.27,92.3131,2.4739910800000002
QUICKHEAL,BE,182.3,8.68,   5.00,5,182.3,174,416.7,125,1.3428,2.42281404
PURPLEUTED,SM,406,12.65,   3.22,5,413,390,587.95,244.45,0.56,2.255008
UNIHEALTH,ST,574,26.2,   4.78,5,575.15,540,575.15,133.65,0.395,2.2007425
VPRPL,BE,32.11,1.52,   4.97,5,32.11,31,185.8,23.94,6.72029,2.152508887
VIPULLTD,EQ,10.13,0.92,   9.99,10,10.13,9.05,13.69,7.38,20.4654,2.04858654
SHRIAHIMSA,ST,371.4,17.65,   4.99,5,371.4,360,390,147,0.486,1.802574
MAFANG,EQ,192.82,-4.02,  -2.04,20,192.82,192.82,208.38,129.58,0.89028,1.7166378960000002
HYBRIDFIN,EQ,22.69,3.78,  19.99,20,22.69,19.5,33.62,13.06,7.69267,1.714696143
VISACHROME,BE,42.99,0.52,   1.22,5,44.59,40.51,73.68,27.05,3.76018,1.587547996
SARVESHWAR,BE,4,0.04,   1.01,5,4.15,3.78,9,2.5,38.33671,1.552636755
ECOSMOBLTY,BE,137.72,6.55,   4.99,5,137.72,131.49,358.4,103.94,0.94933,1.285297887
