changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
32144,23-Jun-2026,Index Options,93344,110.7,Call,14.89,104197.89619,96.35,61200,24200,NIFTY,104197.89619,RR,24168,1905664,OPTIDXNIFTY23-06-2026CE24200,OPTIDX,52.52
26229,23-Jun-2026,Index Options,80190,69.55,Call,8,40935.81813,64.4,53961,24300,NIFTY,40935.81813,RR,24168,1231245,OPTIDXNIFTY23-06-2026CE24300,OPTIDX,48.61
22751,28-Jul-2026,Index Options,54178,129.8,Call,22.63,4972.5164,105.85,31427,25000,NIFTY,4972.5164,RR,24168,66418,OPTIDXNIFTY28-07-2026CE25000,OPTIDX,72.39
19956,23-Jun-2026,Index Options,45978,135.8,Call,16.87,109844.60175,116.2,26022,24150,NIFTY,109844.60175,RR,24168,1632770,OPTIDXNIFTY23-06-2026CE24150,OPTIDX,76.69
17697,30-Jun-2026,Stock Futures,663586,789.9,-,1.84,389765.59132,775.6,645889,0,HDFCBANK,389765.59132,RR,800.8,90185,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,2.74
14459,23-Jun-2026,Index Options,31407,54,Call,3.25,13399.69763,52.3,16948,24350,NIFTY,13399.69763,RR,24168,514216,OPTIDXNIFTY23-06-2026CE24350,OPTIDX,85.31
9522,28-Jul-2026,Stock Futures,84660,793.5,-,1.78,81884.16834,779.6,75138,0,HDFCBANK,81884.16834,RR,800.8,15958,FUTSTKHDFCBANK28-07-2026XX0,FUTSTK,12.67
7277,30-Jun-2026,Stock Futures,83048,362.2,-,1.07,76146.252,358.35,75771,0,TMPV,76146.252,RR,364.55,26403,FUTSTKTMPV30-06-2026XX0,FUTSTK,9.6
7224,30-Jun-2026,Stock Options,8122,31,Put,142.19,1867.2136,12.8,898,1130,INFY,1867.2136,RR,1127.4,17549,OPTSTKINFY30-06-2026PE1130,OPTSTK,804.45
6822,30-Jun-2026,Index Options,31428,249.55,Call,17.27,19645.26401,212.8,24606,24100,NIFTY,19645.26401,RR,24168,144922,OPTIDXNIFTY30-06-2026CE24100,OPTIDX,27.72
6545,23-Jun-2026,Index Options,38338,88.55,Call,11.81,33558.92871,79.2,31793,24250,NIFTY,33558.92871,RR,24168,787870,OPTIDXNIFTY23-06-2026CE24250,OPTIDX,20.59
6240,30-Jun-2026,Index Options,36284,544.95,Call,24.72,28511.21613,436.95,30044,58000,BANKNIFTY,28511.21613,RR,57963.8,194657,OPTIDXBANKNIFTY30-06-2026CE58000,OPTIDX,20.77
6035,30-Jun-2026,Index Options,25184,39.9,Call,8.42,963.47612,36.8,19149,24700,NIFTY,963.47612,RR,24168,46671,OPTIDXNIFTY30-06-2026CE24700,OPTIDX,31.52
4816,30-Jun-2026,Index Options,43312,193.7,Call,18.25,11502.07065,163.8,38496,24200,NIFTY,11502.07065,RR,24168,108183,OPTIDXNIFTY30-06-2026CE24200,OPTIDX,12.51
4705,30-Jun-2026,Index Options,19366,106.9,Call,13.91,2817.00919,93.85,14661,24400,NIFTY,2817.00919,RR,24168,48342,OPTIDXNIFTY30-06-2026CE24400,OPTIDX,32.09
4582,30-Jun-2026,Index Options,7010,602.4,Call,26.08,12181.20699,477.8,2428,57900,BANKNIFTY,12181.20699,RR,57963.8,75489,OPTIDXBANKNIFTY30-06-2026CE57900,OPTIDX,188.71
4461,30-Jun-2026,Index Options,95016,78.95,Call,12.79,8007.22039,70,90555,24500,NIFTY,8007.22039,RR,24168,190193,OPTIDXNIFTY30-06-2026CE24500,OPTIDX,4.93
4400,30-Jun-2026,Stock Futures,71951,3176.2,-,2.42,77844.06217,3101.2,67551,0,TRENT,77844.06217,RR,3182,16447,FUTSTKTRENT30-06-2026XX0,FUTSTK,6.51
4169,30-Jun-2026,Stock Futures,195171,1346.5,-,0.54,125253.72902,1339.3,191002,0,ICICIBANK,125253.72902,RR,1341.5,13298,FUTSTKICICIBANK30-06-2026XX0,FUTSTK,2.18
4162,28-Jul-2026,Index Options,28178,563,Call,10.7,8727.06967,508.6,24016,24000,NIFTY,8727.06967,RR,24168,25864,OPTIDXNIFTY28-07-2026CE24000,OPTIDX,17.33
4025,28-Jul-2026,Index Options,18182,48.4,Call,18.92,529.12649,40.7,14157,25500,NIFTY,529.12649,RR,24168,18861,OPTIDXNIFTY28-07-2026CE25500,OPTIDX,28.43
3692,30-Jun-2026,Index Options,16725,325.1,Call,22.56,4761.59366,265.25,13033,58500,BANKNIFTY,4761.59366,RR,57963.8,55359,OPTIDXBANKNIFTY30-06-2026CE58500,OPTIDX,28.33
3590,30-Jun-2026,Stock Futures,58116,1015,-,0.26,80805.57317,1012.4,54526,0,HINDALCO,80805.57317,RR,1012,11399,FUTSTKHINDALCO30-06-2026XX0,FUTSTK,6.58
3580,28-Jul-2026,Stock Futures,7324,78.54,-,0.74,31231.522,77.96,3744,0,IDFCFIRSTB,31231.522,RR,78.01,4295,FUTSTKIDFCFIRSTB28-07-2026XX0,FUTSTK,95.62
3509,30-Jun-2026,Stock Futures,50696,5018,-,2.76,69370.22709,4883.4,47187,0,INDIGO,69370.22709,RR,5014,9318,FUTSTKINDIGO30-06-2026XX0,FUTSTK,7.44
