symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
MUTHOOTFIN,66949,40470,26479,65.43,244502,242716.56645,174007774206,278259.19602,35542.62956,2890
GAIL,65362,45111,20251,44.89,91926,84020.58456,51176589449,91947.22656,7926.64199,174
PAYTM,63212,46643,16569,35.52,174912,221852.93719,160815816739,266299.05958,44446.12239,1410
CAMS,17181,12940,4241,32.77,37727,21894.01904,23656510168,26837.56572,4943.54668,791
LTM,32737,25783,6954,26.97,103058,79356.0655,65746614399,96007.43449,16651.36899,4690
KEI,19548,15418,4130,26.79,18742,20998.04063,15004695788,24429.64851,3431.60788,5023
UPL,35592,28932,6660,23.02,46253,53445.49602,34721331753,60980.23206,7534.73603,620
APLAPOLLO,28886,23505,5381,22.89,91676,90768.28439,53742960607,101744.90046,10976.61607,1941
DIXON,119936,99873,20063,20.09,230380,129479.96367,151833127134,156812.11002,27332.14634,13892
CDSL,49636,41475,8161,19.68,48628,42110.44285,27826249958,47902.68243,5792.23958,1322
DIVISLAB,78608,66017,12591,19.07,259326,196946.96881,200229911667,235219.68548,38272.71667,8585
IEX,29849,25105,4744,18.9,50366,39328.82241,24656898679,44032.82845,4704.00604,128
GODFRYPHLP,14440,12181,2259,18.55,49690,22115.5355,29370949423,28462.40474,6346.86923,2247
MCX,72125,62070,10055,16.2,55172,61248.03027,28019632819,68802.97097,7554.94069,2642
BSE,95585,83001,12584,15.16,97543,108450.44104,62470761508,123641.85612,15191.41508,3575
ABCAPITAL,23774,20660,3114,15.07,63110,94545.95202,75463932524,111096.51226,16550.56024,424
MANAPPURAM,26580,23285,3295,14.15,18791,86013.5232,12350026140,89759.7846,3746.2614,365
LUPIN,26364,23220,3144,13.54,14413,30753.29924,12034109340,32938.78265,2185.4834,2393
LICHSGFIN,52757,46515,6242,13.42,27240,24103.6333,12062326610,25895.3994,1791.7661,519
PNBHOUSING,19578,17279,2299,13.31,18550,30845.76014,10377816923,34156.28937,3310.52923,1090
JUBLFOOD,24979,22105,2874,13,44103,39191.77275,22291182112,45548.65637,6356.88362,470
NIFTY,9540075,8485196,1054879,12.43,117231250,890845.89304,186697094211619,4326379.17674,3435533.28369,24774
ONGC,58135,52330,5805,11.09,22554,18765.83587,10747694497,20525.3496,1759.51372,242
JIOFIN,147395,133441,13954,10.46,124368,136536.42786,64703419594,153590.6138,17054.18594,263
SHRIRAMFIN,59636,54079,5557,10.28,72893,78876.53911,59055469027,91831.89939,12955.36027,1090
BAJAJHLDNG,6954,6315,639,10.12,6236,10324.43558,4435790768,11091.44326,767.00768,11599
ITC,205235,186394,18841,10.11,331667,126382.64595,155398640697,144515.30292,18132.65697,287
APOLLOHOSP,29952,27219,2733,10.04,19112,23364.75538,19237729065,26111.29603,2746.54065,8820
