symbol,shortName,price,change,changePct,volume,avgVolume,marketCap
NVDA,NVIDIA Corporation,206.64,5.89,2.93,127547828,152786998,5005027311616
INTC,Intel Corporation,91.0,0.8,0.89,93454443,129264640,459003985920
AMZN,"Amazon.com, Inc.",284.02,12.44,4.58,86041006,49455214,3055234318336
SNAP,Snap Inc.,5.04,0.35,7.46,74614280,41634087,8352091136
SOFI,"SoFi Technologies, Inc.",18.03,1.72,10.55,79218219,79224941,23264333824
AMC,"AMC Entertainment Holdings, Inc",2.85,0.03,1.06,66820989,44679912,2543922944
SPCX,Space Exploration Technologies ,114.53,6.16,5.68,69388988,111501291,1508839653376
AAPL,Apple Inc.,303.42,-5.49,-1.78,71988041,56470782,4456437514240
PLTR,Palantir Technologies Inc.,125.65,2.59,2.1,67056359,41334680,301222264832
NOK,Nokia Corporation Sponsored,9.36,0.22,2.41,58813391,110106735,52252516352
MSFT,Microsoft Corporation,487.65,22.93,4.93,61678582,40329301,3621067423744
GRAB,Grab Holdings Limited,3.67,0.17,4.86,62819864,49825479,15010299904
ONDS,Ondas Inc,8.37,0.88,11.75,54815315,85666137,4769548800
AAL,"American Airlines Group, Inc.",16.04,0.77,5.04,53160625,109892787,10617998336
PLUG,"Plug Power, Inc.",2.08,0.02,0.97,47925053,65872120,2901743616
ORCL,Oracle Corporation,141.85,11.98,9.22,49250527,30927233,408594841600
T,AT&T Inc.,23.59,0.34,1.46,46703886,62443782,161647788032
CRWV,"CoreWeave, Inc.",85.76,13.99,19.49,44007925,29006961,46788116480
GME,GameStop Corporation,19.06,-2.66,-12.25,41598573,6068235,8552055296
MU,"Micron Technology, Inc.",829.5,6.47,0.79,42015788,53659066,936831614976
PATH,"UiPath, Inc.",13.05,0.29,2.27,40842921,59040717,6761469440
IREN,IREN LIMITED,39.75,2.95,8.02,42726166,49813053,14205802496
ABEV,Ambev S.A.,3.05,-0.06,-1.93,40798951,27829633,47131025408
WULF,TeraWulf Inc.,18.83,1.17,6.63,38923174,31750741,9330879488
OWL,Blue Owl Capital Inc.,11.16,0.86,8.35,36804016,22649219,17399001088
