changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
28704,02-Jun-2026,Index Options,63574,206.4,Put,19.44,67702.76467,172.8,34870,24000,NIFTY,67702.76467,RR,23913.7,569450,OPTIDXNIFTY02-06-2026PE24000,OPTIDX,82.32
26889,02-Jun-2026,Index Options,45952,157,Put,18.94,30317.33513,132,19063,23900,NIFTY,30317.33513,RR,23913.7,313139,OPTIDXNIFTY02-06-2026PE23900,OPTIDX,141.05
17730,02-Jun-2026,Index Options,39586,118.2,Put,16.63,20551.99607,101.35,21856,23800,NIFTY,20551.99607,RR,23913.7,299701,OPTIDXNIFTY02-06-2026PE23800,OPTIDX,81.12
16230,02-Jun-2026,Index Options,40232,85.95,Put,12.43,11725.64342,76.45,24002,23700,NIFTY,11725.64342,RR,23913.7,231959,OPTIDXNIFTY02-06-2026PE23700,OPTIDX,67.62
13595,30-Jun-2026,Stock Futures,78403,252.65,-,1.21,137461.43637,249.62,64808,0,ETERNAL,137461.43637,RR,251,22446,FUTSTKETERNAL30-06-2026XX0,FUTSTK,20.98
13338,30-Jun-2026,Stock Futures,76181,14.19,-,0.14,213515.75223,14.17,62843,0,IDEA,213515.75223,RR,14.09,21052,FUTSTKIDEA30-06-2026XX0,FUTSTK,21.22
12950,02-Jun-2026,Index Options,28276,60.8,Put,5.74,6410.48631,57.5,15326,23600,NIFTY,6410.48631,RR,23913.7,175548,OPTIDXNIFTY02-06-2026PE23600,OPTIDX,84.5
12834,30-Jun-2026,Index Options,80986,414.8,Put,10.47,19753.91548,375.5,68152,24000,NIFTY,19753.91548,RR,23913.7,76491,OPTIDXNIFTY30-06-2026PE24000,OPTIDX,18.83
12246,30-Jun-2026,Stock Futures,63560,2988,-,4.27,255454.68656,2865.7,51314,0,ADANIENT,255454.68656,RR,2973,28105,FUTSTKADANIENT30-06-2026XX0,FUTSTK,23.86
11939,30-Jun-2026,Stock Futures,37975,3225,-,1.41,95783.155,3180.2,26036,0,KAYNES,95783.155,RR,3300,29900,FUTSTKKAYNES30-06-2026XX0,FUTSTK,45.86
10625,30-Jun-2026,Stock Futures,227724,1164.6,-,0.52,152199.92048,1158.6,217099,0,INFY,152199.92048,RR,1166,32567,FUTSTKINFY30-06-2026XX0,FUTSTK,4.89
9014,02-Jun-2026,Index Options,15523,182.6,Put,20.37,16326.37449,151.7,6509,23950,NIFTY,16326.37449,RR,23913.7,148081,OPTIDXNIFTY02-06-2026PE23950,OPTIDX,138.49
8302,30-Jun-2026,Stock Futures,64576,450.9,-,1.66,73444.18504,443.55,56274,0,AMBUJACEM,73444.18504,RR,450.4,15551,FUTSTKAMBUJACEM30-06-2026XX0,FUTSTK,14.75
8159,30-Jun-2026,Index Options,10068,1172.7,Put,5.2,9975.71865,1114.7,1909,55500,BANKNIFTY,9975.71865,RR,55092.9,28272,OPTIDXBANKNIFTY30-06-2026PE55500,OPTIDX,427.4
7987,02-Jun-2026,Index Options,17397,267,Put,23.75,27987.13374,215.75,9410,24100,NIFTY,27987.13374,RR,23913.7,191314,OPTIDXNIFTY02-06-2026PE24100,OPTIDX,84.88
7766,30-Jun-2026,Stock Futures,36862,422.4,-,1.96,91299.40138,414.3,29096,0,TATAPOWER,91299.40138,RR,421,14891,FUTSTKTATAPOWER30-06-2026XX0,FUTSTK,26.69
7472,30-Jun-2026,Stock Futures,42792,4475,-,0.53,79921.6533,4451.2,35320,0,HAL,79921.6533,RR,4435.5,11965,FUTSTKHAL30-06-2026XX0,FUTSTK,21.16
7303,30-Jun-2026,Stock Futures,81903,386.05,-,3.37,75601.67776,373.45,74600,0,TMPV,75601.67776,RR,385.6,24731,FUTSTKTMPV30-06-2026XX0,FUTSTK,9.79
7296,30-Jun-2026,Stock Futures,51631,91.71,-,0.77,68063.9112,91.01,44335,0,NMDC,68063.9112,RR,90.73,11104,FUTSTKNMDC30-06-2026XX0,FUTSTK,16.46
7227,30-Jun-2026,Stock Futures,57448,208.25,-,0.13,95651.6792,207.97,50221,0,TATASTEEL,95651.6792,RR,210.44,16736,FUTSTKTATASTEEL30-06-2026XX0,FUTSTK,14.39
7095,30-Jun-2026,Stock Futures,35115,1471.4,-,3.45,141903.79596,1422.3,28020,0,ADANIGREEN,141903.79596,RR,1464.8,16342,FUTSTKADANIGREEN30-06-2026XX0,FUTSTK,25.32
6647,30-Jun-2026,Stock Futures,36012,22.97,-,2.27,88186.14925,22.46,29365,0,YESBANK,88186.14925,RR,22.8,12475,FUTSTKYESBANK30-06-2026XX0,FUTSTK,22.64
6336,30-Jun-2026,Index Options,28293,691,Put,10.59,7113.82159,624.85,21957,24500,NIFTY,7113.82159,RR,23913.7,17334,OPTIDXNIFTY30-06-2026PE24500,OPTIDX,28.86
6286,30-Jun-2026,Stock Futures,26759,651.05,-,1.76,79293.19552,639.8,20473,0,HINDZINC,79293.19552,RR,647.65,9994,FUTSTKHINDZINC30-06-2026XX0,FUTSTK,30.7
5955,26-May-2026,Index Options,15259,306.1,Put,37.26,95954.16733,223,9304,55400,BANKNIFTY,95954.16733,RR,55092.9,1676436,OPTIDXBANKNIFTY26-05-2026PE55400,OPTIDX,64
