symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
BLISSGVS,EQ,381.05,63.5,  20.00,20,381.05,320.85,381.05,118,162.60899,595.620469471
DECNGOLD,EQ,177.91,29.65,  20.00,20,177.91,149.5,177.91,114.8,92.81769,156.128636349
VIDYAWIRES,EQ,102.87,9.35,  10.00,10,102.87,93,103.61,42.51,143.63281,143.40299750399998
E2E,EQ,3886.8,185,   5.00,5,3886.8,3670,3894.7,1833.6,2.28433,88.04196156100001
CRIZAC,EQ,237.75,13.76,   6.14,10,246.38,230,387.95,173.35,35.0172,85.08829428
GVPIL,EQ,799,30.6,   3.98,5,806.8,773,806.8,247.55,9.7314,77.59137162
IDEAFORGE,BE,855.4,40.7,   5.00,5,855.4,830,888,366,5.95674,50.785973892
MON100,EQ,330.34,-0.36,  -0.11,20,330.34,330.34,332.13,176.11,13.97307,46.158639438
QPOWER,BE,1123,44,   4.08,5,1132.9,1052,1441,416.2,3.93327,43.169211558
CEIGALL,EQ,352.5,10.65,   3.12,10,376,338.1,386.4,222.61,10.44449,37.294140443
MODISONLTD,EQ,251.13,41.85,  20.00,20,251.13,238.19,251.13,114,14.65078,36.537580242000004
ATLANTAELE,EQ,1788.9,85.1,   4.99,5,1788.9,1703.8,1901.8,707.6,1.76494,31.204315693999998
VENUSREM,EQ,1160,23.85,   2.10,5,1192.95,1101.9,1192.95,352,2.43587,28.460461493
STLTECH,BE,486.35,23.15,   5.00,5,486.35,486.35,486.35,69.76,4.07386,19.81321811
TVSSCS,EQ,123.78,2.97,   2.46,5,126.85,122.81,147,90.32,13.80959,17.277178049
UTLSOLAR,EQ,297.95,14.15,   4.99,5,297.95,287,313,172,5.30971,15.670016152
UNIMECH,EQ,962.5,10.7,   1.12,5,999.3,954,1397,695,0.97352,9.495811432
UNITECH,EQ,5.3,-0.11,  -2.03,5,5.68,5.29,10.5,3.1,161.86518,8.951144454000001
ANTELOPUS,EQ,766.85,36.5,   5.00,5,766.85,740.35,789.9,357,0.85924,6.5321143280000005
MIRCELECTR,BE,42.9,1.58,   3.82,5,43.38,41.5,49.23,12.13,14.39994,6.196294182
PATINTLOG,EQ,13.6,1.28,  10.39,20,14.78,13.06,18.51,8.01,43.49769,6.17667198
REGAAL,BE,94.01,3.32,   3.66,5,95.22,91,145.7,57.27,5.68987,5.377496137
GCHOTELS,SM,120,13.6,  12.78,20,127.65,107,255,76.5,4.104,4.9900536
INDORAMA,EQ,44.47,7.41,  19.99,20,44.47,39.4,75,29,11.14662,4.757377416
BFUTILITIE,EQ,567,14.95,   2.71,5,579.65,547.65,898.7,368.7,0.81988,4.699388184
SILVERTUC,EQ,152.99,7.27,   4.99,5,153,141.5,169.02,66.19,3.02688,4.550006015999999
OMAXAUTO,BE,239.17,11.38,   5.00,5,239.17,232.5,240,82.91,1.75329,4.1835252689999995
STLNETWORK,BE,27.56,1.31,   4.99,5,27.56,26.25,35.4,15.75,13.77697,3.78866675
SIGMAADV,EQ,385.35,18.35,   5.00,5,385.35,385.35,385.35,79.5,0.96575,3.721517625
BGRENERGY,BE,314.5,14.95,   4.99,5,314.5,314.5,490.8,94,1.12957,3.55249765
RFBL,ST,70.15,3.3,   4.94,5,70.15,70.1,70.15,52.5,4.86,3.408318
ANLON,ST,644.7,30.7,   5.00,5,644.7,626.85,644.7,335,0.448,2.884
BIOFILCHEM,EQ,37.15,5.63,  17.86,20,37.82,31.22,57.19,25.6,7.42293,2.770237476
SUPREMEPWR,ST,262.25,8.4,   3.31,5,266.5,257.35,291.35,130.55,0.93,2.464128
APSISAERO,ST,335,7.6,   2.32,5,343.75,317,343.75,147.2,0.54,1.823796
INDOTECH,BE,2560.8,121.9,   5.00,5,2560.8,2560.8,2977.6,1100,0.06891,1.7646472800000002
MOS,SM,14,0.15,   1.08,5,14.5,13.5,29.88,9.05,12.52,1.757808
TERASOFT,EQ,357.85,17,   4.99,5,357.85,334.55,598,252.4,0.45727,1.5986159199999999
TIRUPATIFL,BE,43.79,2.08,   4.99,5,43.79,41.11,52,30.11,3.68508,1.5886379880000001
OWAIS,SM,139.55,6.6,   4.96,5,139.55,130.5,707.9,88.1,1.113,1.5252552
RAJESHEXPO,BZ,118.45,5.64,   5.00,5,118.45,114.4,237.88,80.38,1.25108,1.4782761279999999
MAFANG,EQ,194.66,-1.82,  -0.93,20,194.66,194.66,197.89,129.58,0.68684,1.3370027439999999
MANAKSTEEL,BE,72.36,3.44,   4.99,5,72.36,70.01,87.13,45.11,1.76278,1.2727271599999999
HITECHCORP,EQ,200.16,33.36,  20.00,20,200.16,200.16,223.44,112,0.62237,1.245735792
PRIMECAB,ST,112.5,5.15,   4.80,5,112.7,104.05,136.7,70.4,1.12,1.226848
GANESHIN,ST,87.65,4.15,   4.97,5,87.65,82.3,279.8,66.4,1.152,1.0059264
AXITA,EQ,8.24,0.44,   5.64,10,8.58,7.74,12.2,7.26,12.09882,0.9884735939999999
INSPIRISYS,EQ,125.24,5.96,   5.00,5,125.24,114.02,132.05,69.92,0.75254,0.8974792039999999
INM,SM,192,24,  14.29,20,201.6,174.8,344.5,152.25,0.438,0.853443
IWARE,ST,359.75,17.1,   4.99,5,359.75,350,395,70.05,0.228,0.8148492
CHEMBONDCH,BE,201,2.91,   1.47,5,207.99,188.9,244.99,104.85,0.35455,0.72136743
PARTH,ST,462.9,22,   4.99,5,462.9,451,462.9,169,0.12,0.552024
