changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
271261,26-May-2026,Index Options,297932,0.05,Call,-99.97,291727.1979,146.7,26671,23950,NIFTY,291727.1979,RS,23913.7,19336970,OPTIDXNIFTY26-05-2026CE23950,OPTIDX,1017.06
250563,26-May-2026,Index Options,384350,0.05,Put,-99.83,257545.11672,30.2,133787,23900,NIFTY,257545.11672,RS,23913.7,35064005,OPTIDXNIFTY26-05-2026PE23900,OPTIDX,187.29
148023,26-May-2026,Index Options,189765,13.75,Call,-92.55,391643.48466,184.45,41742,23900,NIFTY,391643.48466,RS,23913.7,17540857,OPTIDXNIFTY26-05-2026CE23900,OPTIDX,354.61
125812,26-May-2026,Index Options,277774,0.05,Call,-99.96,503728.15311,115.3,151962,24000,NIFTY,503728.15311,RS,23913.7,23258295,OPTIDXNIFTY26-05-2026CE24000,OPTIDX,82.79
92392,26-May-2026,Index Options,142999,0.05,Call,-99.94,306859.50695,87.1,50607,24050,NIFTY,306859.50695,RS,23913.7,17523814,OPTIDXNIFTY26-05-2026CE24050,OPTIDX,182.57
81976,26-May-2026,Index Options,89034,0.05,Call,-99.99,94842.57484,425.05,7058,55100,BANKNIFTY,94842.57484,RS,55092.9,7614208,OPTIDXBANKNIFTY26-05-2026CE55100,OPTIDX,1161.46
70142,26-May-2026,Index Options,132051,0.05,Put,-99.77,46277.47204,21.5,61909,23850,NIFTY,46277.47204,RS,23913.7,18208724,OPTIDXNIFTY26-05-2026PE23850,OPTIDX,113.3
64624,26-May-2026,Index Options,137086,0.05,Call,-99.92,191980.33523,64.8,72462,24100,NIFTY,191980.33523,RS,23913.7,16454282,OPTIDXNIFTY26-05-2026CE24100,OPTIDX,89.18
61071,02-Jun-2026,Index Options,92078,159.2,Call,-35.4,74802.54876,246.45,31007,24000,NIFTY,74802.54876,RS,23913.7,593598,OPTIDXNIFTY02-06-2026CE24000,OPTIDX,196.96
46439,26-May-2026,Index Options,53066,0.05,Call,-99.99,85081.65555,349,6627,55200,BANKNIFTY,85081.65555,RS,55092.9,5396870,OPTIDXBANKNIFTY26-05-2026CE55200,OPTIDX,700.75
46074,30-Jun-2026,Index Futures,224657,23997.2,-,-0.45,1361481.12302,24106.4,178583,0,NIFTY,1361481.12302,RS,23913.7,87134,FUTIDXNIFTY30-06-2026XX0,FUTIDX,25.8
44498,02-Jun-2026,Index Options,88848,4.8,Call,-49.47,874.87998,9.5,44350,25000,NIFTY,874.87998,RS,23913.7,243835,OPTIDXNIFTY02-06-2026CE25000,OPTIDX,100.33
43293,26-May-2026,Index Options,56451,6.9,Put,-94.44,132491.196,124.15,13158,55100,BANKNIFTY,132491.196,RS,55092.9,7360622,OPTIDXBANKNIFTY26-05-2026PE55100,OPTIDX,329.02
43270,26-May-2026,Index Options,84849,0.05,Call,-99.89,54973.42379,47,41579,24150,NIFTY,54973.42379,RS,23913.7,8638866,OPTIDXNIFTY26-05-2026CE24150,OPTIDX,104.07
42343,02-Jun-2026,Index Options,84870,1.6,Call,-37.25,175.48139,2.55,42527,25500,NIFTY,175.48139,RS,23913.7,157878,OPTIDXNIFTY02-06-2026CE25500,OPTIDX,99.57
36964,26-May-2026,Index Options,71165,0.1,Put,-99.9,112698.93361,101,34201,55000,BANKNIFTY,112698.93361,RS,55092.9,9178185,OPTIDXBANKNIFTY26-05-2026PE55000,OPTIDX,108.08
36337,02-Jun-2026,Index Options,73028,27.75,Call,-50.36,8276.6605,55.9,36691,24500,NIFTY,8276.6605,RS,23913.7,345451,OPTIDXNIFTY02-06-2026CE24500,OPTIDX,99.04
34550,26-May-2026,Index Options,41761,0.05,Call,-99.98,87296.77761,298,7211,55300,BANKNIFTY,87296.77761,RS,55092.9,4005358,OPTIDXBANKNIFTY26-05-2026CE55300,OPTIDX,479.13
33944,26-May-2026,Index Options,39890,0.05,Call,-99.98,80128.11135,254.35,5946,55400,BANKNIFTY,80128.11135,RS,55092.9,3549418,OPTIDXBANKNIFTY26-05-2026CE55400,OPTIDX,570.87
32609,02-Jun-2026,Index Options,55907,14.45,Put,-14.75,1371.77274,16.95,23298,23200,NIFTY,1371.77274,RS,23913.7,157494,OPTIDXNIFTY02-06-2026PE23200,OPTIDX,139.96
29357,02-Jun-2026,Index Options,52169,85.6,Call,-44.33,20588.35488,153.75,22812,24200,NIFTY,20588.35488,RS,23913.7,292983,OPTIDXNIFTY02-06-2026CE24200,OPTIDX,128.69
28648,02-Jun-2026,Index Options,58394,8.65,Call,-51.81,937.56037,17.95,29746,24800,NIFTY,937.56037,RS,23913.7,142389,OPTIDXNIFTY02-06-2026CE24800,OPTIDX,96.31
28346,02-Jun-2026,Index Options,45324,211.15,Call,-31.85,31107.73828,309.85,16978,23900,NIFTY,31107.73828,RS,23913.7,205974,OPTIDXNIFTY02-06-2026CE23900,OPTIDX,166.96
27389,02-Jun-2026,Index Options,42801,117.6,Call,-40.11,30008.74344,196.35,15412,24100,NIFTY,30008.74344,RS,23913.7,302142,OPTIDXNIFTY02-06-2026CE24100,OPTIDX,177.71
27011,26-May-2026,Index Options,54668,0.05,Call,-98.28,242.66529,2.9,27657,24650,NIFTY,242.66529,RS,23913.7,732022,OPTIDXNIFTY26-05-2026CE24650,OPTIDX,97.66
