changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-56311,26-May-2026,Index Options,70023,0.05,Put,-96.55,111.20079,1.45,126334,22500,NIFTY,111.20079,SS,23913.7,371909,OPTIDXNIFTY26-05-2026PE22500,OPTIDX,-44.57
-50274,26-May-2026,Index Options,137137,0.05,Call,-96,329.9272,1.25,187411,25000,NIFTY,329.9272,SS,23913.7,1301488,OPTIDXNIFTY26-05-2026CE25000,OPTIDX,-26.83
-42687,26-May-2026,Index Options,34158,0.05,Put,-98.11,203.46617,2.65,76845,23100,NIFTY,203.46617,SS,23913.7,590613,OPTIDXNIFTY26-05-2026PE23100,OPTIDX,-55.55
-38327,26-May-2026,Index Options,147277,0.05,Put,-98.96,1456.87464,4.8,185604,23500,NIFTY,1456.87464,SS,23913.7,2801682,OPTIDXNIFTY26-05-2026PE23500,OPTIDX,-20.65
-37213,26-May-2026,Index Options,35832,0.1,Put,-90,27.60958,1,73045,22000,NIFTY,27.60958,SS,23913.7,128716,OPTIDXNIFTY26-05-2026PE22000,OPTIDX,-50.95
-32744,26-May-2026,Index Options,113073,0.05,Call,-99.45,1406.49849,9.15,145817,24400,NIFTY,1406.49849,SS,23913.7,2254004,OPTIDXNIFTY26-05-2026CE24400,OPTIDX,-22.46
-32698,26-May-2026,Index Options,60969,0.05,Call,-93.33,46.77445,0.75,93667,25500,NIFTY,46.77445,SS,23913.7,239869,OPTIDXNIFTY26-05-2026CE25500,OPTIDX,-34.91
-30864,26-May-2026,Index Options,140975,0.05,Call,-99.09,1183.59688,5.5,171839,24500,NIFTY,1183.59688,SS,23913.7,2639012,OPTIDXNIFTY26-05-2026CE24500,OPTIDX,-17.96
-29797,26-May-2026,Index Options,86253,0.05,Put,-99.2,1257.91251,6.25,116050,23600,NIFTY,1257.91251,SS,23913.7,2080914,OPTIDXNIFTY26-05-2026PE23600,OPTIDX,-25.68
-28397,26-May-2026,Index Options,81838,36.1,Put,-14.15,408534.46049,42.05,110235,23950,NIFTY,408534.46049,SS,23913.7,22367066,OPTIDXNIFTY26-05-2026PE23950,OPTIDX,-25.76
-27792,26-May-2026,Index Options,29713,0.05,Put,-97.56,110.23532,2.05,57505,22900,NIFTY,110.23532,SS,23913.7,368680,OPTIDXNIFTY26-05-2026PE22900,OPTIDX,-48.33
-25242,26-May-2026,Index Options,97970,0.05,Call,-99.69,5848.9626,16.35,123212,24300,NIFTY,5848.9626,SS,23913.7,4499202,OPTIDXNIFTY26-05-2026CE24300,OPTIDX,-20.49
-24851,26-May-2026,Index Options,14401,0.05,Put,-94.12,16.44814,0.85,39252,21500,NIFTY,16.44814,SS,23913.7,115022,OPTIDXNIFTY26-05-2026PE21500,OPTIDX,-63.31
-22373,26-May-2026,Index Options,16009,0.05,Put,-93.33,12.11295,0.75,38382,21000,NIFTY,12.11295,SS,23913.7,84706,OPTIDXNIFTY26-05-2026PE21000,OPTIDX,-58.29
-20982,26-May-2026,Index Futures,107761,23911.3,-,-0.63,787277.8821,24063,128743,0,NIFTY,787277.8821,SS,23913.7,50485,FUTIDXNIFTY26-05-2026XX0,FUTIDX,-16.3
-20893,26-May-2026,Index Options,27315,0.05,Put,-97.37,80.69782,1.9,48208,22800,NIFTY,80.69782,SS,23913.7,248301,OPTIDXNIFTY26-05-2026PE22800,OPTIDX,-43.34
-20551,26-May-2026,Index Options,87206,0.05,Put,-98.73,706.44329,3.95,107757,23400,NIFTY,706.44329,SS,23913.7,1598288,OPTIDXNIFTY26-05-2026PE23400,OPTIDX,-19.07
-20385,26-May-2026,Index Options,17397,0.1,Put,-94.29,52.71552,1.75,37782,22700,NIFTY,52.71552,SS,23913.7,184320,OPTIDXNIFTY26-05-2026PE22700,OPTIDX,-53.95
-19835,26-May-2026,Index Options,65472,0.05,Put,-98.44,498.58766,3.2,85307,23300,NIFTY,498.58766,SS,23913.7,1162209,OPTIDXNIFTY26-05-2026PE23300,OPTIDX,-23.25
-19769,26-May-2026,Index Options,17253,0.05,Call,-94.44,27.82058,0.9,37022,25300,NIFTY,27.82058,SS,23913.7,125885,OPTIDXNIFTY26-05-2026CE25300,OPTIDX,-53.4
-19403,26-May-2026,Index Options,33056,0.05,Put,-98.86,557.14863,4.4,52459,23450,NIFTY,557.14863,SS,23913.7,1142869,OPTIDXNIFTY26-05-2026PE23450,OPTIDX,-36.99
-19274,26-May-2026,Index Options,11796,0.05,Put,-88.89,9.10283,0.45,31070,20100,NIFTY,9.10283,SS,23913.7,77802,OPTIDXNIFTY26-05-2026PE20100,OPTIDX,-62.03
-19128,26-May-2026,Index Options,33753,0.05,Call,-94.74,49.7241,0.95,52881,25200,NIFTY,49.7241,SS,23913.7,231814,OPTIDXNIFTY26-05-2026CE25200,OPTIDX,-36.17
-18728,26-May-2026,Index Options,25332,0.05,Put,-98.57,351.80873,3.5,44060,23350,NIFTY,351.80873,SS,23913.7,773206,OPTIDXNIFTY26-05-2026PE23350,OPTIDX,-42.51
-16889,26-May-2026,Index Options,109579,0.05,Put,-99.45,2903.57667,9.15,126468,23700,NIFTY,2903.57667,SS,23913.7,3384122,OPTIDXNIFTY26-05-2026PE23700,OPTIDX,-13.35
