symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
BLUESTARCO,27191,16017,11174,69.76,73474,76361.21714,32220066589,83406.78303,7045.56589,1571
POWERGRID,75310,54182,21128,38.99,98491,64374.1318,45901949235,70094.90165,5720.76985,270
TRENT,97228,71294,25934,36.38,401126,208946.28775,269890060983,261807.52259,52861.23483,3107
FINNIFTY,13681,10108,3573,35.35,34707,2282.30242,56785626366,6855.14608,4572.84366,26863
MAZDOCK,48786,37597,11189,29.76,189615,77241.67292,103631570644,99923.15436,22681.48144,2530
BRITANNIA,32047,25917,6130,23.65,33452,25291.19272,20598145657,28645.0243,3353.83157,5404
HAL,79545,64456,15089,23.41,263035,162829.96467,181021681948,203778.48415,40948.51948,4920
POLICYBZR,44334,37472,6862,18.31,73268,55587.8695,37537615321,63866.59272,8278.72321,1599
SWIGGY,74350,63630,10720,16.85,134089,140394.63568,60836202245,157560.95689,17166.3212,288
AUBANK,37693,32756,4937,15.07,58731,72554.3119,57969077210,81953.684,9399.3721,1087
GVT&D,41190,36144,5046,13.96,89498,73956.50617,41648699203,83026.49821,9069.99203,4366
VOLTAS,33866,29880,3986,13.34,23548,36877.55887,8153272215,39350.68102,2473.12215,1275
CUMMINSIND,44534,39418,5116,12.98,129719,164082.4312,125430333330,184381.3645,20298.9333,5402
SHRIRAMFIN,69349,61447,7902,12.86,86281,112383.73855,71455037024,127640.84379,15257.10524,1141
TITAN,71891,63995,7896,12.34,103070,81000.58571,83212156795,93781.77866,12781.19295,4998
HINDZINC,57034,51203,5831,11.39,74436,65503.14953,49187153344,75852.05047,10348.90094,590
KALYANKJIL,62449,56092,6357,11.33,111181,126170.77158,79189172640,153894.59298,27723.8214,598
PGEL,27416,24746,2670,10.79,24572,27601.76407,12143650500,31393.11907,3791.355,609
BOSCHLTD,22328,20169,2159,10.7,31364,19068.16851,31452715523,22538.82375,3470.65523,42000
BHARATFORG,26997,24416,2581,10.57,15142,33985.8607,13743793725,37586.29795,3600.43725,2210
VEDL,98329,89070,9259,10.4,72678,32416.04268,20924364057,37278.52075,4862.47807,275
JUBLFOOD,30028,27239,2789,10.24,20235,29428.971,9412895250,31940.236,2511.265,473
MOTHERSON,36848,33450,3398,10.16,59302,91007.24613,49237703866,101419.39354,10412.14741,155
BSE,155013,140794,14219,10.1,151359,106637.03774,99932245860,128479.89634,21842.8586,3435
LUPIN,29911,27293,2618,9.59,24086,31773.12601,22151082849,35694.2395,3921.11349,2385
OBEROIRLTY,24046,22250,1796,8.07,8961,10247.00663,4692610681,10919.00344,671.99681,1777
RADICO,14020,12973,1047,8.07,7117,6510.70129,4234870956,7221.73585,711.03456,4470
BAJAJFINSV,77024,71519,5505,7.7,32444,18638.17137,18811812261,21115.57398,2477.40261,2086
NIFTY,7221642,6711795,509847,7.6,41266028,562709.88839,66179009082431,2845418.34771,2282708.45931,24636
CHOLAFIN,39025,36319,2706,7.45,37206,57077.5205,39921953868,65279.55918,8202.03868,1940
ICICIPRULI,27244,25369,1875,7.39,7742,13605.15742,2345169751,13980.46369,375.30626,507
SBIN,226749,211410,15339,7.26,318640,269351.64862,234360408052,312590.45415,43238.80552,1085
HINDALCO,123877,116092,7785,6.71,79527,100778.15069,48524600201,110193.9727,9415.82201,1027
NHPC,32787,30745,2042,6.64,15218,15088.54313,6939119080,16076.51343,987.9703,77
BIOCON,35595,33383,2212,6.63,83663,98621.981,83451111800,112735.224,14113.243,436
BDL,31575,29654,1921,6.48,57305,41632.46658,28384046005,49737.17663,8104.71005,1299
MARUTI,122736,115406,7330,6.35,98014,40517.71119,66309529762,47596.75881,7079.04762,14080
INDIANB,24476,23022,1454,6.32,31857,32937.7086,25148949570,38121.6043,5183.8957,877
HEROMOTOCO,60612,57029,3583,6.28,53472,34536.70039,42812014110,41330.54149,6793.8411,5550
ETERNAL,114902,108193,6709,6.2,96014,103519.49028,64898422712,116721.70365,13202.21337,316
RVNL,39054,36818,2236,6.07,29371,21848.67049,11648615825,24705.44749,2856.777,235
MAXHEALTH,28613,27056,1557,5.75,7885,17472.0148,2813658072,17983.41053,511.39572,1072
ALKEM,18136,17175,961,5.6,4402,5570.1438,2665160312,5964.12192,393.97812,5597
ONGC,67654,64095,3559,5.55,40739,31056.43545,19262234992,33615.60412,2559.16867,237
CIPLA,44848,42492,2356,5.54,40201,18955.39363,23920383217,22496.89581,3541.50217,1477
UNIONBANK,43902,41633,2269,5.45,30907,45018.36894,20577695249,49690.35519,4671.98624,182
FORTIS,25604,24299,1305,5.37,10370,8865.08495,6835752518,9889.21514,1024.13018,920
CROMPTON,40181,38174,2007,5.26,14930,16411.05535,7244847066,18074.64601,1663.59066,270
LTM,30670,29205,1465,5.02,21922,28810.02186,12550245927,31538.15613,2728.13427,4528
SAIL,54625,52024,2601,5,25486,60279.35509,15762228038,64494.57547,4215.22038,176
SOLARINDS,25774,24550,1224,4.99,14863,19420.067,12400833995,21491.15695,2071.08995,18496
KAYNES,50153,47821,2332,4.88,30224,37659.62022,14372712723,43347.14745,5687.52723,3830
APLAPOLLO,29494,28197,1297,4.6,28521,29646.25205,17124404083,32880.63289,3234.38083,1945
ICICIGI,27416,26211,1205,4.6,17029,20486.34084,7405064173,21563.10757,1076.76673,1658
