changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-36138,11-Aug-2026,Index Options,85700,172.1,Call,19.6,244916.20608,143.9,121838,24600,NIFTY,244916.20608,SR,24636,2156560,OPTIDXNIFTY11-08-2026CE24600,OPTIDX,-29.66
-23312,11-Aug-2026,Index Options,16260,206.6,Call,20.47,57082.06686,171.5,39572,24550,NIFTY,57082.06686,SR,24636,426718,OPTIDXNIFTY11-08-2026CE24550,OPTIDX,-58.91
-21426,11-Aug-2026,Index Options,43192,240.05,Call,19.79,77612.64767,200.4,64618,24500,NIFTY,77612.64767,SR,24636,498202,OPTIDXNIFTY11-08-2026CE24500,OPTIDX,-33.16
-8059,25-Aug-2026,Stock Options,13917,43.7,Call,152.6,10893.2575,17.3,21976,1300,RELIANCE,10893.2575,SR,1325,71525,OPTSTKRELIANCE25-08-2026CE1300,OPTSTK,-36.67
-6287,25-Aug-2026,Index Options,77803,129,Call,22.62,5782.90722,105.2,84090,25000,NIFTY,5782.90722,SR,24636,70531,OPTIDXNIFTY25-08-2026CE25000,OPTIDX,-7.48
-6140,25-Aug-2026,Index Options,13939,1034.7,Call,17.33,10034.81579,881.9,20079,57500,BANKNIFTY,10034.81579,SR,58063.65,33761,OPTIDXBANKNIFTY25-08-2026CE57500,OPTIDX,-30.58
-5767,25-Aug-2026,Index Futures,183421,24738,-,0.37,506023.7715,24647.7,189188,0,NIFTY,506023.7715,SR,24636,31485,FUTIDXNIFTY25-08-2026XX0,FUTIDX,-3.05
-5686,25-Aug-2026,Index Options,36515,313.3,Call,26.53,5788.80961,247.6,42201,59000,BANKNIFTY,5788.80961,SR,58063.65,66114,OPTIDXBANKNIFTY25-08-2026CE59000,OPTIDX,-13.47
-5078,25-Aug-2026,Index Options,64679,386.7,Call,15.76,11613.0607,334.05,69757,24500,NIFTY,11613.0607,SR,24636,46988,OPTIDXNIFTY25-08-2026CE24500,OPTIDX,-7.28
-4897,11-Aug-2026,Index Options,90366,45.95,Call,12.62,30220.35406,40.8,95263,24900,NIFTY,30220.35406,SR,24636,964582,OPTIDXNIFTY11-08-2026CE24900,OPTIDX,-5.14
-4632,11-Aug-2026,Index Options,103067,76.35,Call,18.19,76071.48412,64.6,107699,24800,NIFTY,76071.48412,SR,24636,1478250,OPTIDXNIFTY11-08-2026CE24800,OPTIDX,-4.3
-4358,30-Mar-2027,Index Options,5987,993,Call,5.41,5022.3981,942,10345,25500,NIFTY,5022.3981,SR,24636,7826,OPTIDXNIFTY30-03-2027CE25500,OPTIDX,-42.13
-3674,11-Aug-2026,Index Options,21582,322,Call,20.51,22550.53639,267.2,25256,24400,NIFTY,22550.53639,SR,24636,110298,OPTIDXNIFTY11-08-2026CE24400,OPTIDX,-14.55
-3669,25-Aug-2026,Index Options,8482,867,Call,21.56,14076.56035,713.2,12151,57800,BANKNIFTY,14076.56035,SR,58063.65,58354,OPTIDXBANKNIFTY25-08-2026CE57800,OPTIDX,-30.2
-3222,25-Aug-2026,Index Options,6218,928,Call,21.06,9054.92601,766.55,9440,57700,BANKNIFTY,9054.92601,SR,58063.65,35053,OPTIDXBANKNIFTY25-08-2026CE57700,OPTIDX,-34.13
-3119,11-Aug-2026,Index Options,6091,282.45,Call,21.28,13019.4012,232.9,9210,24450,NIFTY,13019.4012,SR,24636,72480,OPTIDXNIFTY11-08-2026CE24450,OPTIDX,-33.87
-2678,25-Aug-2026,Index Options,4299,977.85,Call,18.36,4162.53405,826.2,6977,57600,BANKNIFTY,4162.53405,SR,58063.65,15102,OPTIDXBANKNIFTY25-08-2026CE57600,OPTIDX,-38.38
-2652,25-Aug-2026,Index Options,35592,105,Call,20.83,1288.02811,86.9,38244,60000,BANKNIFTY,1288.02811,SR,58063.65,44103,OPTIDXBANKNIFTY25-08-2026CE60000,OPTIDX,-6.93
-2616,25-Aug-2026,Stock Options,5291,59,Call,126.92,2728.31155,26,7907,1280,RELIANCE,2728.31155,SR,1325,13051,OPTSTKRELIANCE25-08-2026CE1280,OPTSTK,-33.08
-2487,25-Aug-2026,Stock Options,4455,51.55,Call,77.76,3772.944,29,6942,1050,SBIN,3772.944,SR,1085,12608,OPTSTKSBIN25-08-2026CE1050,OPTSTK,-35.83
-2482,25-Aug-2026,Stock Options,3171,50.95,Call,138.64,2215.9208,21.35,5653,1290,RELIANCE,2215.9208,SR,1325,12794,OPTSTKRELIANCE25-08-2026CE1290,OPTSTK,-43.91
-2461,25-Aug-2026,Stock Options,13383,4.6,Call,142.11,565.02225,1.9,15844,1400,RELIANCE,565.02225,SR,1325,32195,OPTSTKRELIANCE25-08-2026CE1400,OPTSTK,-15.53
-2384,25-Aug-2026,Stock Options,2900,36.75,Call,166.3,3564.69105,13.8,5284,1310,RELIANCE,3564.69105,SR,1325,27201,OPTSTKRELIANCE25-08-2026CE1310,OPTSTK,-45.12
-2000,25-Aug-2026,Stock Options,2478,298.5,Put,21,2293.34196,246.7,4478,3700,BSE,2293.34196,SR,3435,4186,OPTSTKBSE25-08-2026PE3700,OPTSTK,-44.66
-1972,25-Aug-2026,Index Options,5239,810,Call,22.59,11033.67487,660.75,7211,57900,BANKNIFTY,11033.67487,SR,58063.65,48505,OPTIDXBANKNIFTY25-08-2026CE57900,OPTIDX,-27.35
