changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
55025,11-Aug-2026,Index Options,132527,84,Put,-38.39,206923.02576,136.35,77502,24600,NIFTY,206923.02576,RS,24636,3100342,OPTIDXNIFTY11-08-2026PE24600,OPTIDX,71
43889,11-Aug-2026,Index Options,68650,130,Put,-32.06,155404.81424,191.35,24761,24700,NIFTY,155404.81424,RS,24636,1619264,OPTIDXNIFTY11-08-2026PE24700,OPTIDX,177.25
36244,11-Aug-2026,Index Options,58141,107.45,Put,-33.67,185734.8767,162,21897,24650,NIFTY,185734.8767,RS,24636,2301248,OPTIDXNIFTY11-08-2026PE24650,OPTIDX,165.52
30745,11-Aug-2026,Index Options,144284,4.75,Put,-54.55,3060.85093,10.45,113539,24000,NIFTY,3060.85093,RS,24636,626197,OPTIDXNIFTY11-08-2026PE24000,OPTIDX,27.08
26984,11-Aug-2026,Index Options,86587,19.5,Put,-50.19,13623.95944,39.15,59603,24300,NIFTY,13623.95944,RS,24636,766640,OPTIDXNIFTY11-08-2026PE24300,OPTIDX,45.27
25785,11-Aug-2026,Index Options,68437,7,Put,-55.56,3009.61789,15.75,42652,24100,NIFTY,3009.61789,RS,24636,416758,OPTIDXNIFTY11-08-2026PE24100,OPTIDX,60.45
16831,11-Aug-2026,Index Options,80855,33.45,Put,-44.98,26918.54603,60.8,64024,24400,NIFTY,26918.54603,RS,24636,962425,OPTIDXNIFTY11-08-2026PE24400,OPTIDX,26.29
16364,11-Aug-2026,Index Options,43541,1.55,Put,-44.64,228.1227,2.8,27177,23400,NIFTY,228.1227,RS,24636,151275,OPTIDXNIFTY11-08-2026PE23400,OPTIDX,60.21
12838,11-Aug-2026,Index Options,34489,24.6,Put,-49.9,9571.9972,49.1,21651,24350,NIFTY,9571.9972,RS,24636,427837,OPTIDXNIFTY11-08-2026PE24350,OPTIDX,59.3
12767,11-Aug-2026,Index Options,100627,1.7,Put,-46.88,683.09568,3.2,87860,23500,NIFTY,683.09568,RS,24636,399588,OPTIDXNIFTY11-08-2026PE23500,OPTIDX,14.53
12213,11-Aug-2026,Index Options,91401,53.1,Put,-43.21,62056.48735,93.5,79188,24500,NIFTY,62056.48735,RS,24636,1408550,OPTIDXNIFTY11-08-2026PE24500,OPTIDX,15.42
10536,18-Aug-2026,Index Options,28575,2.95,Put,-4.84,51.4176,3.1,18039,22000,NIFTY,51.4176,RS,24636,25600,OPTIDXNIFTY18-08-2026PE22000,OPTIDX,58.41
10501,11-Aug-2026,Index Options,103861,1.7,Call,-49.25,1059.25736,3.35,93360,25500,NIFTY,1059.25736,RS,24636,634096,OPTIDXNIFTY11-08-2026CE25500,OPTIDX,11.25
10407,25-Aug-2026,Index Options,24686,221.1,Put,-17.82,8943.82292,269.05,14279,24700,NIFTY,8943.82292,RS,24636,59427,OPTIDXNIFTY25-08-2026PE24700,OPTIDX,72.88
10360,11-Aug-2026,Index Options,34010,41.9,Put,-44.65,20233.40774,75.7,23650,24450,NIFTY,20233.40774,RS,24636,573160,OPTIDXNIFTY11-08-2026PE24450,OPTIDX,43.81
8514,11-Aug-2026,Index Options,53070,3.5,Put,-52.7,1048.04061,7.4,44556,23900,NIFTY,1048.04061,RS,24636,289474,OPTIDXNIFTY11-08-2026PE23900,OPTIDX,19.11
8511,11-Aug-2026,Index Options,21090,5.75,Put,-55.77,1163.76466,13,12579,24050,NIFTY,1163.76466,RS,24636,195887,OPTIDXNIFTY11-08-2026PE24050,OPTIDX,67.66
8244,11-Aug-2026,Index Options,56602,2.6,Put,-52.29,1041.83006,5.45,48358,23800,NIFTY,1041.83006,RS,24636,366777,OPTIDXNIFTY11-08-2026PE23800,OPTIDX,17.05
8190,11-Aug-2026,Index Options,46082,1.75,Put,-51.39,555.67746,3.6,37892,23600,NIFTY,555.67746,RS,24636,292770,OPTIDXNIFTY11-08-2026PE23600,OPTIDX,21.61
7958,11-Aug-2026,Index Options,12429,156.7,Put,-29.37,46180.8072,221.85,4471,24750,NIFTY,46180.8072,RS,24636,404990,OPTIDXNIFTY11-08-2026PE24750,OPTIDX,177.99
7533,18-Aug-2026,Index Options,20121,3.5,Put,-12.5,44.79746,4,12588,22500,NIFTY,44.79746,RS,24636,18986,OPTIDXNIFTY18-08-2026PE22500,OPTIDX,59.84
7505,11-Aug-2026,Index Options,64726,2.3,Call,-50.54,850.43964,4.65,57221,25400,NIFTY,850.43964,RS,24636,362429,OPTIDXNIFTY11-08-2026CE25400,OPTIDX,13.12
7497,11-Aug-2026,Index Options,42109,2,Put,-52.94,865.26044,4.25,34612,23700,NIFTY,865.26044,RS,24636,386968,OPTIDXNIFTY11-08-2026PE23700,OPTIDX,21.66
7237,25-Aug-2026,Index Options,26701,180,Put,-18.86,7584.19506,221.85,19464,24600,NIFTY,7584.19506,RS,24636,61153,OPTIDXNIFTY25-08-2026PE24600,OPTIDX,37.18
7050,11-Aug-2026,Index Options,16785,188,Put,-26.93,58222.26072,257.3,9735,24800,NIFTY,58222.26072,RS,24636,434608,OPTIDXNIFTY11-08-2026PE24800,OPTIDX,72.42
