symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
NAVKARURB,EQ,0.84,0.04,   5.00,5,0.84,0.79,3.59,0.7,7.22063,0.059931229
NORBTEAEXP,EQ,83.95,3.99,   4.99,5,83.95,83.9,99.35,30.5,0.0709,0.05951346
GAYAHWS,EQ,2.39,0,   0.00,5,2.5,2.35,4.76,1.11,2.46037,0.05880284300000001
AHLWEST,BE,560.85,26.7,   5.00,5,560.85,560,560.85,137,0.01007,0.056476588
VIVIMEDLAB,BE,6.54,0.19,   2.99,5,6.66,6.14,29.4,5.15,0.78969,0.05054016
HOLMARC,SM,103.95,4.95,   5.00,5,103.95,100,176.95,60.05,0.045,0.0458865
SADBHIN,EQ,2.76,0.05,   1.85,5,2.84,2.62,5.7,2.06,1.37389,0.037232419
MANAV,ST,43.05,2.05,   5.00,5,43.05,42,45,11.55,0.08,0.034016
ARVINDPORT,ST,36.4,0.9,   2.54,5,37.25,36.4,87.4,27.45,0.075,0.02766
WINSOME,BZ,2.02,-0.02,  -0.98,2,2.08,2.01,2.18,1.59,1.09178,0.022490668
MPEL,SM,46.2,2.2,   5.00,5,46.2,44,153.9,42,0.048,0.0218208
SANWARIA,BZ,0.24,0.01,   4.35,2,0.24,0.23,0.41,0.19,8.06561,0.018550903
ACCORD,ST,45.85,2.15,   4.92,5,45.85,45.85,50.6,19.2,0.04,0.01834
RAJRILTD,BE,20.5,0,   0.00,2,20.91,20.3,31.59,19.41,0.08525,0.0174933
EASTSILK,BE,60.5,2.46,   4.24,5,60.94,56.06,99.25,24,0.01787,0.010832794
PPSL,ST,6.7,0.3,   4.69,5,6.7,6.4,30,5.05,0.15,0.00993
GOLDENTOBC,BZ,26.78,1.27,   4.98,5,26.78,25.55,38.5,20.34,0.02537,0.006626644
BLUECHIP,EQ,1.92,0.03,   1.59,2,1.92,1.92,5.8,1.8,0.29409,0.005646528
SUPREMEENG,BZ,1,0,   0.00,5,1.05,0.96,2.44,0.68,0.51569,0.0051569
IMPEXFERRO,BZ,1.72,0.06,   3.61,5,1.74,1.6,2.42,1.3,0.28554,0.004625748000000001
LAKPRE,BZ,6.67,0.31,   4.87,5,6.67,6.6,7.64,4.51,0.05195,0.00345987
SATIPOLY,SM,41.45,1.95,   4.94,5,41.45,41.45,94.3,27.15,0.005,0.0020725
MORARJEE,BZ,7.99,0.38,   4.99,5,7.99,7.99,9.99,5.58,0.02005,0.0016019950000000002
JALAN,SM,1.75,0.05,   2.94,5,1.75,1.75,10.75,1.65,0.09,0.001575
ABMINTLLTD,BE,43.65,2.07,   4.98,5,43.65,43.65,78.21,34,0.001,0.0004365
