symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
KAYNES,158086,80567,77519,96.22,593986,352314.9601,182834253401,399635.59412,47320.63401,3332
VMM,10247,7977,2270,28.46,18307,39363.3566,6777674501,41003.94961,1640.59301,118
CIPLA,105907,84960,20947,24.66,372355,124952.04204,186622132228,152252.30933,27300.26728,1435
MUTHOOTFIN,30284,25555,4729,18.51,42044,39332.37475,38528157615,49097.60091,9765.22615,3523
HAL,89993,77752,12241,15.74,232944,202001.35438,147314555940,228243.98878,26242.6344,4605
IRFC,33685,29519,4166,14.11,32224,19205.51157,12531062057,21838.39465,2632.88307,100
COALINDIA,112102,98559,13543,13.74,164974,188072.22073,85501730412,200671.83985,12599.61912,456
ZYDUSLIFE,21645,19123,2522,13.19,52952,59145.63318,41957268768,67188.55086,8042.91768,993
TIINDIA,20532,18166,2366,13.02,30097,22710.22952,15471358584,25028.41536,2318.18584,2800
NIFTY,7369110,6534414,834696,12.77,50662170,1518393.07262,77960842275793,5076187.32805,3557794.25543,23689
FINNIFTY,13176,11775,1401,11.9,20465,4137.47082,31367048278,6767.4436,2629.97278,25472
PERSISTENT,68023,60888,7135,11.72,85940,51230.92864,36491453416,58089.2878,6858.35916,4630
ICICIGI,21871,19791,2080,10.51,13698,9404.10669,7401038635,10182.89304,778.78635,1847
LTM,42700,38678,4022,10.4,36735,34222.78611,19343418045,36924.84156,2702.05545,3925
ADANIENT,121910,111014,10896,9.81,297429,307635.64102,218251447367,366604.8415,58969.20047,2719
MPHASIS,29615,27300,2315,8.48,17472,28471.30165,7630650362,29560.74027,1089.43862,2120
NAM-INDIA,10816,10011,805,8.04,13408,15101.9925,7541103312,15815.40062,713.40812,1091
DALBHARAT,22184,20550,1634,7.95,14655,12209.50906,7540246694,13496.76601,1287.25694,1772
INFY,407166,378120,29046,7.68,280064,178904.35144,110301502556,193838.057,14933.70556,1094
KPITTECH,51341,47708,3633,7.62,36731,20615.04853,9461149115,22058.63468,1443.58615,705
DIVISLAB,42925,40140,2785,6.94,41990,26325.84922,26764124770,30394.14692,4068.2977,6934
ADANIGREEN,68630,64178,4452,6.94,54730,82214.44842,38315439420,93728.12262,11513.6742,1418
SOLARINDS,22610,21171,1439,6.8,47291,39446.0578,36601016629,47066.34909,7620.29129,16670
TMPV,169466,158681,10785,6.8,96209,59833.67904,21153637432,63804.93336,3971.25432,338
ASHOKLEY,71880,67391,4489,6.66,66160,83885.3215,44611268300,91580.8795,7695.558,154
PREMIERENE,30670,28851,1819,6.3,12373,25018.61834,4592101110,26027.18444,1008.5661,979
SUNPHARMA,149992,141258,8734,6.18,70449,42084.73409,42004532839,46729.62248,4644.88839,1862
LAURUSLABS,43292,40799,2493,6.11,39612,55797.80689,38645583149,61659.50838,5861.70149,1316
GODFRYPHLP,13824,13036,788,6.04,12046,19698.76196,5953830657,21448.01854,1749.25657,2460
TVSMOTOR,78198,73857,4341,5.88,92873,72462.7058,50772982902,80315.00982,7852.30402,3463
JSWSTEEL,93538,88509,5029,5.68,54550,58448.65574,43208144401,67098.21225,8649.55651,1298
OIL,29778,28199,1579,5.6,63034,41406.17334,42896397600,50503.91934,9097.746,518
TECHM,58668,55583,3085,5.55,42708,43631.05164,31420828836,47684.34,4053.28836,1343
VOLTAS,66601,63163,3438,5.44,56734,41231.07588,24457375582,46334.63171,5103.55582,1295
VEDL,93019,88293,4726,5.35,224637,103990.27398,78300703119,124635.74017,20645.46619,339
HINDALCO,73312,69730,3582,5.14,75582,71570.88883,51947284074,82409.16957,10838.28074,1104
NHPC,34928,33229,1699,5.11,11980,11538.01759,5122135936,12285.45695,747.43936,78
APOLLOHOSP,33364,31860,1504,4.72,33604,29205.76036,32153220436,34300.46472,5094.70436,8115
KFINTECH,28004,26750,1254,4.69,14383,12537.99319,5038730475,13194.39794,656.40475,823
SBICARD,56037,53588,2449,4.57,26713,40422.14616,9748891344,42063.3796,1641.23344,633
ASIANPAINT,100512,96179,4333,4.51,74161,37840.80125,45764608695,43415.6382,5574.83695,2614
AMBER,39152,37465,1687,4.5,35062,56029.09838,24104336141,61567.45979,5538.36141,8343
ADANIPOWER,44402,42506,1896,4.46,44731,68034.75884,29540106391,74887.2965,6852.53766,225
ALKEM,13947,13397,550,4.11,9483,7441.84678,6144585881,8017.7681,575.92131,5565
RELIANCE,423546,407054,16492,4.05,227565,146060.1693,145250253515,162630.75445,16570.58515,1368
WAAREEENER,76629,73717,2912,3.95,41598,32650.41097,20648055503,34806.8285,2156.41753,3070
MAXHEALTH,36201,34865,1336,3.83,25673,18985.13552,12507276437,21234.41239,2249.27687,1050
CROMPTON,52567,50629,1938,3.83,60946,58723.44354,26431299630,63334.50984,4611.0663,288
ADANIPORTS,86043,82883,3160,3.81,78833,71170.38582,59954160821,80610.08903,9439.70321,1781
SUZLON,63339,61088,2251,3.68,28167,27873.03861,11242922720,30835.33331,2962.2947,53
IREDA,26911,25989,922,3.55,11810,12610.11195,4278588915,13930.7271,1320.61515,128
NMDC,71132,68713,2419,3.52,56022,58225.1652,30112907692,65253.90712,7028.74192,93
TATACONSUM,41223,39830,1393,3.5,29087,18905.3733,18266671489,20826.63319,1921.25989,1226
DMART,42444,41064,1380,3.36,27627,17054.98596,16797215089,18753.41185,1698.42589,4340
COFORGE,100111,96860,3251,3.36,85703,50597.9244,36995273063,56531.49504,5933.57063,1276
MCX,40624,39314,1310,3.33,91523,171726.02076,173462646737,207245.71313,35519.69237,3360
COLPAL,35714,34564,1150,3.33,10174,10204.75771,4022331783,10810.97555,606.21783,2141
ABCAPITAL,24647,23859,788,3.3,13954,39186.70258,11572416405,41214.80163,2028.09905,352
TATASTEEL,133106,128858,4248,3.3,124312,81600.78822,68962304317,94533.4214,12932.63317,220
COCHINSHIP,15112,14631,481,3.29,9248,12164.63948,5190808476,13295.36424,1130.72476,1645
BAJAJFINSV,80621,78074,2547,3.26,42398,15778.92798,17324295862,17679.68661,1900.75862,1740
GLENMARK,41299,40026,1273,3.18,18475,35480.32008,13152120660,38507.70168,3027.3816,2344
SWIGGY,52907,51286,1621,3.16,17397,21248.80454,3944571212,21964.78666,715.98212,256
HCLTECH,259536,252028,7508,2.98,162038,87607.66565,57807723642,95095.10207,7487.43642,1123
TCS,442934,430498,12436,2.89,292913,111705.41632,107804257067,124410.94699,12705.53067,2249
NBCC,21167,20576,591,2.87,7068,14546.7465,3058862820,15245.9047,699.1582,95
VBL,61699,60012,1687,2.81,21588,25137.15506,10035416891,26400.64897,1263.49391,506
AXISBANK,165776,161364,4412,2.73,81140,119949.54956,53077275487,126569.99193,6620.44237,1255
POWERGRID,71361,69490,1871,2.69,29164,30971.31024,14232494217,32920.07241,1948.76217,302
MARUTI,139306,135773,3533,2.6,84401,38551.60461,53098425503,44065.00965,5513.40503,13100
PGEL,24793,24173,620,2.56,17022,18651.54427,6319764638,20281.30566,1629.76138,492
NYKAA,20528,20022,506,2.53,8106,14781.26,5592269625,15763.25312,981.99312,273
MIDCPNIFTY,123732,120706,3026,2.51,200463,81608.08124,335440159066,114378.50191,32770.42066,14265
LTF,35618,34747,871,2.51,20718,31596.12765,10564123792,33533.96557,1937.83792,280
JINDALSTEL,31483,30729,754,2.45,22751,19593.98025,16251383756,22240.38031,2646.40006,1253
HYUNDAI,59786,58357,1429,2.45,15750,33879.18402,4646981790,34632.56192,753.3779,1845
BANKINDIA,23646,23085,561,2.43,10792,15826.27592,6661098704,17128.90296,1302.62704,144
RVNL,61083,59635,1448,2.43,17165,27656.40923,4982114863,28662.28661,1005.87738,287
BDL,25419,24824,595,2.4,14395,12786.92924,5882300879,14093.03803,1306.10879,1357
CHOLAFIN,39831,38911,920,2.36,14544,37399.22793,10972512850,39035.60643,1636.3785,1557
PHOENIXLTD,17163,16778,385,2.29,8624,7757.59708,4701342866,8315.94575,558.34866,1754
BAJFINANCE,145530,142298,3232,2.27,66327,69630.59407,39330146625,76192.83532,6562.24125,915
BIOCON,33356,32644,712,2.18,32159,44189.4975,29868014325,49463.39075,5273.89325,418
PAGEIND,24133,23622,511,2.16,5210,13081.38126,1571835333,13347.48459,266.10333,36305
IOC,45348,44388,960,2.16,13229,18122.58532,7587790665,19550.66197,1428.07665,140
HINDPETRO,40012,39167,845,2.16,40932,58352.16692,26428295412,64414.30979,6062.14287,378
HINDUNILVR,104951,102760,2191,2.13,33567,29695.17792,20445646683,31666.16475,1970.98683,2249
TORNTPHARM,31725,31075,650,2.09,11822,14409.252,5262047758,14981.10458,571.85258,4405
UNOMINDA,14614,14317,297,2.07,6894,8944.80763,3553995065,9489.79828,544.99065,1125
CDSL,60192,58972,1220,2.07,50922,33184.68199,28293487665,36296.58364,3111.90165,1201
ANGELONE,26566,26029,537,2.06,27490,34217.6055,18061481775,37942.79825,3725.19275,305
POLYCAB,45947,45026,921,2.05,65202,48648.46396,68791367687,56031.01583,7382.55187,9239
AUROPHARMA,46582,45655,927,2.03,19317,17866.47104,14517303526,20498.6463,2632.17526,1504
BEL,146347,143444,2903,2.02,57909,59780.35597,30610908887,65351.17359,5570.81762,429
PFC,78743,77206,1537,1.99,52523,65321.42461,24852396699,69965.1316,4643.70699,451
OBEROIRLTY,28131,27583,548,1.99,11580,12625.56361,5450395027,13406.26388,780.70027,1640
HDFCAMC,31108,30503,605,1.98,10667,18143.67744,7018540971,19060.04715,916.36971,2704
MANAPPURAM,26444,25933,511,1.97,11063,23145.4476,8181609240,24886.74,1741.2924,311
SIEMENS,29961,29398,563,1.92,55203,51219.12957,31277250366,57611.43323,6392.30366,3690
