changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-107262,08-Sep-2026,Index Options,36603,165.3,Put,158.48,325267.75401,63.95,143865,23800,NIFTY,325267.75401,SR,23635.1,3873757,OPTIDXNIFTY08-09-2026PE23800,OPTIDX,-74.56
-90798,08-Sep-2026,Index Options,20374,114.55,Put,176.02,376342.4936,41.5,111172,23750,NIFTY,376342.4936,SR,23635.1,6527491,OPTIDXNIFTY08-09-2026PE23750,OPTIDX,-81.67
-80791,08-Sep-2026,Index Options,64890,64.75,Put,150.97,733911.48356,25.8,145681,23700,NIFTY,733911.48356,SR,23635.1,20641583,OPTIDXNIFTY08-09-2026PE23700,OPTIDX,-55.46
-37793,08-Sep-2026,Index Options,16588,265.6,Put,106.21,91421.92592,128.8,54381,23900,NIFTY,91421.92592,SR,23635.1,639227,OPTIDXNIFTY08-09-2026PE23900,OPTIDX,-69.5
-35439,08-Sep-2026,Index Options,18222,214.45,Put,129.85,107739.76376,93.3,53661,23850,NIFTY,107739.76376,SR,23635.1,956951,OPTIDXNIFTY08-09-2026PE23850,OPTIDX,-66.04
-33791,08-Sep-2026,Index Options,26843,364.8,Put,71.63,42925.06851,212.55,60634,24000,NIFTY,42925.06851,SR,23635.1,206055,OPTIDXNIFTY08-09-2026PE24000,OPTIDX,-55.73
-19779,08-Sep-2026,Index Options,7102,315.6,Put,87.24,22121.9695,168.55,26881,23950,NIFTY,22121.9695,SR,23635.1,126196,OPTIDXNIFTY08-09-2026PE23950,OPTIDX,-73.58
-9767,08-Sep-2026,Index Options,8190,466,Put,52.64,9596.43584,305.3,17957,24100,NIFTY,9596.43584,SR,23635.1,34798,OPTIDXNIFTY08-09-2026PE24100,OPTIDX,-54.39
-8247,15-Sep-2026,Index Options,40106,182.05,Put,40.15,28696.10402,129.9,48353,23800,NIFTY,28696.10402,SR,23635.1,252779,OPTIDXNIFTY15-09-2026PE23800,OPTIDX,-17.06
-7393,08-Sep-2026,Index Options,15806,566.5,Put,40.34,8526.39189,403.65,23199,24200,NIFTY,8526.39189,SR,23635.1,24991,OPTIDXNIFTY08-09-2026PE24200,OPTIDX,-31.87
-5619,15-Sep-2026,Index Options,31246,251,Put,38.67,12988.09831,181,36865,23900,NIFTY,12988.09831,SR,23635.1,83532,OPTIDXNIFTY15-09-2026PE23900,OPTIDX,-15.24
-5307,08-Sep-2026,Index Options,4614,416.7,Put,61.45,5280.43105,258.1,9921,24050,NIFTY,5280.43105,SR,23635.1,21821,OPTIDXNIFTY08-09-2026PE24050,OPTIDX,-53.49
-4574,29-Sep-2026,Index Options,5393,736.25,Put,21.01,5388.27882,608.4,9967,57300,BANKNIFTY,5388.27882,SR,56777.55,25978,OPTIDXBANKNIFTY29-09-2026PE57300,OPTIDX,-45.89
-3951,15-Sep-2026,Index Options,6687,214.55,Put,39.73,6107.55226,153.55,10638,23850,NIFTY,6107.55226,SR,23635.1,45775,OPTIDXNIFTY15-09-2026PE23850,OPTIDX,-37.14
-3373,08-Sep-2026,Index Options,9060,666.6,Put,32.39,4985.07533,503.5,12433,24300,NIFTY,4985.07533,SR,23635.1,12151,OPTIDXNIFTY08-09-2026PE24300,OPTIDX,-27.13
-3283,29-Sep-2026,Index Options,18948,310.75,Put,26.42,3814.98081,245.8,22231,23900,NIFTY,3814.98081,SR,23635.1,19745,OPTIDXNIFTY29-09-2026PE23900,OPTIDX,-14.77
-3009,08-Sep-2026,Index Options,1849,616.45,Put,36.5,2567.0762,451.6,4858,24250,NIFTY,2567.0762,SR,23635.1,6890,OPTIDXNIFTY08-09-2026PE24250,OPTIDX,-61.94
-2843,08-Sep-2026,Index Options,6162,866.95,Put,23.89,4947.65926,699.8,9005,24500,NIFTY,4947.65926,SR,23635.1,9212,OPTIDXNIFTY08-09-2026PE24500,OPTIDX,-31.57
-2674,08-Sep-2026,Index Options,4713,515.95,Put,46.35,2519.29356,352.55,7387,24150,NIFTY,2519.29356,SR,23635.1,8142,OPTIDXNIFTY08-09-2026PE24150,OPTIDX,-36.2
-2396,29-Sep-2026,Index Options,62069,844.75,Put,19.8,6974.8288,705.15,64465,57500,BANKNIFTY,6974.8288,SR,56777.55,29015,OPTIDXBANKNIFTY29-09-2026PE57500,OPTIDX,-3.72
-2359,29-Sep-2026,Index Options,29512,1174,Put,18.36,4414.74301,991.9,31871,58000,BANKNIFTY,4414.74301,SR,56777.55,13177,OPTIDXBANKNIFTY29-09-2026PE58000,OPTIDX,-7.4
-2299,29-Sep-2026,Index Options,70511,132,Put,29.22,6727.50449,102.15,72810,23500,NIFTY,6727.50449,SR,23635.1,81202,OPTIDXNIFTY29-09-2026PE23500,OPTIDX,-3.16
-2170,29-Sep-2026,Stock Options,3332,27.65,Call,48.26,3252.75142,18.65,5502,600,KALYANKJIL,3252.75142,SR,612.6,8855,OPTSTKKALYANKJIL29-09-2026CE600,OPTSTK,-39.44
-2085,29-Sep-2026,Index Options,54601,600,Put,19.52,2243.52768,502,56686,24300,NIFTY,2243.52768,SR,23635.1,5855,OPTIDXNIFTY29-09-2026PE24300,OPTIDX,-3.68
-2083,29-Sep-2026,Stock Futures,36693,5074,-,4.35,95802.58395,4862.7,38776,0,HAL,95802.58395,SR,5031.1,12690,FUTSTKHAL29-09-2026XX0,FUTSTK,-5.37
