symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
ESDS,EQ,1308.05,218,  20.00,20,1308.05,1140.6,1308.05,756,127.61472,1578.415425792
WHEELS,EQ,2106.4,351,  20.00,20,2106.4,1760.9,2106.4,705.85,39.12924,783.668679948
HFCL,BE,251.5,8.49,   3.49,5,255.16,245.51,256.7,59.82,158.66254,400.57531473800003
GENESYS,EQ,288.19,48.03,  20.00,20,288.19,239.5,432.01,134.73,87.54555,240.776526165
STLTECH,BE,825.6,39.3,   5.00,5,825.6,800,825.6,84.6,22.24609,183.534691718
ASTEC,EQ,662.8,110.45,  20.00,20,662.8,551.2,941.75,513.4,12.70916,80.006704032
CORDSCABLE,EQ,376,62.65,  19.99,20,376,303,376,127.01,19.37988,69.110590068
SHANTIGEAR,EQ,704,64,  10.00,10,704,632.15,704,384,4.98009,34.22317848
TCC,EQ,49.29,8.21,  19.99,20,49.29,39.37,105.28,39.37,68.62837,32.447493336
BLISSGVS,BE,718,26.65,   3.85,5,725.9,686,725.9,118,4.33367,30.976206425999997
RHETAN,EQ,28.01,1.33,   4.99,5,28.01,28,34.87,19.1,97.58911,27.3249508
CRIZAC,EQ,171.5,9.35,   5.77,10,178.36,170.97,387.95,159.95,15.55453,27.319976492000002
STLNETWORK,EQ,31.4,1.09,   3.60,5,31.82,30.5,35.4,15.75,64.14014,20.17207403
ASHUTOSH,ST,153,6,   4.08,5,154.35,143,154.35,137,12.756,19.4159076
ONIXSOLAR,EQ,444.35,21.15,   5.00,5,444.35,425,444.35,262.45,4.35163,19.149782978
SIGMAADV,BE,777.15,37,   5.00,5,777.15,722,801,140.1,1.75034,13.224693870000001
MODISONLTD,EQ,499.35,23.75,   4.99,5,499.35,475.05,546,114,2.43641,11.975442432
ATLASCYCLE,EQ,112.49,18,  19.05,20,113.38,95,131,76.15,10.77562,11.833785884000001
TBZ,EQ,555.3,26.4,   4.99,5,555.3,555.3,555.3,110.5,1.88891,10.48911723
PODDARMENT,EQ,313.9,36.05,  12.97,20,333.4,280,333.4,201.1,2.76944,8.836729152
BHAGERIA,BE,335.8,15.95,   4.99,5,335.8,321,335.8,127.51,2.63098,8.819571156
GANESHBE,BE,131.49,2.1,   1.62,5,135.85,126.25,135.85,68.4,5.94797,7.909015709
BHAGYANGR,EQ,392.05,18.65,   4.99,5,392.05,380,432.3,88.1,1.94589,7.603565175
COFFEEDAY,EQ,34.24,3.11,   9.99,10,34.24,30.7,50.77,21,21.94138,7.306479540000001
GAYAPROJ,EQ,23.28,1.1,   4.96,5,23.28,22.3,26,8.28,26.94235,6.226377085
FRESHARA,ST,452.55,21.55,   5.00,5,452.55,435,477.95,130,1.344,6.0754176
SASKEN,EQ,1880,53.4,   2.92,5,1917.9,1825,2780.2,991,0.30095,5.643384305
SARVESHWAR,EQ,4.03,0.36,   9.81,10,4.03,3.75,8.25,2.5,139.74925,5.58997
INDIAGLYCO,BE,287,13.6,   4.97,5,287,274.7,1222,217,1.68877,4.800159848
STALLION,BE,212.77,10.13,   5.00,5,212.77,202.42,359.15,99.32,2.26048,4.730732543999999
EMPOWER,EQ,2.02,0.09,   4.66,5,2.02,2,2.82,1.3,195.65972,3.9327603719999997
ACSTECH,BE,57.14,2.72,   5.00,5,57.14,55,57.14,31.71,6.53499,3.722983803
SPECTRUM,BE,2611.1,124.3,   5.00,5,2611.1,2611.1,2637.2,1050,0.12874,3.3615301399999997
CONSOFINVT,BE,317.35,14.65,   4.84,5,317.8,292,320,152,0.8801,2.77565938
RSWM,BE,225,7.31,   3.36,5,228.57,217.69,238,120,1.0997,2.46145851
