symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
HDFCBANK,HDFCBANKEQN,794.95,-0.15,34143823,34143823,27252233765.68,796.15,19-Jun-2026,,1020.5,726.65,-1.2,795,795.9,805.45,794,2026-07-02 16:00:26
RELIANCE,RELIANCEEQN,1301.9,-0.47,17795024,17795024,23203465644.32,1308,05-Jun-2026,,1611.8,1253.2,-6.1,1310,1303.5,1313.2,1299,2026-07-02 16:00:26
ICICIBANK,ICICIBANKEQN,1401,1.54,15779429,15779429,22017826255.15,1379.8,12-Aug-2025,,1500,1187.6,21.2,1381.9,1400,1405,1376.8,2026-07-02 16:00:26
RHIM,RHIMEQN,399.35,3,50278511,50278511,21240659757.06,387.7,12-Sep-2025,,537.7,323.05,11.65,387.85,403.2,443.8,387.8,2026-07-02 16:00:26
INFY,INFYEQN,1042.6,5.82,18741111,18741111,19379808062.88,985.3,10-Jun-2026,,1728,982.4,57.3,1006.4,1040.9,1045,1006,2026-07-02 16:00:26
ZENSARTECH,ZENSARTECHEQN,472,10.79,39267128,39267128,18447696734.4,426.05,29-Jan-2026,,881,423,45.95,429.45,467.35,482.5,429.45,2026-07-02 16:00:26
VOGL,VOGLEQN,45.23,16.93,393536150,393536150,16882700835,38.68,,,45.69,30.42,6.55,40.15,44.59,45.69,39.73,2026-07-02 16:00:26
SBIN,SBINEQN,1049,0.15,14682790,14682790,15435723471.2,1047.4,15-May-2026,,1234.7,786.55,1.6,1050.9,1051.6,1059.8,1045,2026-07-02 16:00:26
BSE,BSEEQN,3840,-2.64,3425707,3425707,13294380954.39,3944.1,10-Jul-2026,,4446.8,2021.5,-104.1,3963.7,3834.7,3970.2,3820,2026-07-02 16:00:26
TCS,TCSEQN,2070.9,4.45,6040621,6040621,12389857326.89,1982.6,25-May-2026,,3489.9,1976.8,88.3,2008,2068.1,2076.9,2002.5,2026-07-02 16:00:26
ETERNAL,ETERNALEQN,279.6,-0.04,41301386,41301386,11626340159,279.7,,,368.45,212.6,-0.1,282,279.7,285.95,278.6,2026-07-02 16:00:26
ADANIENT,ADANIENTEQN,3165,0.68,3400034,3400034,10806362062.54,3143.6,12-Jun-2026,,3229.6,1753,21.4,3155.9,3177.5,3229.6,3147,2026-07-02 16:00:26
LT,LTEQN,4057,-0.87,2481554,2481554,10024981849.2,4092.6,22-May-2026,,4440,3288.1,-35.6,4100,4059.4,4110,4012,2026-07-02 16:00:26
MCX,MCXEQN,2921.5,-1.37,3333640,3333640,9924646316.8,2962,02-Jan-2026,,3480,1460.8,-40.5,2985.5,2923.2,3038,2915,2026-07-02 16:00:26
BHARTIARTL,BHARTIARTLEQN,1872.9,0.1,5282404,5282404,9845344575.2,1871,18-Jul-2025,,2174.5,1740.5,1.9,1860.8,1875,1883.8,1850.2,2026-07-02 16:00:26
EXIDEIND,EXIDEINDEQN,419.45,7.45,21062813,21062813,8755390107.84,390.35,03-Jul-2026,,431,287,29.1,392,419.35,422.7,391.3,2026-07-02 16:00:26
VEDPOWER,VEDPOWEREQN,49,10.83,180663243,180663243,8467686199.41,44.21,,,49.49,39,4.79,44.8,48.64,49.49,44.58,2026-07-02 16:00:26
PERSISTENT,PERSISTENTEQN,4587,5.93,1859078,1859078,8391524867.18,4330.2,27-Jan-2026,,6599,4244.5,256.8,4384,4580.6,4592.9,4381.5,2026-07-02 16:00:26
BAJFINANCE,BAJFINANCEEQN,1020,0.5,8168339,8168339,8287433382.62,1014.9,30-Jun-2026,,1102.5,787.9,5.1,994.7,1018.4,1025.7,993.4,2026-07-02 16:00:26
COFORGE,COFORGEEQN,1442,5.2,5761491,5761491,8285830666.74,1370.7,30-Jan-2026,,1994,1008.1,71.3,1395,1441.9,1457.9,1390.1,2026-07-02 16:00:26
