symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
GICL,EQ,19.88,0.94,   4.96,5,19.88,19.55,52.4,16.34,1.59685,0.317294095
GREENLEAF,ST,92.2,4.35,   4.95,5,92.2,92.2,185.9,52.5,0.34,0.31348
ADDICTIVE,SM,42.75,2,   4.91,5,42.75,42,167.75,38.85,0.715,0.3055195
RKEC,EQ,27.81,2.04,   7.92,10,28.34,25.89,84.99,23.9,0.79526,0.21933270800000002
DBEIL,BE,8.1,0.31,   3.98,5,8.17,7.79,18.56,5.15,2.6741,0.21686951000000002
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,142.19606,0.21329409
DCMNVL,BE,156,6.89,   4.62,5,156.56,147,203.8,95.6,0.13566,0.207315612
GRADIENTE,EQ,2.97,0.14,   4.95,5,2.97,2.78,9.4,2.08,6.94765,0.204955675
SHIVAMAUTO,BE,16.76,0.57,   3.52,5,16.99,16.5,35.79,13.05,1.1752,0.19872631999999998
TCIFINANCE,BE,16.69,0.79,   4.97,5,16.69,15.25,38.46,10,1.19276,0.193465672
SPCENET,EQ,3.75,0.17,   4.75,5,3.75,3.59,11.24,3,4.56803,0.16993071599999998
SHEMAROO,BE,122.52,-4.63,  -3.64,5,133.5,122.2,161,73,0.1312,0.16562688
GURUNANAK,ST,38.85,1.85,   5.00,5,38.85,38,60,22.45,0.4,0.15492
MARC,ST,90,4.25,   4.96,5,90,89.9,95.1,40.75,0.168,0.1511664
AMEYA,SM,112,5,   4.67,5,112.35,110.05,128.45,86,0.13,0.14547
MEDIORG,SM,25,0.8,   3.31,5,25.4,24.9,45,19.1,0.56,0.140056
DIVINEHIRA,ST,120,2.2,   1.87,5,123.65,120,123.65,17.43,0.108,0.1326564
DELTIC,ST,32.05,-0.8,  -2.44,5,34.45,32.05,83.95,28.05,0.39,0.130299
TRU,EQ,5.26,0.25,   4.99,5,5.26,5.06,20.84,4.55,2.26235,0.11809467
GRANDOAK,EQ,45.73,2.17,   4.98,5,45.73,43.56,55.76,24,0.22778,0.101999884
ACCORD,ST,161.85,7.7,   5.00,5,161.85,161.85,161.85,19.85,0.06,0.09711
SYLVANPLY,SM,60.6,2.85,   4.94,5,60.6,60.55,93.8,40,0.16,0.096944
ROXHITECH,ST,39.4,1.75,   4.65,5,39.5,38,55,22.95,0.24,0.093528
GANGAFORGE,EQ,2.36,0.39,  19.80,20,2.36,2.32,4.15,2.03,3.87161,0.090595674
RNPL,SM,84,4,   5.00,5,84,83.5,158,69,0.108,0.090558
MODTHREAD,EQ,51.5,4.6,   9.81,10,51.59,46.27,62,35.61,0.1796,0.09044656
UMESLTD,EQ,6.35,0.24,   3.93,5,6.41,6.02,7.14,3.88,1.40429,0.089172415
DPSCLTD,BE,7.55,0.34,   4.72,5,7.57,7.1,14.9,7,1.14767,0.08504234699999999
BIKEWO,ST,41.6,1.95,   4.92,5,41.6,41.6,41.6,13.65,0.2,0.0832
BANKA,BE,94.81,4.51,   4.99,5,94.81,88.01,97.88,41,0.08733,0.081400293
BHANDARI,BE,3,0.07,   2.39,5,3.07,2.89,5.2,2,2.65161,0.0795483
VSCL,ST,29,-1.3,  -4.29,5,31.8,29,33,16.05,0.24,0.072936
NIRAJ,BE,30.63,1.45,   4.97,5,30.63,28.71,57.55,20.15,0.22578,0.066785724
LLOYDS,ST,75.6,3.6,   5.00,5,75.6,68.45,101.5,34.8,0.09,0.066222
SATECH,SM,36.85,0,   0.00,5,38.65,36.85,63.25,31.8,0.17,0.064838
SNEHAA,ST,46.6,2.2,   4.95,5,46.6,44.4,122,35.5,0.14,0.064792
NORBTEAEXP,EQ,68.21,-0.7,  -1.02,5,72.35,66.3,99.35,30.5,0.08989,0.062410627
VEEKAYEM,ST,136.8,3.8,   2.86,5,139.65,126.9,318,79.8,0.045,0.061434
ODIGMA,BE,25.31,1.2,   4.98,5,25.31,23.94,56.09,20,0.2287,0.05728935
DHANSA,ST,25.45,1.2,   4.95,5,25.45,25.4,48.3,16.2,0.22,0.055968
PARAMPARA,SM,11.9,0.55,   4.85,5,11.9,11.3,12,5.75,0.48,0.05592
EPWINDIA,ST,232.45,11.05,   4.99,5,232.45,232.45,232.45,98,0.024,0.055788
CBAZAAR,SM,5.45,0.25,   4.81,5,5.45,5.4,8,3.05,0.88,0.047696
VIJIFIN,BE,6.62,0.31,   4.91,5,6.62,6.62,6.62,2,0.66805,0.04422491
NAMAN,SM,48.5,2.25,   4.86,5,48.55,46.7,119.95,42.05,0.088,0.04224
TGL,SM,15.5,0.7,   4.73,5,15.5,14.8,146.5,14.8,0.264,0.0407088
AISL,SM,57.65,2.7,   4.91,5,57.65,57.65,112.95,49,0.066,0.038049
SYNOPTICS,SM,68.8,3.25,   4.96,5,68.8,68.65,112.35,39.65,0.054,0.0371142
WALPAR,SM,30.6,1.45,   4.97,5,30.6,30.6,51.5,21.25,0.12,0.03672
NMSTEEL,SM,23.4,0.4,   1.74,20,27.6,23.4,39.15,17.4,0.144,0.0359712
SOCL,ST,24.15,-0.35,  -1.43,5,25.7,24,68.8,23.65,0.144,0.0351216
AUSL,SM,25.9,1.2,   4.86,5,25.9,25.9,48.3,17.35,0.12,0.03108
ABAN,BE,14.52,0.69,   4.99,5,14.52,14.52,61,13.18,0.20825,0.0302379
KONSTELEC,ST,48.2,2.25,   4.90,5,48.2,48.2,75.65,28,0.06,0.02892
JFLLIFE,SM,9.75,0.45,   4.84,5,9.75,9.4,16.81,8.55,0.3,0.02883
TROM,ST,66.15,3.15,   5.00,5,66.15,65.9,109.8,42.9,0.03,0.019809
NAVKARURB,BE,1,0.04,   4.17,5,1,0.95,2.93,0.7,2.00118,0.019611564
PARAMOUNT,ST,38.7,1.8,   4.88,5,38.7,37.05,73.9,33.5,0.048,0.0183744
SMVD,SM,12.7,0.6,   4.96,5,12.7,12,14.15,5.6,0.1212,0.014859120000000002
SITINET,BZ,0.34,0.01,   3.03,2,0.34,0.33,0.58,0.28,4.04001,0.013332032999999998
MEGAFLEX,SM,114.35,5.4,   4.96,5,114.35,114.35,155.05,43.5,0.01,0.011435
QVCEL,SM,23.8,1.1,   4.85,5,23.8,23.75,35.3,21.8,0.048,0.0114144
VERTEXPLUS,SM,44.65,2.1,   4.94,5,44.65,44.65,149.8,35.95,0.024,0.010716
SANWARIA,BZ,0.21,0.01,   5.00,2,0.21,0.2,0.4,0.19,5.14528,0.01029056
SATIPOLY,ST,33.4,1.55,   4.87,5,33.4,33.4,94.3,27.15,0.03,0.01002
TIMESCAN,SM,41.9,1.95,   4.88,5,41.9,41.9,69.05,38.95,0.02,0.00838
LAKPRE,BZ,5.46,0.26,   5.00,5,5.46,5,7.64,4.38,0.07965,0.00417366
MAKS,SM,24.2,1.15,   4.99,5,24.2,24.2,36,23.05,0.015,0.00363
RITEZONE,ST,21.65,1,   4.84,5,21.65,21.65,36.55,13.8,0.016,0.003464
EASTSILK,BE,49.63,2.36,   4.99,5,49.63,47.1,99.25,24,0.00574,0.002830968
PERFECT,SZ,2.8,0.1,   3.70,5,2.8,2.8,11.25,1.3,0.03,0.00084
971SCL28,AN,576,96,  20.00,20,576,576,750,380.1,6e-05,0.0003456
FELDVR,BZ,2.59,0.04,   1.57,5,2.67,2.45,3.9,2.28,0.01177,0.000307197
SONAL,EQ,95,2.14,   2.30,5,97.5,95,104.75,87.4,7e-05,6.699700000000001e-05
610GS2031,GS,103.95,4.95,   5.00,5,103.95,103.95,111,93.84,1e-05,1.0395e-05
