changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-10627,07-Jul-2026,Index Options,78284,3.05,Put,-60.13,1360.14871,7.65,88911,23300,NIFTY,1360.14871,SS,24175.7,471292,OPTIDXNIFTY07-07-2026PE23300,OPTIDX,-11.95
-9082,07-Jul-2026,Index Options,43996,0.5,Call,-28.57,28.2463,0.7,53078,26000,NIFTY,28.2463,SS,24175.7,73654,OPTIDXNIFTY07-07-2026CE26000,OPTIDX,-17.11
-8693,07-Jul-2026,Index Options,11019,0.6,Call,-20,26.32553,0.75,19712,25700,NIFTY,26.32553,SS,24175.7,60449,OPTIDXNIFTY07-07-2026CE25700,OPTIDX,-44.1
-7876,07-Jul-2026,Index Options,27719,2.3,Call,-54,1123.96154,5,35595,24750,NIFTY,1123.96154,SS,24175.7,545480,OPTIDXNIFTY07-07-2026CE24750,OPTIDX,-22.13
-7058,07-Jul-2026,Index Options,21218,3.3,Put,-64.13,553.07419,9.2,28276,23350,NIFTY,553.07419,SS,24175.7,169837,OPTIDXNIFTY07-07-2026PE23350,OPTIDX,-24.96
-6597,28-Jul-2026,Index Options,101055,191.85,Put,-32.88,13907.2938,285.85,107652,24000,NIFTY,13907.2938,SS,24175.7,98503,OPTIDXNIFTY28-07-2026PE24000,OPTIDX,-6.13
-5617,07-Jul-2026,Index Options,63087,1.25,Put,-47.92,256.75176,2.4,68704,22500,NIFTY,256.75176,SS,24175.7,201532,OPTIDXNIFTY07-07-2026PE22500,OPTIDX,-8.18
-5507,07-Jul-2026,Index Options,42818,2.2,Put,-56.86,755.19535,5.1,48325,23100,NIFTY,755.19535,SS,24175.7,331954,OPTIDXNIFTY07-07-2026PE23100,OPTIDX,-11.4
-5357,07-Jul-2026,Index Options,23849,0.55,Call,-21.43,24.28048,0.7,29206,25800,NIFTY,24.28048,SS,24175.7,59293,OPTIDXNIFTY07-07-2026CE25800,OPTIDX,-18.34
-5353,07-Jul-2026,Index Options,16480,1.7,Call,-53.42,571.90639,3.65,21833,24850,NIFTY,571.90639,SS,24175.7,356217,OPTIDXNIFTY07-07-2026CE24850,OPTIDX,-24.52
-5325,07-Jul-2026,Index Options,10177,2.1,Put,-55.79,252.00088,4.75,15502,23050,NIFTY,252.00088,SS,24175.7,120029,OPTIDXNIFTY07-07-2026PE23050,OPTIDX,-34.35
-5125,07-Jul-2026,Index Options,42745,1,Put,-39.39,65.38077,1.65,47870,21500,NIFTY,65.38077,SS,24175.7,79830,OPTIDXNIFTY07-07-2026PE21500,OPTIDX,-10.71
-4103,07-Jul-2026,Index Options,22092,0.65,Call,-23.53,30.9317,0.85,26195,25600,NIFTY,30.9317,SS,24175.7,65188,OPTIDXNIFTY07-07-2026CE25600,OPTIDX,-15.66
-3859,07-Jul-2026,Index Options,23610,1.5,Put,-45.45,149.63952,2.75,27469,22600,NIFTY,149.63952,SS,24175.7,108082,OPTIDXNIFTY07-07-2026PE22600,OPTIDX,-14.05
-3834,28-Jul-2026,Index Options,63066,31.1,Put,-42.94,1027.37918,54.5,66900,23000,NIFTY,1027.37918,SS,24175.7,42904,OPTIDXNIFTY28-07-2026PE23000,OPTIDX,-5.73
-3774,28-Jul-2026,Index Options,14397,162.9,Put,-34.21,2939.84372,247.6,18171,23900,NIFTY,2939.84372,SS,24175.7,24154,OPTIDXNIFTY28-07-2026PE23900,OPTIDX,-20.77
-3537,28-Jul-2026,Index Options,8456,22.9,Put,-39.82,250.6571,38.05,11993,22800,NIFTY,250.6571,SS,24175.7,14596,OPTIDXNIFTY28-07-2026PE22800,OPTIDX,-29.49
-3257,07-Jul-2026,Index Options,11788,1.2,Put,-44.19,36.88993,2.15,15045,22300,NIFTY,36.88993,SS,24175.7,31706,OPTIDXNIFTY07-07-2026PE22300,OPTIDX,-21.65
-2949,07-Jul-2026,Index Options,3440,0.45,Call,-30.77,6.01302,0.65,6389,26200,NIFTY,6.01302,SS,24175.7,15418,OPTIDXNIFTY07-07-2026CE26200,OPTIDX,-46.16
-2644,07-Jul-2026,Index Options,95822,3.6,Put,-66.97,1764.4875,10.9,98466,23400,NIFTY,1764.4875,SS,24175.7,500848,OPTIDXNIFTY07-07-2026PE23400,OPTIDX,-2.69
-2530,07-Jul-2026,Index Options,24074,4.2,Put,-69.45,992.55889,13.75,26604,23450,NIFTY,992.55889,SS,24175.7,241999,OPTIDXNIFTY07-07-2026PE23450,OPTIDX,-9.51
-2339,28-Jul-2026,Index Options,27405,226.1,Put,-31.43,6548.37524,329.75,29744,24100,NIFTY,6548.37524,SS,24175.7,39943,OPTIDXNIFTY28-07-2026PE24100,OPTIDX,-7.86
-2278,07-Jul-2026,Index Options,13638,2.3,Put,-58.18,312.50428,5.5,15916,23150,NIFTY,312.50428,SS,24175.7,132811,OPTIDXNIFTY07-07-2026PE23150,OPTIDX,-14.31
-2030,07-Jul-2026,Index Options,5011,0.5,Call,-23.08,6.44126,0.65,7041,26100,NIFTY,6.44126,SS,24175.7,16796,OPTIDXNIFTY07-07-2026CE26100,OPTIDX,-28.83
-2018,07-Jul-2026,Index Options,13284,1.95,Put,-49.35,122.29918,3.85,15302,22950,NIFTY,122.29918,SS,24175.7,69429,OPTIDXNIFTY07-07-2026PE22950,OPTIDX,-13.19
