symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,2293,1184,1109,93.67,5000,1458.45684,8093884780,2236.97464,778.5178,26862
DMART,37280,26828,10452,38.96,48371,68428.33572,24540624307,74061.75379,5633.41807,4184
EXIDEIND,28057,21853,6204,28.39,97923,80635.54284,67319269938,100052.67222,19417.12938,419
BANKBARODA,70120,54947,15173,27.61,82633,142002.96786,51405020608,152944.12107,10941.15321,259
SONACOMS,21580,17855,3725,20.86,44678,62854.06951,30535841621,71127.26197,8273.19246,664
LT,147602,123956,23646,19.08,105930,116317.05821,65123026235,127011.65557,10694.59735,4057
KFINTECH,18413,15556,2857,18.37,23224,30405.11392,8837677320,33038.40462,2633.2907,870
MIDCPNIFTY,76910,65074,11836,18.19,92367,93336.9797,153549436310,109672.8628,16335.8831,14573
SRF,29656,25327,4329,17.09,37198,26389.40528,18751728128,31153.80656,4764.40128,2800
FORCEMOT,15125,12935,2190,16.93,43069,33632.43046,18248102248,39517.20295,5884.77248,19360
CGPOWER,34812,30430,4382,14.4,26154,45079.29967,17576354366,49565.29333,4485.99366,957
BSE,79561,69814,9747,13.96,96541,113964.5095,65285665542,130427.26492,16462.75542,3840
NAUKRI,42353,37439,4914,13.13,37738,30979.08132,19172254920,35705.09552,4726.0142,1031
PRESTIGE,18404,16334,2070,12.67,14538,28980.63288,7808479209,31023.79497,2043.16209,1673
KPITTECH,66170,58810,7360,12.51,75111,48970.18602,29145026061,56707.05163,7736.86561,558
UNIONBANK,36299,32314,3985,12.33,13094,40293.39244,6362509127,41671.78746,1378.39502,174
DELHIVERY,26282,23420,2862,12.22,37361,60550.06766,34607747126,69368.03642,8817.96876,508
NHPC,31869,28496,3373,11.84,12697,12325.52337,6066891717,13284.83604,959.31267,80
MCX,80336,71867,8469,11.78,103897,105323.66257,61177845316,122744.81574,17421.15316,2921
NIFTY,7343845,6571666,772179,11.75,48553793,768104.43922,76152288434103,3089416.39775,2321311.95853,24175
PATANJALI,31361,28227,3134,11.1,14471,26288.15244,4060164006,27149.78376,861.63131,413
MOTILALOFS,8669,7813,856,10.96,5917,9891.37235,3590110348,10946.38334,1055.01098,958
BAJAJ-AUTO,70112,63235,6877,10.88,50475,47031.97174,32983098076,52481.05251,5449.08076,9837
BHEL,44865,40618,4247,10.46,24785,59948.66403,21142391340,65058.07743,5109.4134,402
BANKINDIA,25500,23200,2300,9.91,21183,52979.45068,10931387792,55749.6264,2770.17572,145
MARICO,21742,19825,1917,9.67,16177,31861.6488,13654141236,34179.16116,2317.51236,856
INDIANB,23845,21785,2060,9.46,15138,43460.1489,8358467900,45460.6029,2000.454,814
SHRIRAMFIN,61045,55817,5228,9.37,33768,46506.43692,25588769390,52591.22583,6084.7889,1066
BOSCHLTD,15472,14204,1268,8.93,13203,20359.05767,12026264337,22367.95104,2008.89337,41475
HDFCLIFE,53212,49015,4197,8.56,16478,16413.8535,9012865092,18158.71442,1744.86092,571
HINDUNILVR,93793,86534,7259,8.39,57467,66994.48476,32104559310,72313.95786,5319.4731,2209
TMPV,103666,95651,8015,8.38,41705,37192.57776,20778339184,41048.6896,3856.11184,346
MUTHOOTFIN,34061,31466,2595,8.25,26809,54456.99921,17172536188,58283.0361,3826.03688,2946
IOC,46540,42998,3542,8.24,21049,39991.91917,11049184818,42144.25361,2152.33443,141
KAYNES,39074,36141,2933,8.12,13632,23531.58645,4385949094,24971.00239,1439.41594,3165
GVT&D,19779,18313,1466,8.01,12241,20144.69156,5754597396,21931.79052,1787.09896,4830
ABB,28224,26145,2079,7.95,12852,20961.96381,9245338646,22901.72527,1939.76146,6858
POLICYBZR,26609,24666,1943,7.88,9406,16050.92531,4031899032,17232.63563,1181.71032,1673
SBILIFE,30971,28739,2232,7.77,9422,13066.5597,5141591812,13762.97782,696.41812,1783
BRITANNIA,29917,27765,2152,7.75,21469,29683.94702,11572380310,31555.31262,1871.3656,5379
ASIANPAINT,54325,50540,3785,7.49,28732,30829.69115,16915540677,33513.54792,2683.85677,2736
POWERINDIA,33657,31317,2340,7.47,28014,32428.13673,21453831228,36579.44901,4151.31228,33800
OIL,17541,16324,1217,7.46,7522,10661.87094,3490290454,11298.86548,636.99454,418
KALYANKJIL,43838,40816,3022,7.4,18881,23825.28937,7867929330,26448.62017,2623.3308,388
ADANIPORTS,74539,69437,5102,7.35,48354,59517.81977,37965623152,67107.97629,7590.15652,1882
CAMS,12871,11991,880,7.34,9791,12020.32878,5438432026,13169.95655,1149.62776,798
INOXWIND,24638,22959,1679,7.31,6067,7104.76928,3021635712,7684.2304,579.46112,89
MANAPPURAM,20382,18999,1383,7.28,6319,19487.1375,4220438700,20459.9745,972.837,322
GODREJPROP,38132,35560,2572,7.23,18306,19878.56958,9920026886,22274.46845,2395.89886,1959
IRFC,37587,35061,2526,7.2,8925,9435.29454,3687918472,10168.46376,733.16922,90
TATACONSUM,42874,40074,2800,6.99,19269,23084.40601,9664219592,24581.38694,1496.98092,1108
AMBER,31487,29449,2038,6.92,8752,12527.9525,5465655021,13868.80271,1340.85021,7406
SWIGGY,43340,40560,2780,6.85,17074,21471.20785,6016379278,23205.07064,1733.86278,249
SUZLON,52416,49096,3320,6.76,15775,22963.29164,9918722352,25094.95616,2131.66452,57
POLYCAB,29386,27548,1838,6.67,23581,56243.33466,23225374951,60565.83417,4322.49951,9633
OFSS,23394,21935,1459,6.65,35985,40932.3942,36841321440,51505.8086,10573.4144,10962
