symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
HFCL,EQ,163.03,14.82,  10.00,10,163.03,155,163.03,59.82,1067.24688,1717.73385336
PREMEXPLN,EQ,714.6,119.1,  20.00,20,714.6,596.8,714.6,378.4,60.76626,414.97278954
EMMVEE,EQ,290.7,26.4,   9.99,10,290.7,265.25,299.5,171.51,116.54366,330.622709054
KOPRAN,EQ,189,25.82,  15.82,20,195.81,165.2,212.58,107,119.36553,226.710951129
BLUEJET,EQ,483.9,42.85,   9.72,10,485.15,425.55,1027.8,325,41.6989,196.2767223
APTECHT,EQ,112.5,16.28,  16.92,20,115.46,97.2,172,69.1,98.269,111.4665267
E2E,EQ,3699,120.6,   3.37,5,3757.3,3551.1,3894.7,1833.6,2.57636,94.876002816
HARIOMPIPE,EQ,413.2,68.85,  19.99,20,413.2,376,572.2,268.05,23.24778,92.45409628200001
JAYKAY,EQ,197,22.75,  13.06,20,209.1,172,219.7,115.52,40.94618,83.440125604
PARACABLES,EQ,65.35,5.94,  10.00,10,65.35,58,65.35,28.3,87.82491,55.900555215
RAYMONDREL,EQ,613.15,55.7,   9.99,10,613.15,564.4,1050,349,8.93264,53.310888784
SCHNEIDER,EQ,1371.9,64.3,   4.92,5,1372.9,1317.7,1372.9,571.85,3.3919,46.24414703
DEEDEV,BE,549.95,26.15,   4.99,5,549.95,529,549.95,183,8.10775,44.573977175
ATLANTAELE,EQ,1710,41.2,   2.47,5,1752.2,1676.1,1901.8,707.6,1.84888,31.812568832
GVPIL,EQ,768.4,36.55,   4.99,5,768.4,745.05,768.4,241.52,3.72302,28.50902565
SIGMAADV,EQ,367,17.45,   4.99,5,367,353.05,367,76.5,7.50096,27.440761968
AQYLON,EQ,62.31,2.83,   4.76,5,62.45,58.82,224.7,39.26,39.02022,24.044259563999997
SAKAR,EQ,810,48.4,   6.36,10,837.75,740,837.75,306,2.44154,19.70566934
CRIZAC,EQ,223.99,20.36,  10.00,10,223.99,205,387.95,173.35,7.86767,17.258520912
ANTELOPUS,EQ,730.35,34.75,   5.00,5,730.35,677,789.9,357,2.35861,16.723960066
CORDSCABLE,EQ,235.6,39.26,  20.00,20,235.6,197.41,235.6,127.01,7.39371,16.592963982
IDEAFORGE,BE,814.7,38.75,   4.99,5,814.7,810,888,366,2.00428,16.324259316
UTLSOLAR,EQ,283.8,13.5,   4.99,5,283.8,270.9,313,172,5.69364,16.040691972
RUBYMILLS,EQ,273.1,45.51,  20.00,20,273.1,230,273.1,169.02,5.45398,14.460682572
IBULLSLTD,BE,20,0.93,   4.88,5,20.02,19.11,22.78,8.9,46.52622,9.105181254000001
DBREALTY,BE,120.94,5.75,   4.99,5,120.94,116.34,252.67,83.5,6.60318,7.93372077
MODISONLTD,EQ,209.28,34.88,  20.00,20,209.28,209.28,209.28,114,3.34597,7.0024460159999995
STLTECH,BE,463.2,22.05,   5.00,5,463.2,463.2,463.2,67.7,1.42924,6.62023968
VENUSREM,EQ,1136.15,54.1,   5.00,5,1136.15,1113.7,1136.15,349,0.49508,5.59861218
GCHOTELS,SM,106.4,17.7,  19.95,20,106.4,99.95,255,76.5,5.1,5.36214
MON100,EQ,330.7,-1.43,  -0.43,20,330.7,330.7,332.13,175.71,1.61912,5.35442984
FISCHER,EQ,37.78,1.3,   3.56,5,38.3,37.1,124.7,32.01,13.25511,5.021035668
MAFANG,EQ,196.48,0.1,   0.05,20,196.48,195.56,197.89,129.58,2.15132,4.2266984039999995
KECL,BE,125.66,5.98,   5.00,5,125.66,116,151.92,75.47,2.90007,3.608847108
