changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
75410,30-Jun-2026,Stock Futures,569325,781,-,2.7,451751.86782,760.45,493915,0,HDFCBANK,451751.86782,RR,787.45,105804,FUTSTKHDFCBANK30-06-2026XX0,FUTSTK,15.27
54408,26-May-2026,Index Options,147092,13.3,Call,48.6,7798.39251,8.95,92684,24400,NIFTY,7798.39251,RR,24031.7,1601806,OPTIDXNIFTY26-05-2026CE24400,OPTIDX,58.7
45669,26-May-2026,Index Options,128744,23.55,Call,81.15,20292.37148,13,83075,24300,NIFTY,20292.37148,RR,24031.7,2395935,OPTIDXNIFTY26-05-2026CE24300,OPTIDX,54.97
39868,30-Jun-2026,Index Futures,179566,24155,-,1.49,1003711.58746,23801.4,139698,0,NIFTY,1003711.58746,RR,24031.7,64238,FUTIDXNIFTY30-06-2026XX0,FUTIDX,28.54
37484,26-May-2026,Index Options,124295,46.55,Call,135.7,68561.40827,19.75,86811,24200,NIFTY,68561.40827,RR,24031.7,4080429,OPTIDXNIFTY26-05-2026CE24200,OPTIDX,43.18
36744,30-Jun-2026,Stock Futures,196830,1376.4,-,0.79,323567.89465,1365.6,160086,0,RELIANCE,323567.89465,RR,1366.4,47189,FUTSTKRELIANCE30-06-2026XX0,FUTSTK,22.95
32882,30-Jun-2026,Stock Futures,200481,1302,-,2.05,405262.0719,1275.9,167599,0,ICICIBANK,405262.0719,RR,1293.5,44883,FUTSTKICICIBANK30-06-2026XX0,FUTSTK,19.62
27061,26-May-2026,Index Options,52283,117.75,Call,202.7,163229.36221,38.9,25222,24050,NIFTY,163229.36221,RR,24031.7,3593619,OPTIDXNIFTY26-05-2026CE24050,OPTIDX,107.29
25762,30-Jun-2026,Stock Futures,103282,979.8,-,2.34,275260.1988,957.4,77520,0,SBIN,275260.1988,RR,972.3,37808,FUTSTKSBIN30-06-2026XX0,FUTSTK,33.23
23574,30-Jun-2026,Stock Futures,109394,1893.7,-,0.39,250571.50267,1886.4,85820,0,BHARTIARTL,250571.50267,RR,1879,27935,FUTSTKBHARTIARTL30-06-2026XX0,FUTSTK,27.47
22990,02-Jun-2026,Index Options,44247,13,Call,108,609.69954,6.25,21257,25000,NIFTY,609.69954,RR,24031.7,126415,OPTIDXNIFTY02-06-2026CE25000,OPTIDX,108.15
21583,30-Jun-2026,Stock Futures,74514,4070,-,3.01,215990.69488,3951.1,52931,0,LT,215990.69488,RR,4035,30513,FUTSTKLT30-06-2026XX0,FUTSTK,40.78
21501,30-Jun-2026,Stock Futures,86509,306.3,-,0.69,134205.24656,304.2,65008,0,ITC,134205.24656,RR,304.3,27439,FUTSTKITC30-06-2026XX0,FUTSTK,33.07
20966,02-Jun-2026,Index Options,29815,22.5,Call,92.31,834.27999,11.7,8849,24800,NIFTY,834.27999,RR,24031.7,94934,OPTIDXNIFTY02-06-2026CE24800,OPTIDX,236.93
18919,30-Jun-2026,Stock Futures,64830,249.84,-,2.36,148857.95327,244.09,45911,0,ETERNAL,148857.95327,RR,247.5,24610,FUTSTKETERNAL30-06-2026XX0,FUTSTK,41.21
18742,30-Jun-2026,Index Options,116261,114,Call,21.79,6005.21864,93.6,97519,25000,NIFTY,6005.21864,RR,24031.7,89584,OPTIDXNIFTY30-06-2026CE25000,OPTIDX,19.22
18576,30-Jun-2026,Stock Futures,61252,243.97,-,1.75,134718.55152,239.77,42676,0,JIOFIN,134718.55152,RR,242,23541,FUTSTKJIOFIN30-06-2026XX0,FUTSTK,43.53
18504,30-Jun-2026,Stock Futures,49579,3501.3,-,1.55,141526.536,3447.8,31075,0,TVSMOTOR,141526.536,RR,3470.1,23253,FUTSTKTVSMOTOR30-06-2026XX0,FUTSTK,59.55
17968,30-Jun-2026,Stock Futures,73356,394.2,-,0.54,131651.54565,392.1,55388,0,NTPC,131651.54565,RR,391.3,22339,FUTSTKNTPC30-06-2026XX0,FUTSTK,32.44
17935,30-Jun-2026,Stock Futures,75634,3167.2,-,1.88,149432.98146,3108.8,57699,0,M&M,149432.98146,RR,3144.5,23613,FUTSTKM&M30-06-2026XX0,FUTSTK,31.08
17821,30-Jun-2026,Stock Futures,92834,944.8,-,3.01,168948.312,917.2,75013,0,BAJFINANCE,168948.312,RR,943.95,24040,FUTSTKBAJFINANCE30-06-2026XX0,FUTSTK,23.76
17484,30-Jun-2026,Stock Futures,80606,397.5,-,2.61,166707.248,387.4,63122,0,KOTAKBANK,166707.248,RR,393.25,21130,FUTSTKKOTAKBANK30-06-2026XX0,FUTSTK,27.7
16979,30-Jun-2026,Stock Futures,51716,2870,-,4.87,233341.35105,2736.7,34737,0,ADANIENT,233341.35105,RR,2847,26727,FUTSTKADANIENT30-06-2026XX0,FUTSTK,48.88
16660,26-May-2026,Index Options,39845,9.85,Call,31.33,4200.46801,7.5,23185,24450,NIFTY,4200.46801,RR,24031.7,1170699,OPTIDXNIFTY26-05-2026CE24450,OPTIDX,71.86
16660,30-Jun-2026,Stock Futures,62653,424.25,-,1.19,127877.75694,419.25,45993,0,BEL,127877.75694,RR,421.8,21249,FUTSTKBEL30-06-2026XX0,FUTSTK,36.22
