changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
157018,26-May-2026,Index Options,205963,40.4,Put,-87.04,430377.28776,311.8,48945,24000,NIFTY,430377.28776,RS,24031.7,6755626,OPTIDXNIFTY26-05-2026PE24000,OPTIDX,320.8
123860,26-May-2026,Index Options,139087,21.2,Put,-91.18,193147.93663,240.45,15227,23900,NIFTY,193147.93663,RS,24031.7,4973233,OPTIDXNIFTY26-05-2026PE23900,OPTIDX,813.42
113213,26-May-2026,Index Options,117541,29.3,Put,-89.23,283667.7727,272.1,4328,23950,NIFTY,283667.7727,RS,24031.7,5559388,OPTIDXNIFTY26-05-2026PE23950,OPTIDX,2615.83
60142,26-May-2026,Index Options,127273,12.25,Put,-93.08,74839.20262,177,67131,23800,NIFTY,74839.20262,RS,24031.7,3499612,OPTIDXNIFTY26-05-2026PE23800,OPTIDX,89.59
54447,26-May-2026,Index Options,64220,15.75,Put,-92.4,69939.20897,207.2,9773,23850,NIFTY,69939.20897,RS,24031.7,2455472,OPTIDXNIFTY26-05-2026PE23850,OPTIDX,557.12
54064,30-Jun-2026,Stock Futures,219465,1162.6,-,-0.5,338654.58912,1168.5,165401,0,INFY,338654.58912,RS,1168,72792,FUTSTKINFY30-06-2026XX0,FUTSTK,32.69
52626,26-May-2026,Index Options,187407,5.35,Put,-90.27,8549.67309,55,134781,23500,NIFTY,8549.67309,RS,24031.7,1914606,OPTIDXNIFTY26-05-2026PE23500,OPTIDX,39.05
51493,30-Jun-2026,Stock Futures,224046,2280.1,-,-0.33,294798.00476,2287.6,172553,0,TCS,294798.00476,RS,2307.4,73604,FUTSTKTCS30-06-2026XX0,FUTSTK,29.84
43447,26-May-2026,Index Options,192233,2.55,Put,-62.22,2140.01057,6.75,148786,23000,NIFTY,2140.01057,RS,24031.7,1552983,OPTIDXNIFTY26-05-2026PE23000,OPTIDX,29.2
41797,26-May-2026,Index Options,44483,57.35,Put,-83.54,118147.95066,348.5,2686,24050,NIFTY,118147.95066,RS,24031.7,1572643,OPTIDXNIFTY26-05-2026PE24050,OPTIDX,1556.11
36812,26-May-2026,Index Options,116372,6.85,Put,-91.89,12991.6477,84.5,79560,23600,NIFTY,12991.6477,RS,24031.7,1813716,OPTIDXNIFTY26-05-2026PE23600,OPTIDX,46.27
35176,30-Jun-2026,Stock Futures,108438,1159.6,-,-0.3,185953.3452,1163.1,73262,0,HCLTECH,185953.3452,RS,1167.1,45795,FUTSTKHCLTECH30-06-2026XX0,FUTSTK,48.01
33764,26-May-2026,Index Options,109711,4.4,Put,-87.52,3304.31328,35.25,75947,23400,NIFTY,3304.31328,RS,24031.7,1037461,OPTIDXNIFTY26-05-2026PE23400,OPTIDX,44.46
32782,26-May-2026,Index Options,128139,8.6,Put,-93.12,32857.89097,125,95357,23700,NIFTY,32857.89097,RS,24031.7,2739870,OPTIDXNIFTY26-05-2026PE23700,OPTIDX,34.38
29903,02-Jun-2026,Index Options,34930,155.8,Put,-59.4,30778.05585,383.75,5027,24000,NIFTY,30778.05585,RS,24031.7,227146,OPTIDXNIFTY02-06-2026PE24000,OPTIDX,594.85
28775,02-Jun-2026,Index Options,45120,9.25,Put,-78.16,1461.6161,42.35,16345,23000,NIFTY,1461.6161,RS,24031.7,162474,OPTIDXNIFTY02-06-2026PE23000,OPTIDX,176.05
27737,26-May-2026,Index Options,77374,3,Put,-68.42,1085.123,9.5,49637,23100,NIFTY,1085.123,RS,24031.7,667768,OPTIDXNIFTY26-05-2026PE23100,OPTIDX,55.88
27550,26-May-2026,Index Options,38013,77.9,Put,-80.22,119579.75421,393.75,10463,24100,NIFTY,119579.75421,RS,24031.7,1202568,OPTIDXNIFTY26-05-2026PE24100,OPTIDX,263.31
26446,26-May-2026,Index Options,37405,70.85,Put,-91.99,59898.53376,884.5,10959,55000,BANKNIFTY,59898.53376,RS,55293.65,906112,OPTIDXBANKNIFTY26-05-2026PE55000,OPTIDX,241.32
23719,26-May-2026,Index Options,49543,5.8,Put,-91.5,4685.51754,68.25,25824,23550,NIFTY,4685.51754,RS,24031.7,857133,OPTIDXNIFTY26-05-2026PE23550,OPTIDX,91.85
22400,02-Jun-2026,Index Options,36531,38,Put,-73.24,4898.54172,142,14131,23500,NIFTY,4898.54172,RS,24031.7,133692,OPTIDXNIFTY02-06-2026PE23500,OPTIDX,158.52
21071,02-Jun-2026,Index Options,31880,6.55,Put,-73.75,528.78096,24.95,10809,22800,NIFTY,528.78096,RS,24031.7,99451,OPTIDXNIFTY02-06-2026PE22800,OPTIDX,194.94
19903,26-May-2026,Index Options,86079,3.4,Put,-76.39,1473.8316,14.4,66176,23200,NIFTY,1473.8316,RS,24031.7,773868,OPTIDXNIFTY26-05-2026PE23200,OPTIDX,30.08
19164,26-May-2026,Index Options,53240,4.9,Put,-88.93,2300.53075,44.25,34076,23450,NIFTY,2300.53075,RS,24031.7,614458,OPTIDXNIFTY26-05-2026PE23450,OPTIDX,56.24
15893,26-May-2026,Index Options,44480,4.15,Put,-85.18,1230.06163,28,28587,23350,NIFTY,1230.06163,RS,24031.7,459321,OPTIDXNIFTY26-05-2026PE23350,OPTIDX,55.6
