symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
GOLDIAM,EQ,378.45,63.05,  19.99,20,378.45,317.2,380.59,198.75,99.82384,363.78802011199997
VISL,EQ,34.68,1.65,   5.00,5,34.68,32.75,44.78,19.06,923.68489,318.11707611599996
EMSLIMITED,EQ,461.2,41.9,   9.99,10,461.2,420,655,256.05,26.80107,119.149516899
PPAP,EQ,317.1,40.47,  14.63,20,331.95,272.25,331.95,176,21.15337,65.647368458
SIGMAADV,EQ,583.5,25.45,   4.56,5,585.95,557.8,638.1,95.53,11.21568,64.96121856
UTLSOLAR,EQ,382.7,18.2,   4.99,5,382.7,366.4,382.7,172,12.92372,49.00674624
ELLEN,EQ,294.25,26.75,  10.00,10,294.25,267.6,637.7,175,16.69388,47.642664132
IDEAFORGE,BE,900.75,42.85,   4.99,5,900.75,860,992.25,366,3.76746,33.619682802
UFBL,EQ,759,32,   4.40,5,763.35,730,763.35,172.34,3.64556,27.2870166
KODYTECH,SM,1220,94.8,   8.43,10,1237.7,1155.1,1237.7,556.05,2.215,26.888771
SETL,EQ,290.7,13.8,   4.98,5,290.7,273.8,305.3,104.56,8.42364,23.87680758
QPOWER,BE,1212.3,57.7,   5.00,5,1212.3,1171,1441,581,1.52383,18.281693276
PFOCUS,BE,256.69,12.22,   5.00,5,256.69,256,367,136.53,7.02526,18.032437368
AMIRCHAND,EQ,177.5,4.86,   2.82,5,181.27,174.45,200,117.02,9.05076,16.276886784000002
IZMO,EQ,1009.9,48,   4.99,5,1009.9,989,1374.7,350.05,1.42606,14.363418926
AASTHA,BE,122.89,5.85,   5.00,5,122.89,122.88,136.5,117.04,9.57677,11.767934976000001
MON100,EQ,327.73,2.88,   0.89,20,327.73,327.73,342.55,189.75,3.54066,11.603805018000001
NBIFIN,EQ,2305.9,384.3,  20.00,20,2305.9,1949.9,3040.9,1539,0.43534,9.906466437999999
KAMDHENU,BE,32.8,0.24,   0.74,5,34.18,31.1,34.45,16.15,28.09986,9.284193744
UTSSAV,ST,477.25,22.7,   4.99,5,477.25,435.6,528,160.05,2.034,9.1863576
DEEDEV,BE,700,22.5,   3.32,5,711.35,663,760,183,1.29629,9.056270826999999
SVLL,BE,714.8,14.05,   2.00,5,735.75,666.1,897.45,445.15,1.33008,8.949842304
MAHKTECH,EQ,23.23,1.24,   5.64,20,23.23,22.76,35.59,20.51,32.44671,7.52763672
SASKEN,EQ,2055.9,97.9,   5.00,5,2055.9,1987.8,2780.2,991,0.3651,7.40930289
INDOTECH,BE,3304.3,157.3,   5.00,5,3304.3,3150.1,3304.3,1100,0.20546,6.715809381999999
RAJESHEXPO,BZ,94.9,1.51,   1.62,5,98.05,90,237.88,72.63,5.19042,4.929860916
GAUDIUMIVF,BE,124.5,5.32,   4.46,5,125.13,117.55,133,69.18,3.53767,4.360885809
UNIVASTU,BE,99.66,4.74,   4.99,5,99.66,95,106.67,56.02,3.28718,3.248391276
SUBEXLTD,BE,13.23,0.63,   5.00,5,13.23,12.77,14.9,6.61,24.31341,3.202076097
JINDALPOLY,EQ,718.3,34.2,   5.00,5,718.3,694.45,1026.45,365,0.34812,2.487804768
RUBYMILLS,BE,382.5,16.95,   4.64,5,383.8,372.9,383.8,169.02,0.64208,2.45884536
OMAXAUTO,BE,242.25,11.53,   5.00,5,242.25,225,263.4,84.5,1.01946,2.430596532
LANCORHOL,EQ,27.5,2.5,  10.00,10,27.5,25,33.8,18.12,8.0278,2.1193392
KCK,SM,15.45,1.4,   9.96,10,15.45,14.6,50.9,11.6,13.35,2.03187
GPECO,ST,433,19.25,   4.65,5,434.4,413,616.5,264.05,0.474,2.027772
CHEMBONDCH,BE,243.13,11.57,   5.00,5,243.13,231.5,253,104.85,0.47201,1.146276285
JITFINFRA,EQ,325.1,29.55,  10.00,10,325.1,311.3,478,222.35,0.3509,1.1358983900000001
KANORICHEM,BE,136.51,6.5,   5.00,5,136.51,132,140.3,56,0.83537,1.1321769609999999
VIPULLTD,BE,17,0.76,   4.68,5,17.05,16.73,17.05,7.38,5.94241,1.008426977
MASPTOP50,EQ,78.33,0,   0.00,20,78.33,78.33,82.78,55.52,1.17879,0.923346207
MAFANG,EQ,194.17,0.11,   0.06,20,194.17,194.17,208.38,147.44,0.39248,0.762078416
OCCLLTD,BE,126.06,6,   5.00,5,126.06,120,159.42,75.71,0.55665,0.69714846
TERASOFT,EQ,398.75,18.95,   4.99,5,398.75,372.55,598,275.2,0.17233,0.683409081
IFBAGRO,BE,941.1,23.15,   2.52,5,963.8,905.5,1790,679.15,0.07142,0.679339898
MCLEODRUSS,BE,54.97,2.61,   4.98,5,54.97,52.3,78.41,28.5,1.20901,0.653349004
CPS,SM,1048.7,49.9,   5.00,5,1048.7,1040,1349.25,660,0.0585,0.61233705
GJL,ST,158,-8,  -4.82,5,174.3,158,276.45,91.4,0.312,0.5316168
PENINLAND,BE,18.34,0.87,   4.98,5,18.34,17.97,46,13.82,2.86324,0.5234002719999999
SEL,ST,218.1,10.35,   4.98,5,218.1,210,277.95,115.25,0.228,0.496584
IWARE,ST,422.75,20.1,   4.99,5,422.75,422.75,422.75,85,0.114,0.481935
MOS,ST,15.3,0.7,   4.79,5,15.3,15.05,28.55,9.05,2.76,0.420348
SETCO,BE,19.28,0.91,   4.95,5,19.28,18.45,28.62,11.56,2.04077,0.392235994
SMARTLINK,BE,186.81,8.89,   5.00,5,186.81,184,199,103.5,0.20243,0.37793681
RBS,ST,79.6,1.6,   2.05,5,81.9,74.25,143,58.8,0.416,0.3330496
SIGNORIA,ST,142.65,6.75,   4.97,5,142.65,142.65,142.65,53.1,0.23,0.328095
ATMASTCO,ST,161.85,7.7,   5.00,5,161.85,154.15,268,98,0.184,0.2944552
SHREEDHAR,ST,68.7,3.25,   4.97,5,68.7,65.5,68.7,54.4,0.42,0.287112
BHAGERIA,BE,212,8.35,   4.10,5,213.83,204,244.6,127.51,0.13521,0.285239016
BEACON,ST,97.65,4.65,   5.00,5,97.65,91.1,124.8,50,0.26,0.25168
POSITRON,ST,185.3,8.8,   4.99,5,185.3,175,395,105.9,0.129,0.2343672
JAYBEE,ST,96,1.5,   1.59,5,99.2,96,295,70,0.225,0.2210625
SPCENET,EQ,4,0.11,   2.83,5,4.08,3.9,11.24,3,5.48418,0.219915618
AKANKSHA,ST,98.35,4.65,   4.96,5,98.35,98.2,111,57,0.21,0.206514
NIKITA,SM,81.35,3.3,   4.23,5,81.95,78.2,156,67.15,0.252,0.2027592
SHEMAROO,BE,128.82,6.13,   5.00,5,128.82,121,147.8,73,0.15691,0.198836352
SRIVASAVI,ST,80.15,1.15,   1.46,5,82.95,80,90.4,39,0.24,0.197592
SONUINFRA,ST,45.55,2.15,   4.95,5,45.55,43.35,139.4,38,0.45,0.19683
FILATFASH,BE,0.2,0.01,   5.26,5,0.2,0.19,0.74,0.14,100.16419,0.190311961
LYKALABS,BE,70.53,1.95,   2.84,5,72,69,121.44,44.1,0.25252,0.17941546
GEECEE,BE,348.95,16.6,   4.99,5,348.95,332,393.9,215.85,0.0502,0.17259764
KCEIL,ST,92.25,3.75,   4.24,5,92.9,88.9,388.05,74.7,0.18,0.165222
APEXECO,ST,254.2,12.1,   5.00,5,254.2,248,285.95,102.05,0.064,0.1612352
