changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-70247,14-Jul-2026,Index Options,51013,246.4,Call,105.16,156738.8843,120.1,121260,24000,NIFTY,156738.8843,SR,24206.9,1038532,OPTIDXNIFTY14-07-2026CE24000,OPTIDX,-57.93
-44041,14-Jul-2026,Index Options,43823,167.7,Call,111.88,256549.99136,79.15,87864,24100,NIFTY,256549.99136,SR,24206.9,2444672,OPTIDXNIFTY14-07-2026CE24100,OPTIDX,-50.12
-29073,14-Jul-2026,Index Options,16092,207.3,Call,109.82,81335.90272,98.8,45165,24050,NIFTY,81335.90272,SR,24206.9,638234,OPTIDXNIFTY14-07-2026CE24050,OPTIDX,-64.37
-15754,14-Jul-2026,Index Options,5660,293,Call,105.4,23155.33038,142.65,21414,23950,NIFTY,23155.33038,SR,24206.9,131530,OPTIDXNIFTY14-07-2026CE23950,OPTIDX,-73.57
-14822,14-Jul-2026,Index Options,14273,336,Call,97.65,32946.82734,170,29095,23900,NIFTY,32946.82734,SR,24206.9,161569,OPTIDXNIFTY14-07-2026CE23900,OPTIDX,-50.94
-7939,28-Jul-2026,Index Options,69705,130.3,Call,49.6,6590.32917,87.1,77644,24500,NIFTY,6590.32917,SR,24206.9,80924,OPTIDXNIFTY28-07-2026CE24500,OPTIDX,-10.22
-6285,28-Jul-2026,Index Options,30078,215,Call,47.61,5656.20692,145.65,36363,24300,NIFTY,5656.20692,SR,24206.9,41576,OPTIDXNIFTY28-07-2026CE24300,OPTIDX,-17.28
-5816,14-Jul-2026,Index Options,8844,429.25,Call,82.04,16208.41797,235.8,14660,23800,NIFTY,16208.41797,SR,24206.9,61758,OPTIDXNIFTY14-07-2026CE23800,OPTIDX,-39.67
-5358,14-Jul-2026,Index Options,48017,41.5,Call,73.28,53570.26521,23.95,53375,24350,NIFTY,53570.26521,SR,24206.9,1844992,OPTIDXNIFTY14-07-2026CE24350,OPTIDX,-10.04
-5124,28-Jul-2026,Index Options,76168,391.7,Call,41.59,14757.41906,276.65,81292,24000,NIFTY,14757.41906,SR,24206.9,59879,OPTIDXNIFTY28-07-2026CE24000,OPTIDX,-6.3
-3709,28-Jul-2026,Index Options,10650,1134.9,Call,44.74,10093.61033,784.1,14359,57500,BANKNIFTY,10093.61033,SR,58045.9,31749,OPTIDXBANKNIFTY28-07-2026CE57500,OPTIDX,-25.83
-3610,28-Jul-2026,Index Options,39373,269,Call,46.51,13749.18886,183.6,42983,24200,NIFTY,13749.18886,SR,24206.9,80939,OPTIDXNIFTY28-07-2026CE24200,OPTIDX,-8.4
-3593,21-Jul-2026,Index Options,11410,329.65,Call,58.83,6381.98451,207.55,15003,24000,NIFTY,6381.98451,SR,24206.9,31018,OPTIDXNIFTY21-07-2026CE24000,OPTIDX,-23.95
-3462,14-Jul-2026,Index Options,4888,381.5,Call,88.81,5995.10018,202.05,8350,23850,NIFTY,5995.10018,SR,24206.9,25665,OPTIDXNIFTY14-07-2026CE23850,OPTIDX,-41.46
-2258,28-Jul-2026,Index Options,9098,463,Call,38.46,2153.55459,334.4,11356,23900,NIFTY,2153.55459,SR,24206.9,7367,OPTIDXNIFTY28-07-2026CE23900,OPTIDX,-19.88
-2147,28-Jul-2026,Stock Options,12500,33.7,Call,66.83,3264.998,20.2,14647,1300,RELIANCE,3264.998,SR,1310,22363,OPTSTKRELIANCE28-07-2026CE1300,OPTSTK,-14.66
-2117,28-Jul-2026,Index Options,24623,327.7,Call,43.35,6194.4963,228.6,26740,24100,NIFTY,6194.4963,SR,24206.9,30184,OPTIDXNIFTY28-07-2026CE24100,OPTIDX,-7.92
-2073,28-Jul-2026,Stock Futures,87593,1159,-,1.67,70904.22196,1140,89666,0,HCLTECH,70904.22196,SR,1167.5,15301,FUTSTKHCLTECH28-07-2026XX0,FUTSTK,-2.31
-2064,28-Jul-2026,Index Options,13645,1480.5,Call,38.35,7081.2084,1070.1,15709,57000,BANKNIFTY,7081.2084,SR,58045.9,16646,OPTIDXBANKNIFTY28-07-2026CE57000,OPTIDX,-13.14
-1998,28-Jul-2026,Stock Options,727,243.55,Call,77.51,1779.97267,137.2,2725,3900,LTM,1779.97267,SR,4060,6317,OPTSTKLTM28-07-2026CE3900,OPTSTK,-73.32
-1978,28-Jul-2026,Index Options,20559,167.3,Call,46.82,3103.84483,113.95,22537,24400,NIFTY,3103.84483,SR,24206.9,29099,OPTIDXNIFTY28-07-2026CE24400,OPTIDX,-8.78
-1873,21-Jul-2026,Index Options,2537,412.5,Call,57.05,1879.43111,262.65,4410,23900,NIFTY,1879.43111,SR,24206.9,7466,OPTIDXNIFTY21-07-2026CE23900,OPTIDX,-42.47
-1570,28-Jul-2026,Index Options,6029,649.75,Call,50.11,4769.55351,432.85,7599,58300,BANKNIFTY,4769.55351,SR,58045.9,25134,OPTIDXBANKNIFTY28-07-2026CE58300,OPTIDX,-20.66
-1452,28-Jul-2026,Stock Futures,111439,174.68,-,1.6,52059.8715,171.93,112891,0,WIPRO,52059.8715,SR,175.52,9919,FUTSTKWIPRO28-07-2026XX0,FUTSTK,-1.29
-1401,28-Jul-2026,Index Futures,258030,24249.9,-,1.04,720549.67237,23999.3,259431,0,NIFTY,720549.67237,SR,24206.9,45770,FUTIDXNIFTY28-07-2026XX0,FUTIDX,-0.54
