symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
INDIANB,43315,30592,12723,41.59,224940,193800.8381,177557094960,232028.2802,38227.4421,873
CDSL,51567,37561,14006,37.29,189366,103992.33995,120332048684,129440.22179,25447.88184,1431
PAYTM,56300,45006,11294,25.09,99345,129621.70687,84853106959,153227.40396,23605.69709,1342
DIXON,136860,111435,25425,22.82,321748,205988.94069,205092847404,251399.33973,45410.39904,13410
LTF,39579,32464,7115,21.92,41137,42378.52545,26767057522,48571.42567,6192.90022,322
KALYANKJIL,91675,77589,14086,18.15,307570,181543.09896,182040972061,264661.64707,83118.54811,480
DMART,63768,54033,9735,18.02,50278,32644.54875,28033608667,36750.76042,4106.21167,4075
OFSS,26985,22929,4056,17.69,54160,92308.63274,53056182125,104442.85399,12134.22125,11650
PAGEIND,26336,22752,3584,15.75,27708,46798.63043,18329214676,49259.37719,2460.74676,39425
NIFTY,8551445,7526939,1024506,13.61,86089067,805548.6896,135324595285714,4678308.78175,3872760.09214,24206
HAVELLS,38865,34340,4525,13.18,26792,43974.27975,12011234660,46437.37635,2463.0966,1184
LTM,54107,47896,6211,12.97,95973,88060.67199,50452293051,100711.2525,12650.58051,4060
SWIGGY,51963,46265,5698,12.32,50982,51298.77316,21459195778,57129.34594,5830.57278,272
DRREDDY,76215,68268,7947,11.64,102810,89494.82625,73809162387,102733.82512,13238.99887,1246
GODREJPROP,45754,41148,4606,11.19,45854,34509.92441,28198575034,40764.50475,6254.58034,2134
MIDCPNIFTY,114169,102868,11301,10.99,169331,35199.82398,298464113511,58869.12909,23669.30511,14820
DELHIVERY,28195,25433,2762,10.86,23673,52903.53454,20865328894,57645.84724,4742.31269,518
PREMIERENE,18520,16787,1733,10.32,19248,20129.26019,12169579864,22848.99383,2719.73364,1111
FINNIFTY,6714,6087,627,10.3,10289,3194.92641,16426676876,4704.46518,1509.53876,26831
TORNTPHARM,32759,29919,2840,9.49,32262,52969.80437,14445686038,55639.16476,2669.36038,4888
OBEROIRLTY,29467,27069,2398,8.86,25800,26399.3184,15022148911,29136.54751,2737.22911,1905
MFSL,29279,26948,2331,8.65,13346,19274.8264,6834599556,20491.86196,1217.03556,1635
PRESTIGE,18027,16817,1210,7.2,12934,21789.60426,7982187417,24310.11843,2520.51417,1723
UNIONBANK,50121,47257,2864,6.06,40498,53800.94345,24906367291,59575.90386,5774.96041,164
DLF,81831,77282,4549,5.89,82158,107052.8818,43155642865,116028.36295,8975.48115,688
KFINTECH,19954,18880,1074,5.69,19712,17251.02338,8742187668,19469.80256,2218.77918,904
VBL,73930,70061,3869,5.52,28204,37165.35214,14014779842,39822.25056,2656.89842,479
LODHA,44957,42633,2324,5.45,63394,64854.81462,40820091512,74117.04225,9262.22762,1216
BIOCON,33674,31949,1725,5.4,31476,70552.237,26334036125,75535.97325,4983.73625,418
AUROPHARMA,34407,32645,1762,5.4,21743,26706.13825,16357656397,29452.03222,2745.89397,1568
ASIANPAINT,61172,58044,3128,5.39,32623,26919.99282,19606559845,29582.39127,2662.39845,2676
HDFCAMC,29425,27932,1493,5.35,8530,14129.83782,5839801533,15317.97915,1188.14133,2758
BHARTIARTL,185382,175978,9404,5.34,89320,115988.94527,70598056002,122981.26029,6992.31502,1919
PHOENIXLTD,15265,14502,763,5.26,8701,16230.10385,4944010638,17294.12023,1064.01638,2148
ICICIPRULI,33435,31766,1669,5.25,21985,21994.47499,8356743058,23789.96307,1795.48808,511
MANKIND,19110,18182,928,5.1,14399,12206.3024,8229791902,13768.22142,1561.91902,2528
INOXWIND,29931,28487,1444,5.07,14050,21788.94464,5667278528,23015.04192,1226.09728,83
BOSCHLTD,19132,18240,892,4.89,5347,7436.20617,4990340183,8072.483,636.27683,41760
LAURUSLABS,35130,33505,1625,4.85,21731,45436.70877,24324056764,50751.22642,5314.51764,1535
RBLBANK,24285,23167,1118,4.83,19743,46244.17916,19553170856,50377.83898,4133.65981,380
INDHOTEL,34555,32975,1580,4.79,16262,22368.6548,10141454930,24143.8541,1775.1993,750
POLYCAB,37037,35367,1670,4.72,21277,40077.0652,21221267153,43676.61173,3599.54653,9229
NTPC,130467,125248,5219,4.17,37304,33134.40825,16483914645,34890.5172,1756.10895,345
SBILIFE,33882,32549,1333,4.1,17583,18345.22717,10554909581,19882.67298,1537.44581,1863
