symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
NURECA,BE,334,15.9,   5.00,5,334,316.55,358,204,0.12839,0.42726908099999994
UNIVPHOTO,BE,567,26.4,   4.88,5,567.6,531,567.6,180.6,0.07505,0.41999480999999994
RCOM,BE,0.93,0.04,   4.49,5,0.93,0.91,1.51,0.75,43.45641,0.39979897200000003
AVG,BE,173.84,8.27,   4.99,5,173.84,163.9,256.73,113.26,0.20849,0.35251489199999997
JYOTIGLOBL,SM,45.5,1.1,   2.48,5,46.6,44.5,77.75,27.05,0.76,0.351652
AKSHOPTFBR,BE,8.59,0.4,   4.88,5,8.59,8.59,9,3.82,3.72175,0.319698325
MEDICAPQ,EQ,30.74,5.12,  19.98,20,30.74,26.99,30.74,20.33,1.0121,0.30595783
TAMBOLIIN,BE,285.7,13.6,   5.00,5,285.7,271.6,285.7,141.5,0.10355,0.29326395499999997
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,154.86525,0.27875745
VINEETLAB,EQ,37.39,0.45,   1.22,5,38.78,36.88,43.5,26.89,0.73018,0.27527786
TECHLABS,SM,127.7,6.05,   4.97,5,127.7,120.4,649.9,105,0.205,0.2604115
SADBHAV,EQ,8.35,0.36,   4.51,5,8.38,7.9,14.7,6.05,2.86011,0.236245086
INDOTHAI,EQ,41.37,1.97,   5.00,5,41.37,41.37,466.35,33.97,0.56636,0.23430313199999997
CLASSICEIL,SM,58.8,2.8,   5.00,5,58.8,57.5,113.9,34.75,0.4,0.23372
IL&FSENGG,BZ,37.8,1.8,   5.00,5,37.8,35.51,39.39,21,0.61277,0.22923725699999997
FONEBOX,SM,113.4,5.4,   5.00,5,113.4,113,124.4,57,0.2,0.2267
EMAMIREAL,EQ,69.48,3.3,   4.99,5,69.48,65.3,122.14,48.2,0.19551,0.13255578
DHANSA,SM,32.45,1.5,   4.85,5,32.45,30.5,47,16.2,0.4,0.12844
RADIOCITY,EQ,6.42,0.31,   5.07,20,7.33,5.9,9.25,4.5,1.96732,0.12689214
DHARAN,BZ,0.14,0.01,   7.69,5,0.14,0.13,0.61,0.11,95.77028,0.12450136399999999
MRIL,ST,66.3,3.15,   4.99,5,66.3,63.2,82,29.05,0.192,0.124128
MYSORPETRO,BE,147.09,7,   5.00,5,147.09,140.09,182.03,111,0.07751,0.113304118
AGNI,SM,16.5,0.75,   4.76,5,16.5,15.05,34.25,13.6,0.65,0.103025
SYSTMTXC,BE,69.72,3.32,   5.00,5,69.72,69.72,177.9,51.89,0.14471,0.100891812
CRSL,BE,2.65,0.11,   4.33,5,2.66,2.46,3.56,1.72,3.27296,0.08346048
GSTL,SM,11.75,0.5,   4.44,5,11.8,11.3,37.65,5.95,0.69,0.080937
SHEKHAWATI,BE,17.65,0.84,   5.00,5,17.65,16.5,25.75,9.12,0.43958,0.077278164
LADDERUP,EQ,51.79,6.6,  14.61,20,54.22,45.85,54.22,42.7,0.11637,0.059953823999999996
CRAYONS,SM,25.2,1.2,   5.00,5,25.2,23.5,59.5,23.5,0.24,0.058776
RFBL,ST,91.35,4.35,   5.00,5,91.35,88,104.7,52.5,0.06,0.053802
KORE,SM,157.2,7.45,   4.97,5,157.2,157,212.3,85,0.0325,0.051064
VCL,BE,1.65,0.07,   4.43,5,1.65,1.65,2.66,0.87,3.02169,0.049857885
SHRIKANHA,SM,24,1.1,   4.80,5,24,23.8,88,15.1,0.192,0.0460224
ICDSLTD,BE,64.32,3.06,   5.00,5,64.32,60.5,77.69,36.4,0.06782,0.042679126
MAL,SM,44.2,2.1,   4.99,5,44.2,44.2,60.9,28.95,0.096,0.042432
GVKPIL,BE,2.17,0.04,   1.88,2,2.17,2.17,4.06,2.04,1.79151,0.038875767
NAVKARURB,BE,0.89,0,   0.00,5,0.93,0.88,2.93,0.7,3.83531,0.03451779
GURUNANAK,SM,38.65,1.8,   4.88,5,38.65,38.65,60,22.45,0.08,0.03092
MBECL,BE,299.69,14.27,   5.00,5,299.69,299.69,299.69,213,0.01022,0.030628317999999998
TSC,ST,49.8,2.35,   4.95,5,49.8,49.8,70.95,25.25,0.06,0.02988
PARASPETRO,EQ,2.23,0.1,   4.69,5,2.23,2.13,3.23,1.53,1.35723,0.029451890999999997
JFLLIFE,SM,10.15,0.45,   4.64,5,10.15,10.15,14.67,8.55,0.24,0.02436
GRANDOAK,EQ,36.28,1.72,   4.98,5,36.28,35.26,55.76,24,0.06576,0.023798544
MAKS,SM,16.6,0,   0.00,5,17.4,16.6,36,12.65,0.135,0.0229365
PARSVNATH,BE,1.66,0.03,   1.84,2,1.66,1.66,18.75,1.35,1.31882,0.021892412
TOYAMSL,EQ,0.65,0.03,   4.84,5,0.65,0.63,0.69,0.6,3.26303,0.020883392
VERTEXPLUS,SM,63.35,3,   4.97,5,63.35,57.4,149.8,35.95,0.03,0.018579
PARAMOUNT,SM,42.55,2,   4.93,5,42.55,42.55,64,29.85,0.036,0.015318
QVCEL,SM,23.9,1.1,   4.82,5,23.9,22.8,35.3,21.75,0.064,0.015104
MHHL,SM,31,0.2,   0.65,5,32.3,31,55,29.2,0.045,0.014337
SITINET,BZ,0.29,0.01,   3.57,2,0.29,0.28,0.51,0.27,3.39048,0.009493344
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.39,0.18,4.50381,0.008557239
GFSTEELS,EQ,18.15,1.65,  10.00,10,18.15,18.15,18.15,9.73,0.0303,0.00549945
LAKPRE,BZ,5.75,0.27,   4.93,5,5.75,5.58,6.67,4.1,0.08804,0.005027083999999999
SEYAIND,BE,12.47,0.24,   1.96,2,12.47,12.02,23.99,8.54,0.0329,0.00409276
SETUINFRA,BZ,0.64,0.03,   4.92,5,0.64,0.64,0.73,0.37,0.61858,0.003958912
ARMOUR,ST,18.15,0.85,   4.91,5,18.15,18.15,45.6,17.1,0.02,0.00363
QUADPRO,SM,2.8,0.1,   3.70,5,2.8,2.8,3.45,1.85,0.12,0.00336
IMPEXFERRO,BZ,4.99,0.09,   1.84,2,4.99,4.99,4.99,1.3,0.06684,0.0033353160000000005
COMPINFO,BZ,1.04,0.03,   2.97,5,1.06,1.03,2.37,0.91,0.06309,0.000662445
ZENITHEXPO,EQ,205,8,   4.06,5,206.85,204.9,306.6,174,0.00018,0.000371196
