changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
111060,15-Sep-2026,Index Options,124136,111,Call,-55.48,334207.86033,249.35,13076,23500,NIFTY,334207.86033,RS,23431.5,3159626,OPTIDXNIFTY15-09-2026CE23500,OPTIDX,849.34
87098,15-Sep-2026,Index Options,161846,41.3,Call,-66.38,86315.80259,122.85,74748,23700,NIFTY,86315.80259,RS,23431.5,1928737,OPTIDXNIFTY15-09-2026CE23700,OPTIDX,116.52
70086,15-Sep-2026,Index Options,97627,70,Call,-61.07,196866.41763,179.8,27541,23600,NIFTY,196866.41763,RS,23431.5,2729063,OPTIDXNIFTY15-09-2026CE23600,OPTIDX,254.48
53815,15-Sep-2026,Index Options,181017,10.1,Call,-64.44,12296.65153,28.4,127202,24000,NIFTY,12296.65153,RS,23431.5,1328506,OPTIDXNIFTY15-09-2026CE24000,OPTIDX,42.31
51828,15-Sep-2026,Index Options,55674,88.9,Call,-58.49,177065.4547,214.15,3846,23550,NIFTY,177065.4547,RS,23431.5,1987657,OPTIDXNIFTY15-09-2026CE23550,OPTIDX,1347.58
47825,15-Sep-2026,Index Options,137629,24.8,Call,-68.65,43515.62584,79.1,89804,23800,NIFTY,43515.62584,RS,23431.5,1645701,OPTIDXNIFTY15-09-2026CE23800,OPTIDX,53.25
35674,15-Sep-2026,Index Options,36378,138.5,Call,-51.73,89201.60106,286.95,704,23450,NIFTY,89201.60106,RS,23431.5,722927,OPTIDXNIFTY15-09-2026CE23450,OPTIDX,5067.33
29763,15-Sep-2026,Index Options,52049,4.55,Call,-21.55,1443.98299,5.8,22286,24350,NIFTY,1443.98299,RS,23431.5,552615,OPTIDXNIFTY15-09-2026CE24350,OPTIDX,133.55
27871,15-Sep-2026,Index Options,60635,32.35,Call,-67.52,33458.56417,99.6,32764,23750,NIFTY,33458.56417,RS,23431.5,959633,OPTIDXNIFTY15-09-2026CE23750,OPTIDX,85.07
27865,15-Sep-2026,Index Options,133528,1.5,Call,-23.08,505.92303,1.95,105663,25000,NIFTY,505.92303,RS,23431.5,508721,OPTIDXNIFTY15-09-2026CE25000,OPTIDX,26.37
27762,15-Sep-2026,Index Options,63930,54.7,Call,-63.76,81337.06715,150.95,36168,23650,NIFTY,81337.06715,RS,23431.5,1411869,OPTIDXNIFTY15-09-2026CE23650,OPTIDX,76.76
25960,15-Sep-2026,Index Options,104731,15.15,Call,-68.47,17254.06164,48.05,78771,23900,NIFTY,17254.06164,RS,23431.5,1118614,OPTIDXNIFTY15-09-2026CE23900,OPTIDX,32.96
24856,15-Sep-2026,Index Options,62037,2.75,Call,-20.29,944.39312,3.45,37181,24600,NIFTY,944.39312,RS,23431.5,581165,OPTIDXNIFTY15-09-2026CE24600,OPTIDX,66.85
22843,15-Sep-2026,Index Options,28107,168.65,Call,-48.66,74852.36301,328.5,5264,23400,NIFTY,74852.36301,RS,23431.5,508444,OPTIDXNIFTY15-09-2026CE23400,OPTIDX,433.95
22819,15-Sep-2026,Index Options,48898,8.4,Call,-61.11,3020.9166,21.6,26079,24050,NIFTY,3020.9166,RS,23431.5,430330,OPTIDXNIFTY15-09-2026CE24050,OPTIDX,87.5
22618,15-Sep-2026,Index Options,99030,5.8,Call,-43.69,3083.11786,10.3,76412,24200,NIFTY,3083.11786,RS,23431.5,793187,OPTIDXNIFTY15-09-2026CE24200,OPTIDX,29.6
21522,15-Sep-2026,Index Options,116196,3.5,Call,-16.67,1871.0289,4.2,94674,24500,NIFTY,1871.0289,RS,23431.5,959502,OPTIDXNIFTY15-09-2026CE24500,OPTIDX,22.73
21166,15-Sep-2026,Index Options,86158,7.4,Call,-55.95,3780.7846,16.8,64992,24100,NIFTY,3780.7846,RS,23431.5,657242,OPTIDXNIFTY15-09-2026CE24100,OPTIDX,32.57
20154,15-Sep-2026,Index Options,48729,1.75,Call,-20.45,218.3701,2.2,28575,24900,NIFTY,218.3701,RS,23431.5,204850,OPTIDXNIFTY15-09-2026CE24900,OPTIDX,70.53
17686,15-Sep-2026,Index Options,41697,12.25,Call,-67.2,6386.88796,37.35,24011,23950,NIFTY,6386.88796,RS,23431.5,543172,OPTIDXNIFTY15-09-2026CE23950,OPTIDX,73.66
15380,15-Sep-2026,Index Options,55396,2.35,Call,-21.67,472.09858,3,40016,24700,NIFTY,472.09858,RS,23431.5,334703,OPTIDXNIFTY15-09-2026CE24700,OPTIDX,38.43
14228,15-Sep-2026,Index Options,23296,2.3,Call,-13.21,163.11798,2.65,9068,24750,NIFTY,163.11798,RS,23431.5,118934,OPTIDXNIFTY15-09-2026CE24750,OPTIDX,156.9
14077,15-Sep-2026,Index Options,86929,3.85,Call,-21.43,1605.07601,4.9,72852,24400,NIFTY,1605.07601,RS,23431.5,693637,OPTIDXNIFTY15-09-2026CE24400,OPTIDX,19.32
13501,15-Sep-2026,Index Options,64854,2.05,Call,-16.33,481.60486,2.45,51353,24800,NIFTY,481.60486,RS,23431.5,394112,OPTIDXNIFTY15-09-2026CE24800,OPTIDX,26.29
13159,22-Sep-2026,Index Options,23047,71.8,Call,-50.87,4266.87952,146.15,9888,23800,NIFTY,4266.87952,RS,23431.5,68351,OPTIDXNIFTY22-09-2026CE23800,OPTIDX,133.08
