symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
GRAPHITE,GRAPHITEEQN,843,14.81,36292952,36292952,30609475716.8,734.25,20-Jul-2026,,874.35,513.75,108.75,812.9,844.65,874.35,775,2026-09-09 16:00:28
HDFCBANK,HDFCBANKEQN,687.1,-2.26,39173990,39173990,27165986845.3,703,19-Jun-2026,,1020.5,687.1,-15.9,698,687.1,700,687.1,2026-09-09 16:00:28
COFORGE,COFORGEEQN,1845,-5.38,10837239,10837239,19961435631.27,1950,03-Aug-2026,,2021.2,1008.1,-105,1815.5,1845,1877.6,1780.7,2026-09-09 16:00:28
ICICIBANK,ICICIBANKEQN,1389.1,-0.74,14229080,14229080,19817551170,1399.4,03-Aug-2026,,1480,1187.6,-10.3,1395.9,1389.1,1402.5,1385.5,2026-09-09 16:00:28
ADANIENT,ADANIENTEQN,3104.7,5.13,5320594,5320594,16406690070.28,2953.1,12-Jun-2026,,3245,1753,151.6,2959.9,3104.7,3142,2935.2,2026-09-09 16:00:28
WHEELS,WHEELSEQN,2450,16.31,6608762,6608762,15629656042.38,2106.4,24-Jun-2026,,2450,705.85,343.6,2110,2400.6,2450,2110,2026-09-09 16:00:28
RELIANCE,RELIANCEEQN,1279,-1.23,12152819,12152819,15627917593.05,1294.9,05-Jun-2026,,1611.8,1249.8,-15.9,1283.5,1279,1294.7,1277.2,2026-09-09 16:00:28
ANTELOPUS,ANTELOPUSEQN,1149.5,4.58,13072209,13072209,15464946135.36,1099.15,22-Sep-2023,,1218.3,357,50.35,1116.8,1169.4,1218.3,1107.45,2026-09-09 16:00:28
MVELECTRO,MVELECTROEQN,912,3.26,16480312,16480312,15208526322.96,883.25,-,,948,516.55,28.75,887.85,917.5,948,880,2026-09-09 16:00:28
BSE,BSEEQN,3289.8,-3.07,4365902,4365902,14369536911.62,3394,10-Jul-2026,,4446.8,2021.5,-104.2,3301,3289.8,3319.9,3268.2,2026-09-09 16:00:28
PAYTM,PAYTMEQN,1751.5,4.88,8247684,8247684,14324000233.32,1670,-,,1758.9,930.6,81.5,1677,1751.5,1758.9,1676.1,2026-09-09 16:00:28
INFY,INFYEQN,1035,-4.34,13530457,13530457,14048267589.39,1082,10-Jun-2026,,1728,982.4,-47,1059,1035,1059,1026.5,2026-09-09 16:00:28
IFCI,IFCIEQN,89.1,-3.79,156503199,156503199,14017991534.43,92.61,19-Sep-2024,,107.5,46.23,-3.51,92.5,88.96,93.56,87.76,2026-09-09 16:00:28
CHENNPETRO,CHENNPETROEQN,1596.5,9.51,8400385,8400385,13156598983.15,1457.8,07-Aug-2026,,1619,698.05,138.7,1466.5,1604.4,1619,1466,2026-09-09 16:00:28
MOLBIO,MOLBIOEQN,1268.8,13.54,9414132,9414132,11784987002.88,1117.5,-,,1293.5,926.35,151.3,1119,1257.9,1293.5,1111.5,2026-09-09 16:00:28
LT,LTEQN,3922.6,-0.6,2954721,2954721,11753318741.01,3946.1,22-May-2026,,4440,3288.1,-23.5,3935.3,3922.6,4020.2,3922.6,2026-09-09 16:00:28
DLF,DLFEQN,655.1,-2.96,17000327,17000327,11335988046.87,675.1,27-Jul-2026,,794.8,489.4,-20,670.2,655.1,672.1,654.7,2026-09-09 16:00:28
BHARTIARTL,BHARTIARTLEQN,1814.7,-1.59,5574027,5574027,10165576000.98,1844,24-Jul-2026,,2174.5,1740.5,-29.3,1830.5,1814.7,1834.8,1813,2026-09-09 16:00:28
COALINDIA,COALINDIAEQN,431,2.56,22791556,22791556,9855296729.96,420.25,04-Sep-2026,,491.25,369.6,10.75,420.85,431,435.35,419.8,2026-09-09 16:00:28
ADANIPORTS,ADANIPORTSEQN,1775,3.8,5527528,5527528,9709324033.12,1710,12-Jun-2026,,1891.1,1292,65,1719,1775,1785.9,1706,2026-09-09 16:00:28
