symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
LCCINFOTEC,EQ,4.71,0.22,   4.90,5,4.71,4.49,6.31,3.64,0.62733,0.029359044
ATCENERGY,ST,24.6,1.15,   4.90,5,24.6,23.25,91,19.35,0.108,0.026406
MEDIORG,SM,20.85,0.85,   4.25,5,21,20,49.7,19.5,0.1,0.02054
SEL,ST,194.65,9.25,   4.99,5,194.65,184,326.35,115.25,0.01,0.019251
SABAR,SM,5.8,0.2,   3.57,5,5.85,5.8,9.55,3.8,0.3,0.01749
TRIDHYA,SM,9.2,0.4,   4.55,5,9.2,9,22.2,6.3,0.18,0.016434
QVCEL,SM,23.5,1.1,   4.91,5,23.5,23.5,35.3,21.8,0.064,0.01504
QFIL,SM,48.4,2.3,   4.99,5,48.4,48.4,85.75,38,0.03,0.01452
SATIPOLY,SM,40.95,1.15,   2.89,5,41.75,40.95,94.3,27.15,0.035,0.014455
SIGNORIA,SM,65.9,3.1,   4.94,5,65.9,65,125,53.1,0.02,0.01309
SHRENIK,BZ,0.38,0.01,   2.70,5,0.38,0.37,0.65,0.36,3.37024,0.012469888
ASTRON,BE,3.88,0.1,   2.65,5,3.96,3.62,19.76,3.26,0.32011,0.012196191
MADHUCON,EQ,5.24,-0.09,  -1.69,10,5.86,5.12,9.46,3.61,0.22264,0.012178408
MASKINVEST,BE,148.02,0,   0.00,5,155.42,148.02,246.09,114.94,0.00498,0.007608942
QUICKTOUCH,SM,25,1.15,   4.82,5,25,25,70.2,23.8,0.03,0.0075
IL&FSTRANS,BZ,2.3,-0.04,  -1.71,5,2.45,2.29,4.4,1.75,0.30943,0.007240661999999999
21STCENMGM,EQ,32.32,-0.51,  -1.55,2,33.48,32.32,68.57,28.25,0.01937,0.006347549
QUADPRO,SM,2.3,0.1,   4.55,5,2.3,2.25,4.65,1.85,0.24,0.005448
IMPEXFERRO,BZ,2.66,0.12,   4.72,5,2.66,2.66,2.66,1.3,0.14859,0.003952494
BOHRAIND,EQ,17.25,-0.57,  -3.20,5,18.71,17.06,35.58,14.52,0.01336,0.0024836240000000002
GVPTECHPP,E1,2.69,0.31,  13.03,20,2.85,2.5,6,1.6,0.08975,0.002468125
ANKITMETAL,BZ,1.56,0.02,   1.30,5,1.61,1.54,2.29,1.29,0.14625,0.00231075
ORTEL,BZ,1.7,0.03,   1.80,5,1.75,1.6,2.34,1.15,0.13565,0.00230605
