symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
INFY,372398,219407,152991,69.73,121993,102412.70148,47855483524,110770.27672,8357.57524,1144
INDIANB,24454,15141,9313,61.51,15261,42298.5946,8900527020,44180.1148,1881.5202,838
OIL,28848,18034,10814,59.96,72639,62136.6858,40211616270,70638.5785,8501.8927,430
NIFTY,6753776,5520970,1232806,22.33,48125974,919076.9008,73294129853711,4346469.70042,3427392.79961,23214
PIDILITIND,20152,17037,3115,18.28,38865,35799.6018,26643140820,40403.56,4603.9582,1508
POWERINDIA,61476,54755,6721,12.27,55505,51231.46293,44749970611,58158.16904,6926.70611,33375
ONGC,91529,82801,8728,10.54,93098,43014.25147,52260782085,48799.32232,5785.07085,251
MANAPPURAM,24301,22090,2211,10.01,24442,39855.7551,18452767050,43435.1256,3579.3705,289
IRFC,34787,31699,3088,9.74,15249,14770.35496,5063629471,15788.41517,1018.06021,94
NUVAMA,5695,5216,479,9.18,8042,10446.41645,5343513120,11369.14765,922.7312,1519
RADICO,2959,2719,240,8.83,2437,1032.05145,1238011713,1152.06858,120.01713,3478
BHARATFORG,22496,20704,1792,8.66,32694,64064.7409,26123053615,69481.47705,5416.73615,1957
NIFTYNXT50,1279,1178,101,8.57,619,3515.97749,758895437,3586.43186,70.45437,69154
MUTHOOTFIN,35797,32979,2818,8.54,52342,44793.42304,38894901006,52177.5956,7384.17256,2913
MAZDOCK,42712,39834,2878,7.22,19741,15593.50279,8747587775,17015.25054,1421.74775,2365
RELIANCE,572898,535008,37890,7.08,489446,269942.5297,298200118350,316447.7632,46505.2335,1258
TITAN,79405,74321,5084,6.84,52201,42196.64533,34013703137,45896.1767,3699.53137,4041
UPL,27589,25833,1756,6.8,10385,21361.9296,6884365152,22538.37163,1176.44202,610
FINNIFTY,11432,10706,726,6.78,16164,2489.92836,24678746611,5169.25447,2679.32611,25206
SBILIFE,32328,30530,1798,5.89,16244,17844.05133,9045378491,18855.08625,1011.03491,1728
NESTLEIND,33928,32054,1874,5.85,48428,26756.91885,33060819040,31612.05925,4855.1404,1437
SRF,24135,22812,1323,5.8,19377,13379.20902,9110001642,14968.30544,1589.09642,2739
SIEMENS,35313,33436,1877,5.61,15220,31435.35064,6752531871,32545.36936,1110.01871,3555
NYKAA,28507,27004,1503,5.57,10324,14070.77687,7519418250,15202.38125,1131.60437,262
OFSS,29817,28327,1490,5.26,13234,14435.87775,8511010104,16335.7613,1899.88354,9494
KFINTECH,18730,17810,920,5.17,6806,11801.98938,1645000062,12032.395,230.40562,818
PAYTM,43589,41478,2111,5.09,77358,90756.62686,54342613343,102987.3678,12230.74093,1068
TATASTEEL,146031,139307,6724,4.83,80613,49251.82542,40532287647,55377.07065,6125.24522,198
MCX,58945,56318,2627,4.66,46570,76908.57691,74979647802,90200.61744,13292.04052,2748
HDFCLIFE,83364,79677,3687,4.63,28617,28668.84559,15364298048,30496.86607,1828.02048,550
COCHINSHIP,15268,14595,673,4.61,4392,9280.94944,1690154820,9643.45764,362.5082,1405
HINDALCO,80442,76959,3483,4.53,70077,74814.90534,45549299180,82299.28714,7484.3818,1040
KALYANKJIL,53086,50870,2216,4.36,24771,19231.82164,8700884049,21110.02213,1878.20049,338
JINDALSTEL,31026,29733,1293,4.35,12548,21068.88237,7144596800,22258.72537,1189.843,1120
PGEL,32331,31062,1269,4.09,16245,12478.77421,6413323118,14113.02539,1634.25118,465
ICICIPRULI,30908,29710,1198,4.03,7088,7697.14256,2460609372,8035.72253,338.57997,466
NBCC,28526,27441,1085,3.95,9852,18089.7379,5173165855,19608.57145,1518.83355,103
BHARTIARTL,196097,188826,7271,3.85,61746,66719.80007,47415573476,71981.94483,5262.14476,1776
RVNL,64128,61799,2329,3.77,14534,10507.1857,4541953387,11381.70582,874.52012,228
BANKNIFTY,1246214,1201862,44352,3.69,2130738,813329.8078,3500580722825,1212044.32605,398714.51825,55100
POLYCAB,28283,27280,1003,3.68,26469,43175.38285,27566758200,47401.08985,4225.707,9540
ABB,34492,33293,1199,3.6,23022,33152.29865,16878400558,35933.17923,2780.88058,6800
VEDL,102350,98833,3517,3.56,64636,23142.22165,21482465083,27377.37748,4235.15583,300
