symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
MTARTECH,MTARTECHEQN,7997,0.62,3912349,3912349,32202114260.61,7947.5,04-Aug-2023,,8449.5,1390.5,49.5,8020,8075.5,8449.5,7900,2026-05-22 16:00:29
HONASA,HONASAEQN,379.9,5.38,68973967,68973967,27051589857.4,360.5,22-Aug-2024,,402.8,248.4,19.4,385,384.35,402.8,379.05,2026-05-22 16:00:29
HDFCBANK,HDFCBANKEQN,769,1.3,25604071,25604071,19675448359.95,759.15,19-Jun-2026,,1020.5,726.65,9.85,759.15,766.8,775,759.15,2026-05-22 16:00:29
DIXON,DIXONEQN,11720,4.1,1362732,1362732,15931468147.56,11258,16-Sep-2025,,18471,9600,462,11285,11722,11860,11261,2026-05-22 16:00:29
LICI,LICIEQN,813.05,1.61,18803486,18803486,15404379835.78,800.2,29-May-2026,,980,721.5,12.85,835,812.95,839,809.65,2026-05-22 16:00:29
JSWCEMENT,JSWCEMENTEQN,136.8,7.33,108481624,108481624,15034468270.16,127.46,,,162.15,106.65,9.34,130.1,137.99,142.5,130.1,2026-05-22 16:00:29
ICICIBANK,ICICIBANKEQN,1267.2,1.96,11601085,11601085,14667715808.9,1242.8,12-Aug-2025,,1500,1187.6,24.4,1242,1264.3,1270.8,1242,2026-05-22 16:00:29
MAXHEALTH,MAXHEALTHEQN,1023.05,-6.24,11711405,11711405,12055486078.9,1091.1,04-Jul-2025,,1314.3,903,-68.05,1068.25,1023.25,1068.25,1011,2026-05-22 16:00:29
BSE,BSEEQN,4194.1,0.17,2489857,2489857,10443979070.77,4186.9,10-Jul-2026,,4298.9,2021.5,7.2,4200,4193.8,4232,4151.5,2026-05-22 16:00:29
IDEA,IDEAEQN,13.71,0.66,756253332,756253332,10398483315,13.62,20-Aug-2024,,13.99,6.12,0.09,13.62,13.73,13.99,13.53,2026-05-22 16:00:29
INFY,INFYEQN,1175,-0.52,8803066,8803066,10381367703.14,1181.2,10-Jun-2026,,1728,1089,-6.2,1182.5,1174.5,1191.8,1172.5,2026-05-22 16:00:29
TRITURBINE,TRITURBINEEQN,698.9,-0.95,13994095,13994095,10026629126.55,705.6,09-Feb-2026,,738,428.35,-6.7,711.95,706.95,738,693,2026-05-22 16:00:29
VBL,VBLEQN,540.75,4.02,18510994,18510994,9899864701.14,519.85,30-Apr-2026,,541.4,381,20.9,532,539.45,541.4,526.6,2026-05-22 16:00:29
PREMIERENE,PREMIERENEEQN,972.1,-4.24,9877098,9877098,9732793598.22,1015.1,08-May-2026,,1136.4,660,-43,1019,983.4,1019.8,962,2026-05-22 16:00:29
RELIANCE,RELIANCEEQN,1358,0.62,7105813,7105813,9644293636.12,1349.6,14-Aug-2025,,1611.8,1290,8.4,1350,1354.5,1367.4,1349.1,2026-05-22 16:00:29
BHARTIARTL,BHARTIARTLEQN,1872.7,-0.67,5099120,5099120,9577473131.2,1885.3,18-Jul-2025,,2174.5,1740.5,-12.6,1891.3,1871.4,1896.6,1869.3,2026-05-22 16:00:29
ITC,ITCEQN,302.05,-1.95,30751752,30751752,9337769494.8,308.05,27-May-2026,,444.2,287,-6,305.9,301.7,307,301,2026-05-22 16:00:29
NAUKRI,NAUKRIEQN,964.5,4.13,9364081,9364081,8994199800.5,926.25,20-Feb-2026,,1550,914.8,38.25,932,960.95,985,920.1,2026-05-22 16:00:29
MCX,MCXEQN,3275,-1.44,2710869,2710869,8908539033.87,3322.8,02-Jan-2026,,3480,1250.4,-47.8,3333.3,3269.9,3357.3,3257.3,2026-05-22 16:00:29
NYKAA,NYKAAEQN,276.5,0.73,31687149,31687149,8762764184.46,274.5,10-Nov-2022,,285.6,191.16,2,283.5,277.25,285.6,269.05,2026-05-22 16:00:29
