symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
JSLL,EQ,699.9,109.3,  18.51,20,708.7,605,849.5,400.25,194.02077,1293.633483975
HFCL,EQ,199.43,9.49,   5.00,5,199.43,189,199.43,59.82,657.16679,1291.924192461
OLAELEC,EQ,43.81,3.98,   9.99,10,43.81,39.14,71.25,22.25,2669.48059,1118.245419151
SOTL,EQ,525.3,87.55,  20.00,20,525.3,436,525.3,285.8,48.4124,238.33908644000002
CPPLUS,EQ,3374.3,160.6,   5.00,5,3374.3,3114.1,3374.3,1015,6.69017,221.185717421
COCKERILL,EQ,9112,1518.5,  20.00,20,9112,7660,9112,4955,2.50401,213.095507817
STLTECH,BE,620.6,29.55,   5.00,5,620.6,603.2,620.6,70.11,32.2297,199.59530913
CONFIPET,EQ,76.79,6.98,  10.00,10,76.79,70.16,76.79,28.06,132.45255,99.02152638
EMKAY,EQ,297.15,49.52,  20.00,20,297.15,250.31,409.9,186,16.64669,47.038551933
SIGMAADV,EQ,436.9,20.8,   5.00,5,436.9,406.1,446,79.5,8.4072,36.39729096
MON100,EQ,339.36,1.96,   0.58,20,339.36,339.36,339.36,177.2,7.0478,23.91741408
OSWALPUMPS,EQ,381.8,18.15,   4.99,5,381.8,356,888.4,283.1,6.3234,23.5040778
ATLANTAELE,EQ,2050.1,97.6,   5.00,5,2050.1,1881.1,2058,707.6,1.16065,22.844725755000002
ANTELOPUS,EQ,865.1,10.9,   1.28,5,896.9,846.8,896.9,357,2.54667,22.230137097
KRN,BE,1159.8,55.2,   5.00,5,1159.8,1130,1405,589.8,1.86036,21.559339968
IZMO,EQ,869.15,41.35,   5.00,5,869.15,850,1374.7,295,2.43644,21.155364876
ABDL,EQ,573.9,27.3,   4.99,5,573.9,542.2,696.8,382.1,3.17367,17.834755932
GSLSU,EQ,55.93,1.44,   2.64,5,57.21,53.92,142.98,43.72,31.52417,17.476999848
BCG,EQ,11.04,0.52,   4.94,5,11.04,10.57,22,7.97,142.15776,15.495195840000001
BFUTILITIE,EQ,629.1,29.95,   5.00,5,629.1,591.1,898.7,368.7,2.25854,13.934740091999998
MAFANG,EQ,208.38,1.76,   0.85,20,208.38,208.38,208.38,129.58,6.55073,13.650411174
UNIMECH,EQ,1042.8,49.65,   5.00,5,1042.8,1009.55,1397,695,0.96241,9.981539073999999
BHAGYANGR,BE,339.35,16.15,   5.00,5,339.35,325,351.9,70.21,2.33358,7.834528134
VENUSREM,EQ,1481.8,70.5,   5.00,5,1481.8,1481.8,1481.8,415.4,0.49108,7.27682344
MODISONLTD,BE,327,13.3,   4.24,5,329.35,316.6,329.35,114,2.00782,6.60070825
UHTL,SM,88.1,-1.95,  -2.17,10,99.05,86.5,99.05,44,6.72,6.478752
PRIZOR,ST,762.5,36.3,   5.00,5,762.5,731.6,762.5,177,0.76,5.785348
BIRLACABLE,BE,224.46,10.68,   5.00,5,224.46,204,224.46,104,2.67244,5.709133572
STLNETWORK,BE,29.52,0.94,   3.29,5,30,27.61,35.4,15.75,17.17152,4.964286432
KSHITIJPOL,BE,5.44,0.25,   4.82,5,5.44,5.43,5.44,1.88,80.5797,4.37547771
SUPREMEPWR,ST,258.55,12.3,   4.99,5,258.55,252.95,291.35,130.55,1.685,4.3434245
UTLSOLAR,EQ,335.75,15.95,   4.99,5,335.75,335.75,335.75,172,1.19079,3.998077425
AKSHARCHEM,EQ,229.2,38.2,  20.00,20,229.2,194.5,330.8,141.3,1.39715,3.11396792
BMLL,ST,111.45,5.3,   4.99,5,111.45,101.5,116.75,101.5,2.54,2.695702
TERASOFT,EQ,451.6,21.5,   5.00,5,451.6,424,598,252.4,0.50933,2.259948143
E2ERAIL,ST,275,12.2,   4.64,5,275.9,258.15,347.1,171,0.512,1.3913088
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.67,0.11,871.04749,1.306571235
IPSL,SM,230,30,  15.00,20,240,195,385,172.05,0.56,1.262296
PRAMARA,SM,136.25,6.45,   4.97,5,136.25,132,374.8,117.65,0.815,1.102532
GTECJAINX,EQ,28.82,4.8,  19.98,20,28.82,27.03,33.47,15.54,3.65031,1.039243257
LIKHITHA,BE,201.81,9.6,   4.99,5,201.82,192.05,324,131.45,0.49944,0.994085376
RELINFRA,BE,74.17,3.53,   5.00,5,74.17,74.17,423.4,64.08,1.29896,0.963438632
SUNLITE,ST,440.05,20.95,   5.00,5,440.05,413,583.55,142.2,0.219,0.9437367
MAHKTECH,EQ,24.19,0.39,   1.64,20,24.19,24.19,35.59,20.51,3.73035,0.902371665
TEAMTECH,ST,73.5,3.5,   5.00,5,73.5,68.25,76.8,68.25,1.12,0.79184
CALSOFT,BE,23.22,1.1,   4.97,5,23.22,22.12,27.83,10.11,2.75505,0.6353145299999999
ACCPL,ST,140.3,6.65,   4.98,5,140.3,135,140.3,53.8,0.444,0.617604
DELPHIFX,EQ,9.68,1.61,  19.95,20,9.68,8.09,18.25,7.48,6.69957,0.611670741
FCSSOFT,BE,1.8,0.08,   4.65,5,1.8,1.75,3.05,1.05,33.51077,0.596491706
ALLETEC,ST,137.05,-2.75,  -1.97,5,146.75,132.9,423.9,115.8,0.4,0.5556
PRIMECAB,ST,112.5,4.6,   4.26,5,113.25,110.6,136.7,70.4,0.416,0.4687072
HITECHCORP,BE,293.68,13.98,   5.00,5,293.68,293.68,293.68,112,0.15008,0.44075494400000004
TANKUP,ST,865.45,41.2,   5.00,5,865.45,830,865.45,249.5,0.05,0.429645
STRIDERS,SM,61.8,10.3,  20.00,20,61.8,54.9,82,50.35,0.688,0.4020672
MASPTOP50,EQ,82.39,-0.14,  -0.17,20,82.39,82.39,82.78,52.52,0.46236,0.380938404
AVPINFRA,SM,72.05,3.4,   4.95,5,72.05,69,218,65.55,0.52,0.371904
AAKASH,BE,9.69,0.31,   3.30,5,9.84,9.01,13.79,7.06,3.45107,0.333028255
CLEDUCATE,BE,48.79,2.32,   4.99,5,48.79,46.56,120.8,35.48,0.63158,0.30789525
LAMOSAIC,SM,29.7,4.95,  20.00,20,29.7,25.45,47.85,20.45,1.02,0.292026
HALDER,EQ,246,17.21,   7.52,10,251.66,239,294,210,0.096,0.2407488
SHRIKANHA,ST,30.55,1.45,   4.98,5,30.55,29.1,88,15.1,0.672,0.20328
NIKITA,SM,83.65,7.6,   9.99,10,83.65,78.95,156,67.15,0.24,0.198288
IEML,SM,43.9,2.05,   4.90,5,43.9,43.9,173.57,37.9,0.44,0.19316
BEWLTD,SM,63.05,-0.25,  -0.39,5,66.45,63,189.75,57.3,0.255,0.164577
GLOBALPET,ST,157.8,7.5,   4.99,5,157.8,153.85,164.75,85,0.105,0.1640205
GENSOL,BZ,21.82,1.03,   4.95,5,21.82,21.82,59.27,18.16,0.74664,0.162916848
DECCANTRAN,SM,25.9,3.95,  18.00,20,26.3,20.2,43,16.25,0.612,0.153306
MOTOGENFIN,BE,27.05,1.28,   4.97,5,27.05,25,32.82,17.5,0.54838,0.145211024
MONQ50,EQ,144.93,0.91,   0.63,20,144.93,144.93,144.93,71.26,0.08682,0.125828226
ROLLT,BE,2.24,0.1,   4.67,5,2.24,2.15,2.53,1.02,5.18104,0.115537192
SIGNORIA,SM,61,-1.75,  -2.79,5,65.85,61,135.6,53.1,0.12,0.077664
DSFCL,EQ,25.49,1.02,   4.17,5,25.69,24.71,52.5,17.28,0.30661,0.07729638100000001
AHLWEST,BE,578,-1.85,  -0.32,5,608.8,566,751.4,137,0.01107,0.065413737
JAINAM,SM,249.9,11.9,   5.00,5,249.9,249,322.85,169,0.02,0.04989
TGL,ST,23,0.7,   3.14,5,23.4,22.3,223.35,20.2,0.206,0.0476066
REFRACTORY,SM,32.85,1.55,   4.95,5,32.85,32.8,68.9,28.65,0.11,0.036124
BAFNAPH,EQ,152.68,7.27,   5.00,5,152.68,152.68,202.06,72.01,0.02326,0.035513368
AGSTRA,BZ,2.58,0.12,   4.88,5,2.58,2.52,6.39,2.13,1.31137,0.033702209000000004
