symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NAM-INDIA,11116,8191,2925,35.71,14589,62417.29562,3522945637,63255.627,838.33137,1075
GVT&D,9958,7660,2298,30,18260,17124.0294,10188320136,21618.98076,4494.95136,4970
TCS,465239,362119,103120,28.48,807247,414517.8719,294340729510,472248.532,57730.6601,2245
NIFTY,6577411,5286784,1290627,24.41,63827579,2183421.53966,97446874089652,6949828.41369,4766406.87402,23405
LTM,39388,32261,7127,22.09,62092,70198.2549,31893538543,77724.34033,7526.08543,4054
RADICO,2090,1782,308,17.28,1543,990.19971,733291290,1207.78761,217.5879,3468
WIPRO,207053,183142,23911,13.06,147348,152603.2398,72258687630,164669.5161,12066.2763,203
FINNIFTY,8040,7227,813,11.25,10032,3823.57557,14898550386,5653.82943,1830.25386,24955
DIVISLAB,45231,40703,4528,11.12,25445,30063.63949,14162480417,32222.79366,2159.15417,6565
OIL,17364,15692,1672,10.66,16695,13048.7469,10671583650,15949.4034,2900.6565,491
NUVAMA,5006,4592,414,9.02,4010,13410.8255,1838224485,13766.67035,355.84485,1539
BSE,64937,59670,5267,8.83,94974,166030.83997,129372160409,199185.44407,33154.60409,3960
MPHASIS,21915,20183,1732,8.58,14462,22702.95901,7212689503,24481.05904,1778.10003,2281
KFINTECH,15846,14616,1230,8.42,6860,9872.2993,2026385572,10418.49503,546.19572,836
BOSCHLTD,24848,22997,1851,8.05,24056,18773.57474,21091387497,21865.32472,3091.74997,37700
FEDERALBNK,63522,58848,4674,7.94,54417,85412.49575,32939828150,92700.02725,7287.5315,302
BRITANNIA,37992,35341,2651,7.5,15225,13373.0478,9085330528,14234.79058,861.74278,5050
INDIANB,24670,22971,1699,7.4,27220,51447.4803,18362574670,55552.827,4105.3467,849
MANKIND,19767,18469,1298,7.03,15873,20428.26367,6598095127,22197.24494,1768.98127,2375
BANKINDIA,20409,19116,1293,6.76,9150,21583.64988,4617141204,22671.87052,1088.22064,140
SOLARINDS,23065,21653,1412,6.52,18677,38701.55414,13054340763,41097.08677,2395.53263,18500
ASHOKLEY,84778,79786,4992,6.26,59482,79093.629,38381283100,87295.71,8202.081,147
MIDCPNIFTY,102827,97121,5706,5.88,185492,79727.17521,314169472650,116155.41171,36428.2365,14149
POWERINDIA,45326,42884,2442,5.69,52862,47815.98949,42106489538,55300.38487,7484.39538,35240
HINDZINC,50096,47444,2652,5.59,20742,20065.70224,14352292459,22669.52684,2603.82459,610
ITC,214934,203914,11020,5.4,116064,54953.4385,48515948228,60978.12016,6024.68166,276
PAYTM,39204,37214,1990,5.35,17223,30264.99152,10703959413,32915.24316,2650.25163,1062
KALYANKJIL,46525,44211,2314,5.23,15589,25791.85984,4076601881,26834.87615,1043.01631,354
IRFC,30535,29056,1479,5.09,10659,9626.50901,3563215966,10475.23017,848.72116,95
LTF,32621,31069,1552,5,12100,20066.10885,5581711237,21203.72122,1137.61237,267
DIXON,94594,90147,4447,4.93,69598,52769.42842,33732140498,60104.93341,7335.50498,11225
CDSL,49218,46962,2256,4.8,21604,21317.70516,10933313559,23358.31576,2040.61059,1218
ADANIPORTS,67316,64248,3068,4.78,68485,55685.8355,55252273771,66872.25821,11186.42271,1801
INDUSINDBK,70031,66870,3161,4.73,30916,44694.31386,15424877160,48091.26546,3396.9516,899
AMBUJACEM,92535,88425,4110,4.65,19972,28852.9491,6537478483,30119.21143,1266.26233,426
HCLTECH,146053,139610,6443,4.61,88962,79704.35802,30557603684,85212.00486,5507.64684,1177
NIFTYNXT50,955,914,41,4.49,379,4401.05343,233099217,4421.2456,20.19217,69856
MCX,53625,51326,2299,4.48,42395,112065.5444,67569212803,127302.95994,15237.41553,2839
DABUR,32753,31375,1378,4.39,9974,16959.32837,3779196975,17414.73562,455.40725,418
TATACONSUM,45666,43770,1896,4.33,12355,22664.12775,5804955651,23583.09426,918.96651,1143
SHRIRAMFIN,71386,68543,2843,4.15,28386,67365.12576,15268433994,70779.3282,3414.20244,914
KPITTECH,33780,32438,1342,4.14,26779,21631.6728,7000871966,23587.54997,1955.87716,771
CANBK,59473,57117,2356,4.12,22743,59554.30702,14747472225,62999.89177,3445.58475,131
SBIN,244389,234866,9523,4.05,246808,234875.1285,159902425875,259857.51225,24982.38375,971
COCHINSHIP,12871,12374,497,4.02,3696,8244.86164,1377847508,8608.29672,363.43508,1455
GODREJCP,31187,29998,1189,3.96,5568,8668.7017,1947955040,9021.3521,352.6504,983
GLENMARK,49273,47423,1850,3.9,16412,28674.33705,11200735417,31322.39122,2648.05417,2166
UNIONBANK,41224,39682,1542,3.89,17567,33052.14411,10066152043,35704.5608,2652.41668,167
VBL,58083,55923,2160,3.86,19874,43861.85029,7875942087,45573.25741,1711.40712,534
CONCOR,36417,35127,1290,3.67,10956,12547.73325,5226340825,13508.8915,961.15825,452
