symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
EPL,EPLEQN,239.9,-8.47,135432363,135432363,32683892162.79,262.06,17-Nov-2025,,274.03,176.4,-22.2,246,240.35,247.7,237.5,2026-09-01 16:00:28
SYMBIOTEC,SYMBIOTECEQN,1094,10.73,30102923,30102923,31998203032.08,988,-,,1180,934.2,106,988,1097.7,1180,934.2,2026-09-01 16:00:28
HDFCBANK,HDFCBANKEQN,711.9,0.41,44417092,44417092,31441971084.96,709,19-Jun-2026,,1020.5,698.5,2.9,705.05,711.9,715.45,698.5,2026-09-01 16:00:28
BHARTIARTL,BHARTIARTLEQN,1877.2,3.6,9900740,9900740,18467850322,1811.9,24-Jul-2026,,2174.5,1740.5,65.3,1852,1877.2,1877.2,1848.5,2026-09-01 16:00:28
ATHERENERG,ATHERENERGEQN,1725.6,0.46,9562596,9562596,16432938722.16,1717.7,-,,1744,445.3,7.9,1694,1725.6,1744,1671.6,2026-09-01 16:00:28
RELIANCE,RELIANCEEQN,1309,2.51,12617528,12617528,16399253492.16,1277,05-Jun-2026,,1611.8,1249.8,32,1285,1309,1311.8,1280,2026-09-01 16:00:28
ENGINERSIN,ENGINERSINEQN,280.7,7.18,57537014,57537014,16175380745.82,261.87,06-Mar-2026,,289.65,163.55,18.8,263,280.05,289.65,260.45,2026-09-01 16:00:28
VTL,VTLEQN,598,4.54,26383732,26383732,16152648405.04,572.05,28-Aug-2026,,688,385.5,25.95,576.6,602.3,637.85,572.05,2026-09-01 16:00:28
INFY,INFYEQN,1156,1.96,13516123,13516123,15481367284.2,1133.8,10-Jun-2026,,1728,982.4,22.2,1128,1156,1156,1125.6,2026-09-01 16:00:28
ICICIBANK,ICICIBANKEQN,1438,-1.1,10627608,10627608,15226173981.6,1454,03-Aug-2026,,1480,1187.6,-16,1442.9,1438,1446.7,1422.8,2026-09-01 16:00:28
MARUTI,MARUTIEQN,12950,-4.41,915975,915975,11940173793,13547,07-Aug-2026,,17370,12201,-597,13540,12950,13540,12851,2026-09-01 16:00:28
ADANIENSOL,ADANIENSOLEQN,1382,-2.5,8161918,8161918,11401872969.28,1417.4,14-Jun-2024,,1789,744.9,-35.4,1435,1382,1444.4,1373.3,2026-09-01 16:00:28
ADANIENT,ADANIENTEQN,2863.9,0.17,3862408,3862408,11164058579.52,2859.1,12-Jun-2026,,3245,1753,4.8,2910,2863.9,2942.5,2846,2026-09-01 16:00:28
BSE,BSEEQN,3242,-1.22,3137016,3137016,10184792996.4,3282,10-Jul-2026,,4446.8,2021.5,-40,3300,3242,3305,3220.5,2026-09-01 16:00:28
SSWL,SSWLEQN,351.3,14.94,28271167,28271167,9714255692.87,305.65,23-Sep-2025,,365.95,169,45.65,310,357.25,365.95,303.6,2026-09-01 16:00:28
HSCL,HSCLEQN,676,2.55,14160503,14160503,9520389376.96,659.2,22-May-2026,,819.5,418.5,16.8,660.35,680.85,684.55,650.1,2026-09-01 16:00:28
WELCORP,WELCORPEQN,2556.3,6.91,3607692,3607692,9022765538.16,2391,30-Jun-2026,,2575,710,165.3,2398,2553.6,2575,2385,2026-09-01 16:00:28
SOTL,SOTLEQN,760.2,10.41,11719498,11719498,8918303588.04,688.5,21-Aug-2026,,814.8,285.8,71.7,691.5,771.4,787.75,691.5,2026-09-01 16:00:28
LALITHAA,LALITHAAEQN,267.8,3.84,32021090,32021090,8797474266.6,257.89,-,,283.65,240.35,9.9,259.35,267.6,283.65,257,2026-09-01 16:00:28
TATASTEEL,TATASTEELEQN,184.07,-0.15,46663321,46663321,8617782122.28,184.35,12-Jun-2026,,224.4,153.7,-0.28,183.7,184.07,188.68,182.12,2026-09-01 16:00:28
