changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-90082,01-Sep-2026,Index Options,171480,0.05,Call,-98.41,1895.41249,3.15,261562,24500,NIFTY,1895.41249,SS,24055.8,3556121,OPTIDXNIFTY01-09-2026CE24500,OPTIDX,-34.44
-70795,01-Sep-2026,Index Options,125765,0.05,Call,-99.18,3955.91441,6.1,196560,24400,NIFTY,3955.91441,SS,24055.8,4410161,OPTIDXNIFTY01-09-2026CE24400,OPTIDX,-36.02
-47707,01-Sep-2026,Index Options,122275,0.05,Call,-94.44,346.99105,0.9,169982,25000,NIFTY,346.99105,SS,24055.8,1368801,OPTIDXNIFTY01-09-2026CE25000,OPTIDX,-28.07
-46636,01-Sep-2026,Index Options,53254,0.05,Call,-98.84,1497.00066,4.3,99890,24450,NIFTY,1497.00066,SS,24055.8,2235998,OPTIDXNIFTY01-09-2026CE24450,OPTIDX,-46.69
-43399,01-Sep-2026,Index Options,113219,44.15,Put,-29.59,730387.77539,62.7,156618,24100,NIFTY,730387.77539,SS,24055.8,21646571,OPTIDXNIFTY01-09-2026PE24100,OPTIDX,-27.71
-38836,01-Sep-2026,Index Options,185365,0.05,Call,-99.64,13558.56612,14,224201,24300,NIFTY,13558.56612,SS,24055.8,8343733,OPTIDXNIFTY01-09-2026CE24300,OPTIDX,-17.32
-36751,01-Sep-2026,Index Options,85591,0.05,Call,-99.77,22971.63096,22.2,122342,24250,NIFTY,22971.63096,SS,24055.8,8161887,OPTIDXNIFTY01-09-2026CE24250,OPTIDX,-30.04
-35328,01-Sep-2026,Index Options,107409,0.05,Call,-99.44,5825.82664,8.95,142737,24350,NIFTY,5825.82664,SS,24055.8,4924621,OPTIDXNIFTY01-09-2026CE24350,OPTIDX,-24.75
-34758,01-Sep-2026,Index Options,98625,0.05,Call,-97.5,957.26,2,133383,24600,NIFTY,957.26,SS,24055.8,2375335,OPTIDXNIFTY01-09-2026CE24600,OPTIDX,-26.06
-31726,01-Sep-2026,Index Options,57194,0.05,Put,-98.8,3489.23743,4.15,88920,23750,NIFTY,3489.23743,SS,24055.8,4226817,OPTIDXNIFTY01-09-2026PE23750,OPTIDX,-35.68
-30412,01-Sep-2026,Index Options,113892,0.05,Put,-99.17,9234.29447,6.05,144304,23800,NIFTY,9234.29447,SS,24055.8,7720982,OPTIDXNIFTY01-09-2026PE23800,OPTIDX,-21.07
-28364,01-Sep-2026,Index Options,56835,0.05,Call,-97.96,814.58274,2.45,85199,24550,NIFTY,814.58274,SS,24055.8,1816238,OPTIDXNIFTY01-09-2026CE24550,OPTIDX,-33.29
-25690,01-Sep-2026,Index Options,105507,0.05,Put,-98.46,1817.54658,3.25,131197,23700,NIFTY,1817.54658,SS,24055.8,2974708,OPTIDXNIFTY01-09-2026PE23700,OPTIDX,-19.58
-16026,01-Sep-2026,Index Options,23383,0.05,Put,-83.33,23.40164,0.3,39409,22000,NIFTY,23.40164,SS,24055.8,189487,OPTIDXNIFTY01-09-2026PE22000,OPTIDX,-40.67
-15222,01-Sep-2026,Index Options,178609,0.05,Call,-99.86,83968.40792,34.55,193831,24200,NIFTY,83968.40792,SS,24055.8,16107502,OPTIDXNIFTY01-09-2026CE24200,OPTIDX,-7.85
-11013,01-Sep-2026,Index Options,51827,0.05,Put,-92.86,39.67958,0.7,62840,22500,NIFTY,39.67958,SS,24055.8,196921,OPTIDXNIFTY01-09-2026PE22500,OPTIDX,-17.53
-10444,01-Sep-2026,Index Options,43662,0.05,Call,-92.86,82.48206,0.7,54106,25100,NIFTY,82.48206,SS,24055.8,373222,OPTIDXNIFTY01-09-2026CE25100,OPTIDX,-19.3
-9665,01-Sep-2026,Index Options,18877,0.05,Call,-85.71,15.12047,0.35,28542,26000,NIFTY,15.12047,SS,24055.8,122433,OPTIDXNIFTY01-09-2026CE26000,OPTIDX,-33.86
-9374,01-Sep-2026,Index Options,84161,0.05,Call,-88.89,32.18761,0.45,93535,25500,NIFTY,32.18761,SS,24055.8,176855,OPTIDXNIFTY01-09-2026CE25500,OPTIDX,-10.02
-8891,01-Sep-2026,Index Options,13523,0.05,Put,-83.33,9.88689,0.3,22414,22100,NIFTY,9.88689,SS,24055.8,76053,OPTIDXNIFTY01-09-2026PE22100,OPTIDX,-39.67
-8815,01-Sep-2026,Index Options,14118,0.05,Call,-90,14.01595,0.5,22933,25400,NIFTY,14.01595,SS,24055.8,86252,OPTIDXNIFTY01-09-2026CE25400,OPTIDX,-38.44
-8519,01-Sep-2026,Index Options,21693,0.05,Call,-87.5,12.56532,0.4,30212,25600,NIFTY,12.56532,SS,24055.8,84049,OPTIDXNIFTY01-09-2026CE25600,OPTIDX,-28.2
-6980,01-Sep-2026,Index Options,81266,0.05,Put,-97.96,814.00176,2.45,88246,23600,NIFTY,814.00176,SS,24055.8,1897440,OPTIDXNIFTY01-09-2026PE23600,OPTIDX,-7.91
-6570,01-Sep-2026,Index Options,37219,0.05,Call,-91.67,56.56159,0.6,43789,25300,NIFTY,56.56159,SS,24055.8,310778,OPTIDXNIFTY01-09-2026CE25300,OPTIDX,-15
-6446,01-Sep-2026,Index Options,21243,0.05,Put,-94.12,39.50446,0.85,27689,22800,NIFTY,39.50446,SS,24055.8,184170,OPTIDXNIFTY01-09-2026PE22800,OPTIDX,-23.28
