symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
TPHQ,BE,0.57,0.02,   3.64,5,0.57,0.56,0.86,0.4,5.2178,0.029219679999999998
PARAMOUNT,SM,31.9,1.5,   4.93,5,31.9,30.4,64,29.85,0.084,0.026544
AUROIMPEX,SM,26,1.2,   4.84,5,26,25.75,53.95,21.25,0.096,0.0248448
MINALIND,BE,4.63,0.22,   4.99,5,4.63,4.63,4.63,1.71,0.4985,0.02308055
NIRAJISPAT,EQ,390.6,35.5,  10.00,10,390.6,390,485.75,155,0.00586,0.02288623
CMRSL,SM,68.25,3.25,   5.00,5,68.25,68.2,96.75,52.45,0.032,0.0218336
SAJHOTELS,ST,37.9,1.8,   4.99,5,37.9,37.9,80.25,24.8,0.04,0.01516
KSHITIJ-RE,BE,0.05,0.01,  25.00,20,0.05,0.05,0.05,0.02,28.79332,0.01439666
SEYAIND,BE,12.16,-0.04,  -0.33,2,12.44,12.1,23.99,8.54,0.11555,0.01435131
BALCO,SM,19.4,0.9,   4.86,5,19.4,19.3,31.85,13.4,0.06,0.011628
SVPGLOB,EQ,3.64,0.02,   0.55,5,3.8,3.52,6.89,2.18,0.31186,0.011476448
MTEDUCARE,BE,1.75,-0.03,  -1.69,5,1.86,1.75,2.53,1.17,0.59377,0.010925368
MEP,BZ,0.74,0.01,   1.37,2,0.74,0.74,2.87,0.5,1.40317,0.010383458
PERFECT,SZ,1.95,0.05,   2.63,5,1.95,1.9,6.05,1.3,0.51,0.009894
YUDIZ,SM,24.65,1.15,   4.89,5,24.65,22.4,39.3,22.15,0.04,0.009676
FEL,BZ,0.39,0.01,   2.63,2,0.39,0.38,0.65,0.34,2.54029,0.009653102
KRIDHANINF,BE,2.06,0.06,   3.00,5,2.1,1.99,4.78,1.81,0.45763,0.009381414999999999
AILIMITED,SM,19.8,0.9,   4.76,5,19.8,19.8,23.75,11.88,0.03,0.00594
IMPEXFERRO,BZ,4.46,0.08,   1.83,2,4.46,4.46,4.46,1.3,0.07736,0.0034502559999999996
PLADAINFO,SM,10.35,0.45,   4.55,5,10.35,10.35,20.3,9.05,0.03,0.003105
RITEZONE,SM,17.9,0.85,   4.99,5,17.9,17.9,36.55,13.8,0.016,0.002864
INDIFRA,SM,12.85,0.6,   4.90,5,12.85,12.85,20.8,11.4,0.02,0.00257
774AP36A,SG,99.75,4.75,   5.00,5,99.75,94,99.75,94,0.002,0.0019374
LAKPRE,BZ,4.9,0.23,   4.93,5,4.9,4.9,6.67,4.1,0.0316,0.0015484
ASSAMENT,EQ,800,-16.95,  -2.07,5,857.75,777.5,857.75,705,0.00014,0.001098762
SETUINFRA,BZ,0.51,0.02,   4.08,5,0.51,0.49,0.78,0.37,0.19144,0.0009380559999999999
DSKULKARNI,BE,18.67,0.36,   1.97,2,18.67,18.67,18.67,8.6,0.00323,0.000603041
