changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
240921,01-Sep-2026,Index Options,371988,0.05,Put,-99.89,581673.70393,44.1,131067,24050,NIFTY,581673.70393,RS,24055.8,28783616,OPTIDXNIFTY01-09-2026PE24050,OPTIDX,183.82
226852,01-Sep-2026,Index Options,380629,0.05,Call,-99.93,468844.65446,76.7,153777,24100,NIFTY,468844.65446,RS,24055.8,32652760,OPTIDXNIFTY01-09-2026CE24100,OPTIDX,147.52
177666,01-Sep-2026,Index Options,244781,5.75,Call,-94.71,565766.77753,108.6,67115,24050,NIFTY,565766.77753,RS,24055.8,27773147,OPTIDXNIFTY01-09-2026CE24050,OPTIDX,264.72
117514,01-Sep-2026,Index Options,217029,0.05,Put,-99.75,239676.40897,20.1,99515,23950,NIFTY,239676.40897,RS,24055.8,26604108,OPTIDXNIFTY01-09-2026PE23950,OPTIDX,118.09
115425,01-Sep-2026,Index Options,361954,0.05,Put,-99.83,536193.20755,30.15,246529,24000,NIFTY,536193.20755,RS,24055.8,36941900,OPTIDXNIFTY01-09-2026PE24000,OPTIDX,46.82
95312,01-Sep-2026,Index Options,201933,0.05,Call,-99.9,198251.12134,51.55,106621,24150,NIFTY,198251.12134,RS,24055.8,20805029,OPTIDXNIFTY01-09-2026CE24150,OPTIDX,89.39
78583,01-Sep-2026,Index Options,143753,55.65,Call,-61.63,705754.19401,145.05,65170,24000,NIFTY,705754.19401,RS,24055.8,21479242,OPTIDXNIFTY01-09-2026CE24000,OPTIDX,120.58
68580,08-Sep-2026,Index Options,98777,85.95,Call,-53.4,50555.29507,184.45,30197,24100,NIFTY,50555.29507,RS,24055.8,636424,OPTIDXNIFTY08-09-2026CE24100,OPTIDX,227.11
67517,08-Sep-2026,Index Options,88829,130.2,Call,-48,57348.22624,250.4,21312,24000,NIFTY,57348.22624,RS,24055.8,537517,OPTIDXNIFTY08-09-2026CE24000,OPTIDX,316.8
64458,08-Sep-2026,Index Options,113764,53.15,Call,-58.86,33041.83719,129.2,49306,24200,NIFTY,33041.83719,RS,24055.8,624952,OPTIDXNIFTY08-09-2026CE24200,OPTIDX,130.73
59990,08-Sep-2026,Index Options,112797,1.1,Call,-37.14,274.61616,1.75,52807,25500,NIFTY,274.61616,RS,24055.8,301776,OPTIDXNIFTY08-09-2026CE25500,OPTIDX,113.6
54102,08-Sep-2026,Index Options,111247,11.35,Call,-64.97,4885.02924,32.4,57145,24500,NIFTY,4885.02924,RS,24055.8,447347,OPTIDXNIFTY08-09-2026CE24500,OPTIDX,94.67
51770,08-Sep-2026,Index Options,64123,66.25,Call,-57.12,16007.30176,154.5,12353,24150,NIFTY,16007.30176,RS,24055.8,254565,OPTIDXNIFTY08-09-2026CE24150,OPTIDX,419.09
48636,01-Sep-2026,Index Options,56259,105.65,Call,-43.49,316368.34888,186.95,7623,23950,NIFTY,316368.34888,RS,24055.8,6468047,OPTIDXNIFTY01-09-2026CE23950,OPTIDX,638.02
40776,08-Sep-2026,Index Options,83539,6.85,Call,-61.41,1929.71677,17.75,42763,24600,NIFTY,1929.71677,RS,24055.8,314491,OPTIDXNIFTY08-09-2026CE24600,OPTIDX,95.35
38104,08-Sep-2026,Index Options,77748,32,Call,-62.94,15085.8363,86.35,39644,24300,NIFTY,15085.8363,RS,24055.8,460587,OPTIDXNIFTY08-09-2026CE24300,OPTIDX,96.12
36495,08-Sep-2026,Index Options,76623,3.85,Call,-44.2,717.91855,6.9,40128,24800,NIFTY,717.91855,RS,24055.8,255669,OPTIDXNIFTY08-09-2026CE24800,OPTIDX,90.95
29279,08-Sep-2026,Index Options,84605,2.65,Call,-32.05,516.28447,3.9,55326,25000,NIFTY,516.28447,RS,24055.8,272015,OPTIDXNIFTY08-09-2026CE25000,OPTIDX,52.92
28598,08-Sep-2026,Index Options,61251,18.95,Call,-64.35,6456.71958,53.15,32653,24400,NIFTY,6456.71958,RS,24055.8,350385,OPTIDXNIFTY08-09-2026CE24400,OPTIDX,87.58
27058,08-Sep-2026,Index Options,36139,1.2,Call,-40,112.60433,2,9081,25400,NIFTY,112.60433,RS,24055.8,113972,OPTIDXNIFTY08-09-2026CE25400,OPTIDX,297.96
26661,08-Sep-2026,Index Options,33344,107.3,Call,-50.51,24065.35959,216.8,6683,24050,NIFTY,24065.35959,RS,24055.8,256841,OPTIDXNIFTY08-09-2026CE24050,OPTIDX,398.94
26385,08-Sep-2026,Index Options,41189,41.35,Call,-61.26,12561.64033,106.75,14804,24250,NIFTY,12561.64033,RS,24055.8,313422,OPTIDXNIFTY08-09-2026CE24250,OPTIDX,178.23
25627,08-Sep-2026,Index Options,75584,3.6,Put,-38.46,548.61105,5.85,49957,23000,NIFTY,548.61105,RS,24055.8,192259,OPTIDXNIFTY08-09-2026PE23000,OPTIDX,51.3
24854,08-Sep-2026,Index Options,35753,1.45,Call,-35.56,126.88976,2.25,10899,25300,NIFTY,126.88976,RS,24055.8,107261,OPTIDXNIFTY08-09-2026CE25300,OPTIDX,228.04
23957,08-Sep-2026,Index Options,44009,1.8,Call,-34.55,178.25899,2.75,20052,25200,NIFTY,178.25899,RS,24055.8,126380,OPTIDXNIFTY08-09-2026CE25200,OPTIDX,119.47
