symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
LUMAXTECH,EQ,2065,326.8,  18.80,20,2085.8,1795,2085.8,990,56.61267,1129.6095883110002
KOLTEPATIL,EQ,515.25,53.05,  11.48,20,554.6,490.2,554.6,292.25,121.15889,643.729298459
VISL,EQ,38.81,1.84,   4.98,5,38.81,37.9,44.78,19.06,914.73003,354.366413622
INDSWFTLAB,EQ,284.68,47.44,  20.00,20,284.68,255.64,284.68,87.15,91.23251,254.37448438200002
JNPR,EQ,255.15,15.99,   6.69,10,263.07,233.1,264.72,232.11,91.62498,232.48922425199999
SUDEEPPHRM,EQ,1110,56.7,   5.38,10,1158.6,1060,1158.6,524.05,11.5605,128.91922785
SETL,EQ,297.9,14.15,   4.99,5,297.9,281.8,305.3,104.56,21.74754,64.18786431000001
STYLEBAAZA,EQ,353.45,16.8,   4.99,5,353.45,347.95,427,229.95,17.09464,60.357754912
KRN,EQ,1287.7,61.3,   5.00,5,1287.7,1233.4,1405,589.8,2.05351,26.259259125
QPOWER,EQ,1239.3,59,   5.00,5,1239.3,1239.3,1441,581,1.01112,12.53081016
MON100,EQ,331.95,3.87,   1.18,20,331.95,331.95,342.55,197.81,3.69483,12.264988185
ALPHAGEO,EQ,283.2,38.51,  15.74,20,293.62,240.8,293.62,164.8,3.61461,10.282842528
AARTISURF,EQ,572,52,  10.00,10,572,500.9,572,316,1.68065,9.392984785
MAFANG,EQ,209.72,3.4,   1.65,20,209.72,201.16,209.72,149.74,4.32234,9.063946979999999
UNIVASTU,BE,138.82,6.61,   5.00,5,138.82,130,150.5,56.02,5.57671,7.338392689
SASKEN,EQ,1979.9,77,   4.05,5,1998,1871.5,2780.2,991,0.32622,6.36993483
BIRLACABLE,BE,280.26,13.34,   5.00,5,280.26,270.1,280.26,104,2.209,6.1730505
STLNETWORK,EQ,26.05,0.97,   3.87,5,26.33,24.85,35.4,15.75,21.07295,5.4347138049999995
MVKAGRO,SM,266.9,12.7,   5.00,5,266.9,259,819,232,2.028,5.4032004
XTRANET,BE,150.17,7.15,   5.00,5,150.17,150.17,150.17,122.5,2.81254,4.2235913179999995
ANAWIL,ST,363.4,17.3,   5.00,5,363.4,363.4,363.4,313.2,1.044,3.793896
GANGAFORGE,EQ,2.31,0.11,   5.00,5,2.31,2.3,3.29,1.59,153.72827,3.5357502100000002
GULFPETRO,BE,62.47,2.97,   4.99,5,62.47,58.55,62.47,23.25,4.80222,2.9514444120000003
SADHNANIQ,BE,3.32,0.15,   4.73,5,3.32,3.11,3.32,1.27,84.27223,2.772556367
MODISONLTD,BE,307.45,14.6,   4.99,5,307.45,298,362.7,114,0.70325,2.160032375
BIKEWO,ST,86.5,4.1,   4.98,5,86.5,79,86.5,13.65,2.38,2.030854
ORBTEXP,BE,275.5,10.15,   3.83,5,278.61,268,278.61,135,0.57877,1.603713793
KANORICHEM,BE,161.25,7.12,   4.62,5,161.83,150,164.6,56,0.94219,1.508540409
ESSENTIA,EQ,1.35,0.06,   4.65,5,1.35,1.34,2.07,0.95,111.32045,1.4916940300000001
MASPTOP50,EQ,81.09,0.44,   0.55,20,81.09,81.09,82.78,62.4,1.53271,1.242874539
GICL,EQ,21.57,0.83,   4.00,5,21.77,20.88,52.4,15.61,4.85087,1.0448773980000001
MONQ50,EQ,148.92,4.18,   2.89,20,148.92,148.36,148.92,79.02,0.69515,1.0351478650000001
MAZDA,BE,244.03,9.57,   4.08,5,246.18,236.55,308,159.2,0.42119,1.0246289130000001
HOACFOODS,ST,804.7,38.3,   5.00,5,804.7,770,804.7,190.2,0.1275,1.018623
AVATAR,ST,217.95,10.35,   4.99,5,217.95,210.1,217.95,45.5,0.44,0.938652
GATECH,BE,0.71,0.03,   4.41,5,0.71,0.7,0.93,0.4,129.75021,0.90825147
GPECO,ST,412.9,16.5,   4.16,5,416.2,398.9,616.5,264.05,0.216,0.8878464
MAHKTECH,EQ,23.78,0.18,   0.76,20,23.78,23.78,35.59,21,3.67352,0.8735630560000001
CHEMBONDCH,BE,261.75,12.46,   5.00,5,261.75,251.1,279.8,104.85,0.30864,0.804254112
MILTON,SM,37.3,1.75,   4.92,5,37.3,37.3,53.5,24.85,1.716,0.640068
ROLLT,BE,3.13,0.12,   3.99,5,3.16,3.02,3.74,1.02,16.07615,0.49836065
PLAZACABLE,EQ,48.72,2.32,   5.00,5,48.72,45.45,65,27,1.0149,0.48634008
MANAKSTEEL,EQ,84.71,4.03,   5.00,5,84.71,84.71,89.9,45.11,0.48208,0.408369968
EIFFL,BE,296.85,14.1,   4.99,5,296.85,288.45,381.96,204.98,0.13363,0.395397807
SHREEDHAR,ST,109.2,5.2,   5.00,5,109.2,106,128,54.4,0.36,0.386604
AHIMSA,ST,25.9,1.2,   4.86,5,25.9,25.9,26.05,22.6,1.38,0.35742
SHEKHAWATI,EQ,16.52,2.75,  19.97,20,16.52,13.23,25.75,9.12,2.19973,0.351076908
NEPHROCARE,ST,83.5,3.95,   4.97,5,83.5,83.5,183,50.05,0.376,0.31396
SICALLOG,BE,107.17,5.1,   5.00,5,107.17,101.1,122.5,60.11,0.28777,0.305208862
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,166.85063,0.300331134
UCL,ST,236.7,11.25,   4.99,5,236.7,223.75,236.7,38,0.12,0.272076
SHEMAROO,BE,126.88,6.04,   5.00,5,126.88,124.1,143,73,0.18546,0.234495624
AARTECH,BE,48.53,2.31,   5.00,5,48.53,45.8,66.49,33.51,0.45312,0.21613823999999998
SIDDHIKA,SM,216.05,6.8,   3.25,5,219.7,205,250,180.65,0.09,0.194445
BHADORA,ST,99,2.3,   2.38,5,101.5,96.75,128.85,49.5,0.18,0.180522
GSLSU,EQ,28.15,1.34,   5.00,5,28.15,27,139.67,23.06,0.60122,0.167680258
VINEETLAB,EQ,37.43,1.78,   4.99,5,37.43,35.01,43.5,26.89,0.41991,0.15461086200000002
PSRAJ,ST,83.8,3.95,   4.95,5,83.8,76.1,94.75,27.7,0.15,0.12135
SHARDUL,BE,45.18,2.15,   5.00,5,45.18,44.51,60,23.05,0.24367,0.110041372
VIVIMEDLAB,BE,5.12,0.24,   4.92,5,5.12,4.75,29.4,4.75,2.11177,0.106433208
NEUEON,BE,14.8,0.7,   4.96,5,14.8,13.41,27.4,5.76,0.70387,0.103398503
SANGANI,SM,48.3,2.3,   5.00,5,48.3,47,77,37,0.21,0.10122
DCMNVL,EQ,172.99,8.23,   5.00,5,172.99,172.99,180.5,95.6,0.05311,0.091874989
ABMINTLLTD,EQ,52.56,8.76,  20.00,20,52.56,47.99,62.85,34,0.1756,0.0909608
BTTL,BE,44.6,1.7,   3.96,5,45.04,41.62,58.23,30,0.20921,0.09037872
EASTSILK,BE,69.45,3.3,   4.99,5,69.45,66.36,99.25,24,0.12994,0.090152372
VIPULLTD,BE,13.1,0.62,   4.97,5,13.1,13.1,18.6,7.38,0.68594,0.08985814
AMBANIORGO,SM,111.9,5.3,   4.97,5,111.9,110,143.9,94.9,0.08,0.089128
PURVFLEXI,SM,55.15,2.6,   4.95,5,55.15,55.15,124.95,37,0.152,0.083828
GJL,ST,206.85,9.85,   5.00,5,206.85,206.5,276.45,91.4,0.04,0.082712
VIVO,SM,125.7,5.95,   4.97,5,125.7,123.95,125.7,64,0.064,0.0799744
SADBHAV,EQ,9,0.14,   1.58,5,9.3,8.81,17.85,6.05,0.88223,0.079665369
SAMAY,ST,41.45,1.95,   4.94,5,41.45,41.35,52.5,28.5,0.16,0.066256
SOCL,SM,28.05,1.3,   4.86,5,28.05,26.5,68.8,23.65,0.224,0.0614656
VALIANTLAB,EQ,71.2,3.39,   5.00,5,71.2,71.2,100.98,49.51,0.07984,0.05684608000000001
GOLDSTAR,SM,6.85,0.25,   3.79,5,6.9,6.8,9.95,4.5,0.7875,0.05394375
NAVKARURB,BE,1.02,0.03,   3.03,5,1.03,0.99,2.93,0.7,4.94406,0.0494406
PPSL,SM,3.15,0.15,   5.00,5,3.15,3.05,20.9,2.1,1.56,0.048984
GML,SM,18.05,0.15,   0.84,5,18.75,18.05,54,15.15,0.26,0.048438
RSSOFTWARE,EQ,31.56,1.5,   4.99,5,31.56,31,82,21.93,0.15132,0.04774146
THAKDEV,EQ,143.8,1.34,   0.94,10,156.7,142.11,163.01,115.1,0.02282,0.034928292
BOHRAIND,EQ,15.9,0.94,   6.28,10,16.45,15.04,35.58,12.02,0.21166,0.033357616
PROLIFE,SM,82.55,3.9,   4.96,5,82.55,82.55,142.5,56.05,0.04,0.03302
HYBRIDFIN,BE,17.75,0.84,   4.97,5,17.75,16.5,33.62,13.06,0.17934,0.031169291999999998
GIRIRAJ,SM,56.7,2.7,   5.00,5,56.7,54,378,52.3,0.055,0.0308495
RFBL,ST,91.65,4.35,   4.98,5,91.65,91.65,104.7,52.5,0.03,0.027495
POLYSIL,SM,82.65,3.9,   4.95,5,82.65,82.65,356.75,71.25,0.03,0.024795
PARASPETRO,EQ,2.47,0,   0.00,5,2.59,2.41,3.23,1.53,0.81809,0.02045225
DIRL,SM,9.6,-0.45,  -4.48,5,10.55,9.6,26.1,8.9,0.18,0.017874
UMESLTD,EQ,5.94,0.54,  10.00,10,5.94,5.82,7.14,3.88,0.29611,0.017440879
PREMIER,BE,2.92,0.09,   3.18,5,2.97,2.7,3.88,2.62,0.39726,0.01152054
UWCSL,SM,100.8,4.8,   5.00,5,100.8,100.8,128.95,83.5,0.01,0.01008
PRECISION,ST,8.55,0.4,   4.91,5,8.55,8.1,26,6.2,0.12,0.010032
SVPGLOB,BE,3.98,0.1,   2.58,5,4.07,3.8,6.89,2.18,0.25593,0.010006863000000001
IMPEXFERRO,BZ,3.38,0.06,   1.81,2,3.38,3.38,3.38,1.3,0.27654,0.009347052
MTEDUCARE,BE,2.02,0.07,   3.59,5,2.04,1.87,2.53,1.17,0.4838,0.00933734
971SCL28I,BC,624,104,  20.00,20,624,624,900,566.1,0.00149,0.0092976
