symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
OFSS,OFSSEQN,10785,-0.61,3404237,3404237,36388127589.59,10851,07-May-2026,,11979,6234.5,-66,11299,10843,11395,9937,2026-07-23 16:00:29
HDFCBANK,HDFCBANKEQN,745.85,-0.97,32532090,32532090,24281626655.1,753.15,19-Jun-2026,,1020.5,726.65,-7.3,749.4,747.25,751,743.25,2026-07-23 16:00:29
BLUESTONE,BLUESTONEEQN,749.4,-3.43,25101291,25101291,19574990773.44,776.05,,,869.5,399.8,-26.65,770.05,747,832.95,731.3,2026-07-23 16:00:29
ETERNAL,ETERNALEQN,287.1,0.95,64734810,64734810,18776978988.6,284.4,,,368.45,212.6,2.7,289.85,287.1,296.15,282.7,2026-07-23 16:00:29
ROUTE,ROUTEEQN,601.5,6.08,29573957,29573957,18484018864.57,567.05,13-Feb-2026,,949.9,410.7,34.45,578.4,600.45,649.95,567.9,2026-07-23 16:00:29
ICICIBANK,ICICIBANKEQN,1433.4,-0.51,12409328,12409328,17810239825.44,1440.7,12-Aug-2025,,1500,1187.6,-7.3,1432.5,1434.6,1446,1426.6,2026-07-23 16:00:29
TANLA,TANLAEQN,616,9.69,26963403,26963403,17005548638.07,561.6,30-Apr-2026,,766,365.9,54.4,589.55,618.5,656,589.55,2026-07-23 16:00:29
RELIANCE,RELIANCEEQN,1272.6,-1.24,12580741,12580741,16052648093.77,1288.6,05-Jun-2026,,1611.8,1253.2,-16,1283,1272.2,1287.3,1268,2026-07-23 16:00:29
INFY,INFYEQN,1052.9,0.08,13794578,13794578,14422231299,1052.1,10-Jun-2026,,1728,982.4,0.8,1046.9,1047.4,1058.5,1032,2026-07-23 16:00:29
WAKEFIT,WAKEFITEQN,132.8,-4.36,94248586,94248586,14028902026.1,138.86,,,224,111.4,-6.06,143.8,134.18,158.79,130.77,2026-07-23 16:00:29
HEG,HEGEQN,622.1,3.88,18802024,18802024,11978205429.68,598.85,22-Jul-2026,,690,459.8,23.25,614,623.85,675.9,599.3,2026-07-23 16:00:29
BAJAJ-AUTO,BAJAJ-AUTOEQN,11279,2.55,1025555,1025555,11518264593.75,10998.5,24-Jun-2026,,11331,7858.5,280.5,10999.5,11283.5,11331,10967,2026-07-23 16:00:29
ADANIGREEN,ADANIGREENEQN,1382,-6.13,7893921,7893921,11057488779.96,1472.3,14-Jun-2024,,1631.5,765,-90.3,1468,1379.9,1468,1372,2026-07-23 16:00:29
BHARTIARTL,BHARTIARTLEQN,1933,-0.82,5612121,5612121,10852551226.17,1949,24-Jul-2026,,2174.5,1740.5,-16,1948,1931,1948.9,1925.8,2026-07-23 16:00:29
NTPCGREEN,NTPCGREENEQN,97.19,6.45,107607528,107607528,10487429678.88,91.3,,,119.95,84,5.89,93.8,97.22,99.6,92.84,2026-07-23 16:00:29
UJJIVANSFB,UJJIVANSFBEQN,68.75,5.69,150100120,150100120,10227822176.8,65.05,12-Jul-2024,,72.24,41.32,3.7,65.05,68.78,72.24,61.75,2026-07-23 16:00:29
AXISBANK,AXISBANKEQN,1223.3,-1.22,8240787,8240787,10109467860.12,1238.4,10-Jul-2026,,1418.3,1042.5,-15.1,1230.1,1223,1239.4,1219.2,2026-07-23 16:00:29
KALYANKJIL,KALYANKJILEQN,586.3,-1.64,16680401,16680401,9885806456.66,596.1,04-Sep-2025,,617.7,327.05,-9.8,598.1,585.6,602,583.5,2026-07-23 16:00:29
CHENNPETRO,CHENNPETROEQN,1269,-2.97,7077551,7077551,9050630667.78,1307.8,02-Apr-2026,,1354,620.85,-38.8,1311.5,1269.6,1354,1180,2026-07-23 16:00:29
SBIN,SBINEQN,1013.5,-1.12,8910230,8910230,9038715516.6,1025,15-May-2026,,1234.7,786.55,-11.5,1022,1012.6,1023.1,1006.5,2026-07-23 16:00:29
