symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
OFSS,63962,41769,22193,53.13,575806,454049.41686,588881292191,535446.28877,81396.87191,10785
VMM,19192,13550,5642,41.64,34484,76917.28247,10982107297,78753.83294,1836.55047,109
CIPLA,85788,62350,23438,37.59,232040,248395.82916,114821544644,262371.0206,13975.19144,1395
MPHASIS,38795,28701,10094,35.17,55468,110667.64406,23762898126,114617.34432,3949.70026,2237
DIVISLAB,100667,78352,22315,28.48,78292,228299.12809,34693726775,230484.84584,2185.71775,7300
MIDCPNIFTY,189609,147924,41685,28.18,592958,225641.00067,1018274574582,265708.82649,40067.82582,14428
SRF,75564,59096,16468,27.87,281576,164627.66432,141979597674,179232.72106,14605.05674,2622
INDIGO,113362,88737,24625,27.75,160552,266032.3293,96748194345,283685.09775,17652.76845,5030
NAM-INDIA,19679,15571,4108,26.38,28706,67970.24687,13630089493,69120.01681,1149.76993,1106
CHOLAFIN,44498,35395,9103,25.72,24585,158655.65693,10904286362,159561.89556,906.23862,1718
BAJAJHLDNG,8855,7090,1765,24.89,11407,27443.19761,6476254242,27947.39004,504.19242,10680
ADANIGREEN,89301,71791,17510,24.39,182230,267379.45416,132542653296,283715.96712,16336.51296,1382
GODREJCP,36234,29160,7074,24.26,21880,67792.8021,5011867830,68296.9304,504.1283,1060
NMDC,95719,77502,18217,23.51,55218,257510.90092,5504123340,258111.49432,600.5934,82
FORTIS,25836,20997,4839,23.05,13590,67851.46537,3279215588,68067.03875,215.57338,944
EICHERMOT,104990,85461,19529,22.85,120288,238781.41568,69153676724,244980.38292,6198.96724,7718
NYKAA,29041,23728,5313,22.39,14992,110176.83125,4289778312,110515.86437,339.03312,326
DLF,102627,84905,17722,20.87,68701,220128.95977,20461024009,222163.85987,2034.90009,643
TATACONSUM,59296,49085,10211,20.8,42687,128938.36615,13306113601,130758.28216,1819.91601,1110
ADANIENSOL,58576,48518,10058,20.73,71124,270931.26044,55436346972,275356.16516,4424.90472,1693
BRITANNIA,35353,29332,6021,20.53,32161,96465.24888,12277342021,97346.4816,881.23271,5380
BHARATFORG,31550,26284,5266,20.04,27569,140258.22075,16501114690,141940.36765,1682.1469,2177
TVSMOTOR,146641,122260,24381,19.94,188400,402520.01494,90505568928,409932.13922,7412.12428,3911
SHREECEM,22868,19099,3769,19.73,29129,90931.44199,9953381223,91334.31672,402.87473,26710
M&M,184422,154267,30155,19.55,201335,346512.57316,96631806808,356145.30124,9632.72808,3230
ADANIPORTS,81481,68246,13235,19.39,77142,229882.5836,43902525811,233803.75672,3921.17311,1781
GRASIM,78336,65696,12640,19.24,54379,272438.12897,15793079055,273441.36952,1003.24055,3101
PETRONET,31741,26672,5069,19,24365,60384.60205,6632126548,60999.30753,614.70548,269
FEDERALBNK,83328,70043,13285,18.97,49897,241088.2525,20012910000,242656.7275,1568.475,354
UNOMINDA,17848,15011,2837,18.9,12034,48419.06514,2794269412,48624.48926,205.42412,1130
APOLLOHOSP,43866,36976,6890,18.63,36229,155406.90408,24927262008,156670.96167,1264.05758,8851
CROMPTON,44233,37358,6875,18.4,20472,74273.14191,3834876589,74609.4778,336.33589,252
BAJAJ-AUTO,123818,104611,19207,18.36,457716,224243.55889,365902020279,251307.08668,27063.52779,11279
CGPOWER,56881,48080,8801,18.3,50765,165064.41584,23016954636,168922.5672,3858.15136,883
PNBHOUSING,21543,18216,3327,18.26,12345,54203.9925,3264098955,54430.71705,226.72455,1067
MFSL,33932,28693,5239,18.26,14341,60806.24,2749205672,60957.89672,151.65672,1505
FINNIFTY,26249,22220,4029,18.13,66422,4878.61638,104707479777,8515.73415,3637.11777,25992
SBILIFE,42208,35824,6384,17.82,35341,95679.23433,14993258400,96955.21833,1275.984,1859
ABCAPITAL,24743,21024,3719,17.69,24774,97855.32788,21154367295,99650.67583,1795.34795,392
INDHOTEL,52192,44401,7791,17.55,41008,124883.4908,17508805170,126233.3925,1349.9017,724
CANBK,106416,90889,15527,17.08,46332,269862.5322,12932939182,271806.22777,1943.69557,125
ALKEM,20762,17733,3029,17.08,15159,46075.03395,5822608681,46306.43326,231.39931,5629
JSWSTEEL,94549,80764,13785,17.07,67995,320078.72486,25845603599,321934.38835,1855.66349,1249
CUMMINSIND,40326,34457,5869,17.03,23831,136825.69522,13196714842,137820.34364,994.64842,5610
IOC,67633,57915,9718,16.78,40775,137696.90951,14592258476,139033.13677,1336.22726,140
KOTAKBANK,189329,162526,26803,16.49,77401,326356.4538,27418231380,328739.6176,2383.1638,383
GLENMARK,49294,42385,6909,16.3,28963,124393.6815,11850232278,125275.22928,881.54778,2201
HINDALCO,145633,125474,20159,16.07,104924,328770.43521,38305425501,332174.23022,3403.79501,956
MOTILALOFS,14718,12691,2027,15.97,17653,37266.52367,9560319229,38535.47597,1268.95229,944
GVT&D,37442,32356,5086,15.72,32288,59351.35772,12124492722,60445.90995,1094.55222,4350
NIFTYNXT50,1900,1643,257,15.64,2235,12876.87331,2796230229,13009.1756,132.30229,71840
ETERNAL,155693,135258,20435,15.11,349565,397065.31736,210601679398,421483.69384,24418.37648,287
LICHSGFIN,43010,37374,5636,15.08,20453,72304.9829,3787007380,72644.2067,339.2238,535
BHEL,86168,74961,11207,14.95,59877,214156.91062,44663867771,218507.76333,4350.85271,408
DABUR,51973,45240,6733,14.88,24959,73211.32375,6110512612,73804.44987,593.12612,423
AMBUJACEM,104980,91813,13167,14.34,46803,168001.26324,7520293092,168698.95416,697.69092,423
AXISBANK,268196,234569,33627,14.34,184534,391127.91737,106313346100,398086.00337,6958.086,1223
BHARTIARTL,223865,195842,28023,14.31,133328,487230.55759,73689556129,490424.30388,3193.74629,1933
ADANIENT,110582,96914,13668,14.1,130975,350927.87498,90828786326,361302.86615,10374.99116,3014
HYUNDAI,40039,35228,4811,13.66,27584,70251.45336,8112235507,71292.54343,1041.09007,1954
POLICYBZR,55199,48587,6612,13.61,24072,73568.3866,5768707840,74327.615,759.2284,1529
BAJFINANCE,175245,154349,20896,13.54,94918,328704.64207,42522044940,333259.84147,4555.1994,1040
BOSCHLTD,21723,19141,2582,13.49,49767,92643.27812,44779793762,95042.40325,2399.12512,42250
PIDILITIND,22619,19940,2679,13.44,17060,56378.76195,7915165135,56810.7633,432.00135,1575
SWIGGY,53421,47095,6326,13.43,43288,105417.60804,10800746006,106653.35186,1235.74381,261
SONACOMS,30555,26951,3604,13.37,47998,130408.63099,29595605684,134281.99659,3873.36559,716
BAJAJFINSV,83762,74003,9759,13.19,66402,119891.23503,25905233592,122408.89095,2517.65592,1891
PNB,79942,70682,9260,13.1,44635,186913.12,21062802800,188859.708,1946.588,110
INDUSINDBK,111653,98828,12825,12.98,261516,279565.72945,161769967541,296911.96486,17346.23541,1004
SHRIRAMFIN,70627,62575,8052,12.87,70032,187415.57183,42992161269,194089.16703,6673.59519,1026
SAIL,60252,53414,6838,12.8,26414,172805.90345,2856167440,173255.11535,449.2119,161
AUBANK,47651,42260,5391,12.76,31225,138188.7713,17218606020,140626.0315,2437.2602,980
HDFCLIFE,88601,78702,9899,12.58,49506,129546.00967,17624282500,131127.42467,1581.415,552
IDFCFIRSTB,75302,66994,8308,12.4,34454,155194.16659,10455518939,156696.31498,1502.14839,80
PRESTIGE,20901,18597,2304,12.39,17913,67035.13659,6708447931,67679.2759,644.13931,1630
SUPREMEIND,25292,22520,2772,12.31,16342,55305.46574,4369709550,55549.79874,244.333,3415
INDUSTOWER,98517,87782,10735,12.23,37561,164868.00923,9012750991,165623.62914,755.61991,390
MARICO,23967,21363,2604,12.19,17121,87787.64448,8911140048,88480.04496,692.40048,855
MANAPPURAM,31336,27933,3403,12.18,21971,103299.0012,13169575920,105176.6604,1877.6592,353
