changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
86035,25-Aug-2026,Stock Futures,241058,750.05,-,-1.11,464831.5178,758.45,155023,0,HDFCBANK,464831.5178,RS,745.85,95180,FUTSTKHDFCBANK25-08-2026XX0,FUTSTK,55.5
81534,28-Jul-2026,Index Options,107626,121,Call,-39.94,199533.74129,201.45,26092,23900,NIFTY,199533.74129,RS,23869.6,2295655,OPTIDXNIFTY28-07-2026CE23900,OPTIDX,312.49
59776,25-Aug-2026,Index Options,96690,344.4,Call,-17.25,27883.78593,416.2,36914,24000,NIFTY,27883.78593,RS,23869.6,118356,OPTIDXNIFTY25-08-2026CE24000,OPTIDX,161.93
53363,28-Jul-2026,Index Options,257625,2.2,Call,-47.62,1400.3807,4.2,204262,25000,NIFTY,1400.3807,RS,23869.6,786289,OPTIDXNIFTY28-07-2026CE25000,OPTIDX,26.12
49409,28-Jul-2026,Index Options,53535,147.5,Call,-36.48,96388.47562,232.2,4126,23850,NIFTY,96388.47562,RS,23869.6,1019175,OPTIDXNIFTY28-07-2026CE23850,OPTIDX,1197.5
48087,25-Aug-2026,Index Futures,92981,23950,-,-0.54,907954.87326,24079.7,44894,0,NIFTY,907954.87326,RS,23869.6,58277,FUTIDXNIFTY25-08-2026XX0,FUTIDX,107.11
38306,28-Jul-2026,Index Options,52909,175.5,Call,-33.87,112700.40052,265.4,14603,23800,NIFTY,112700.40052,RS,23869.6,980353,OPTIDXNIFTY28-07-2026CE23800,OPTIDX,262.32
35099,28-Jul-2026,Index Options,85065,14.25,Put,-13.64,6132.12618,16.5,49966,23400,NIFTY,6132.12618,RS,23869.6,574196,OPTIDXNIFTY28-07-2026PE23400,OPTIDX,70.25
33413,25-Aug-2026,Stock Futures,106775,1047.4,-,-0.25,245537.5944,1050,73362,0,INFY,245537.5944,RS,1052.9,58830,FUTSTKINFY25-08-2026XX0,FUTSTK,45.55
30751,25-Aug-2026,Stock Futures,86072,1282.2,-,-1.09,228042.5988,1296.3,55321,0,RELIANCE,228042.5988,RS,1272.6,35461,FUTSTKRELIANCE25-08-2026XX0,FUTSTK,55.59
25198,28-Jul-2026,Index Options,108979,4.15,Call,-52.3,1970.60175,8.7,83781,24700,NIFTY,1970.60175,RS,23869.6,606339,OPTIDXNIFTY28-07-2026CE24700,OPTIDX,30.08
24622,25-Aug-2026,Stock Futures,68357,1428.7,-,-0.62,276904.82414,1437.6,43735,0,ICICIBANK,276904.82414,RS,1433.4,27646,FUTSTKICICIBANK25-08-2026XX0,FUTSTK,56.3
23301,25-Aug-2026,Stock Futures,90235,1920,-,-0.97,232833.27267,1938.8,66934,0,BHARTIARTL,232833.27267,RS,1933,25503,FUTSTKBHARTIARTL25-08-2026XX0,FUTSTK,34.81
23195,28-Jul-2026,Index Options,103742,12,Call,-60.07,6428.64913,30.05,80547,24400,NIFTY,6428.64913,RS,23869.6,679274,OPTIDXNIFTY28-07-2026CE24400,OPTIDX,28.8
23124,28-Jul-2026,Index Options,86591,1.85,Put,-26,398.87341,2.5,63467,22500,NIFTY,398.87341,RS,23869.6,275180,OPTIDXNIFTY28-07-2026PE22500,OPTIDX,36.43
22617,25-Aug-2026,Stock Futures,46981,1230,-,-1.29,197172.43681,1246.1,24364,0,AXISBANK,197172.43681,RS,1223.3,25513,FUTSTKAXISBANK25-08-2026XX0,FUTSTK,92.83
21029,28-Jul-2026,Index Options,171080,8.3,Call,-57.11,4879.66165,19.35,150051,24500,NIFTY,4879.66165,RS,23869.6,771549,OPTIDXNIFTY28-07-2026CE24500,OPTIDX,14.01
20622,28-Jul-2026,Index Options,39570,237.95,Call,-56.7,20671.4905,549.55,18948,57000,BANKNIFTY,20671.4905,RS,56592,252159,OPTIDXBANKNIFTY28-07-2026CE57000,OPTIDX,108.83
20410,28-Jul-2026,Index Options,58329,14.85,Call,-60.03,4992.53721,37.15,37919,24350,NIFTY,4992.53721,RS,23869.6,422953,OPTIDXNIFTY28-07-2026CE24350,OPTIDX,53.83
20093,25-Aug-2026,Stock Futures,25618,83.03,-,-0.75,118673.7615,83.66,5525,0,NMDC,118673.7615,RS,82.6,21106,FUTSTKNMDC25-08-2026XX0,FUTSTK,363.67
19278,25-Aug-2026,Stock Futures,35608,13.3,-,-2.49,200587.89744,13.64,16330,0,IDEA,200587.89744,RS,13.2,20881,FUTSTKIDEA25-08-2026XX0,FUTSTK,118.05
16644,28-Jul-2026,Index Options,73199,1.8,Call,-45.45,379.40891,3.3,56555,25100,NIFTY,379.40891,RS,23869.6,258277,OPTIDXNIFTY28-07-2026CE25100,OPTIDX,29.43
16534,25-Aug-2026,Stock Futures,29233,1045.3,-,-1.81,152686.3275,1064.6,12699,0,BAJFINANCE,152686.3275,RS,1040,19306,FUTSTKBAJFINANCE25-08-2026XX0,FUTSTK,130.2
15921,28-Jul-2026,Index Options,56124,98.4,Call,-42.67,109340.35542,171.65,40203,23950,NIFTY,109340.35542,RS,23869.6,1421463,OPTIDXNIFTY28-07-2026CE23950,OPTIDX,39.6
15603,28-Jul-2026,Index Options,21560,1.7,Put,-22.73,86.93782,2.2,5957,22400,NIFTY,86.93782,RS,23869.6,68590,OPTIDXNIFTY28-07-2026PE22400,OPTIDX,261.93
