symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
KANORICHEM,BE,160.8,7.46,   4.87,5,161,151,161,56,0.92343,1.463451864
GANESHIN,ST,102.6,4.85,   4.96,5,102.6,97.6,279.8,66.4,1.392,1.4190048
ARENTERP,EQ,49.46,8.24,  19.99,20,49.46,46.6,60.79,30.01,2.76431,1.350365435
SALONA,EQ,253,-5.2,  -2.01,20,309.8,252.7,320,221,0.45648,1.2775505759999999
BHAGERIA,BE,228.12,10.86,   5.00,5,228.12,228.12,244.6,127.51,0.46013,1.049648556
STLNETWORK,BE,24.65,0.06,   0.24,5,25.81,24.15,35.4,15.75,4.11146,1.0229312480000001
MCLEODRUSS,BE,55.39,1.69,   3.15,5,56.38,51.99,78.41,28.5,1.86217,0.999612856
BLUEWATER,ST,411,18,   4.58,5,412.65,391,433.95,128,0.22,0.893266
DURLAX,ST,50.8,1.7,   3.46,5,51.55,48.5,64.35,28.03,1.46,0.747958
GULFPETRO,BE,41.22,1.96,   4.99,5,41.22,38.35,45.26,23.25,1.6664,0.67689168
BIKEWO,ST,62.35,2.95,   4.97,5,62.35,62,62.35,13.65,1,0.6233
RADIOCITY,EQ,6.57,0.59,   9.87,10,6.57,6.21,9.41,4.5,8.73779,0.568830129
VELJAN,BE,1790,60,   3.47,5,1816.5,1692.5,1980,812,0.02712,0.48678772800000003
OILCOUNTUB,BE,58.89,2.8,   4.99,5,58.89,53.61,97.7,35.65,0.75277,0.43600438399999997
GOLDTECH,BE,59.5,1.05,   1.80,5,61.37,59.1,78.2,29.68,0.70934,0.42922163399999996
CAPTRUST,EQ,15.15,-0.25,  -1.62,5,16.17,15.01,48.03,10.98,2.64427,0.42176106500000005
MASPTOP50,EQ,79.53,0.72,   0.91,20,79.53,79.53,82.78,57.06,0.38515,0.306309795
SUNTECH,ST,30.1,1.4,   4.88,5,30.1,30.1,93.95,28.7,0.752,0.226352
KSHITIJPOL,BE,2.73,0.13,   5.00,5,2.73,2.73,7.2,1.88,7.81061,0.213229653
RKEC,EQ,27.35,1.64,   6.38,10,28.28,25.3,81.5,23.9,0.76047,0.208520874
MONQ50,EQ,142.42,2.01,   1.43,20,142.42,142.42,147.24,77.21,0.13465,0.19176853
ESFL,SM,130.05,6.15,   4.96,5,130.05,130,500,108.3,0.144,0.1872576
FILATFASH,BE,0.19,0.01,   5.56,5,0.19,0.18,0.72,0.14,102.91266,0.185242788
ORBTEXP,BE,232.09,11.05,   5.00,5,232.09,216.28,265,135,0.07581,0.173733777
LAMOSAIC,ST,46.8,2.15,   4.82,5,46.85,45,51.4,20.45,0.36,0.166356
UTKAL,SM,36.55,1.7,   4.88,5,36.55,36,66,22.6,0.36,0.131112
OSIAHYPER,BE,3.02,0.06,   2.03,5,3.1,2.88,33.08,2.83,4.30844,0.130545732
930APMD27,N0,91000,14732.5,  19.32,20,91521,80000,102497.54,80000,0.00015,0.13018209
MUNISH,ST,70.5,-0.1,  -0.14,5,74.1,70.5,143,50.2,0.156,0.1148472
AVPINFRA,SM,69.9,3.3,   4.95,5,69.9,69.9,218,54.5,0.152,0.106248
DHARAN,BZ,0.15,0,   0.00,5,0.16,0.15,0.61,0.11,69.16148,0.10374222
VERA,SM,74.55,3.55,   5.00,5,74.55,74,74.55,65.55,0.135,0.100143
ANSALAPI,BZ,2.98,0.05,   1.71,2,2.98,2.98,5.97,2.51,2.25225,0.06711705
DELTIC,ST,36.25,1.6,   4.62,5,36.35,36.2,83.95,28.05,0.18,0.06525
ROLLT,BE,2.19,0.1,   4.78,5,2.19,2.03,3.74,1.02,3.04761,0.064914093
PPSL,ST,2.55,0.05,   2.00,5,2.6,2.5,21,2.1,2.34,0.060372
JFLLIFE,SM,10.85,0.5,   4.83,5,10.85,10.8,15.14,8.55,0.48,0.051984
DHANSA,ST,21.5,1,   4.88,5,21.5,19.65,48.3,16.2,0.22,0.046552
FMNL,BE,9.7,0.44,   4.75,5,9.72,9.26,15.5,6.74,0.35401,0.034126564
TIMESCAN,SM,41.05,1.95,   4.99,5,41.05,41.05,69.05,38.95,0.08,0.03284
21STCENMGM,EQ,36.39,0.71,   1.99,2,36.39,35.7,62.03,28.25,0.07328,0.026651935999999998
MODTHREAD,EQ,49.56,4.5,   9.99,10,49.56,47,62,35.61,0.05121,0.025164594000000002
ARVINDPORT,ST,31.35,1.45,   4.85,5,31.35,31.3,71.25,24.4,0.075,0.0234975
IL&FSENGG,BZ,30.06,1.43,   4.99,5,30.06,29.03,36.44,21,0.07639,0.022939917
AGUL,SM,58.65,2.75,   4.92,5,58.65,55.9,86,49,0.04,0.022908
GSLSU,EQ,26.68,1.27,   5.00,5,26.68,26.68,139.67,23.06,0.0715,0.0190762
ASTRON,BE,4.14,0.04,   0.98,5,4.3,4.11,18.89,3.26,0.38279,0.015962343
EASTSILK,BE,52.25,0.3,   0.58,5,54.54,52.1,99.25,24,0.02796,0.015034092
VR,SM,108,5.1,   4.96,5,108,108,225,98,0.012,0.01296
MTEDUCARE,BE,1.85,0.08,   4.52,5,1.85,1.71,2.55,1.17,0.67662,0.012449808
FLFL,BZ,1.38,0.06,   4.55,5,1.38,1.27,1.99,1.11,0.72299,0.009688066
ARSHIYA,BZ,1.02,0.04,   4.08,5,1.02,0.98,3.24,0.96,0.93427,0.0093427
PRECISION,SM,7.65,0.35,   4.79,5,7.65,7.1,28.4,6.2,0.1,0.00749
ANKITMETAL,BZ,1.5,0.04,   2.74,5,1.53,1.42,2.12,1.29,0.21421,0.00321315
SABAR,SM,5.25,0.25,   5.00,5,5.25,5.25,9.55,3.95,0.05,0.002625
SEYAIND,BE,12.65,0.15,   1.20,2,12.75,12.26,23.99,8.54,0.01196,0.001485432
SONAL,EQ,91.75,0.45,   0.49,5,95.86,91.75,104.75,86.67,0.00064,0.000597248
980SCL33D,YG,986.4,164.4,  20.00,20,986.4,986.4,1008,822,6e-05,0.0005918399999999999
