changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
116304,15-Sep-2026,Index Options,212343,44.65,Put,-12.45,382902.98768,51,96039,23300,NIFTY,382902.98768,RS,23398.1,7105072,OPTIDXNIFTY15-09-2026PE23300,OPTIDX,121.1
95016,15-Sep-2026,Index Options,123671,36,Put,-8.4,218560.57324,39.3,28655,23250,NIFTY,218560.57324,RS,23398.1,4760009,OPTIDXNIFTY15-09-2026PE23250,OPTIDX,331.59
56084,15-Sep-2026,Index Options,169816,28.2,Put,-6.16,170199.41952,30.05,113732,23200,NIFTY,170199.41952,RS,23398.1,4813332,OPTIDXNIFTY15-09-2026PE23200,OPTIDX,49.31
44082,22-Sep-2026,Index Options,63122,2.25,Call,-29.69,178.03801,3.2,19040,25000,NIFTY,178.03801,RS,23398.1,112256,OPTIDXNIFTY22-09-2026CE25000,OPTIDX,231.52
41060,15-Sep-2026,Index Options,93605,56.75,Put,-14.47,263771.24418,66.35,52545,23350,NIFTY,263771.24418,RS,23398.1,4205637,OPTIDXNIFTY15-09-2026PE23350,OPTIDX,78.14
35697,15-Sep-2026,Index Options,65771,22.3,Put,-5.31,51356.18974,23.55,30074,23150,NIFTY,51356.18974,RS,23398.1,1930829,OPTIDXNIFTY15-09-2026PE23150,OPTIDX,118.7
32038,15-Sep-2026,Index Options,121505,17.5,Put,-4.89,54484.64548,18.4,89467,23100,NIFTY,54484.64548,RS,23398.1,2606422,OPTIDXNIFTY15-09-2026PE23100,OPTIDX,35.81
31720,15-Sep-2026,Index Options,178369,7.1,Call,-48.74,13642.3903,13.85,146649,23800,NIFTY,13642.3903,RS,23398.1,2525667,OPTIDXNIFTY15-09-2026CE23800,OPTIDX,21.63
26843,15-Sep-2026,Index Options,190141,11.65,Put,-2.1,36369.65404,11.9,163298,23000,NIFTY,36369.65404,RS,23398.1,2775462,OPTIDXNIFTY15-09-2026PE23000,OPTIDX,16.44
23498,15-Sep-2026,Index Options,76393,2.6,Put,-1.89,1696.07109,2.65,52895,22400,NIFTY,1696.07109,RS,23398.1,699555,OPTIDXNIFTY15-09-2026PE22400,OPTIDX,44.42
22165,22-Sep-2026,Index Options,37348,5.5,Call,-13.39,304.07637,6.35,15183,24500,NIFTY,304.07637,RS,23398.1,88266,OPTIDXNIFTY22-09-2026CE24500,OPTIDX,145.99
21061,15-Sep-2026,Index Options,145798,2.9,Put,-6.45,3560.99275,3.1,124737,22500,NIFTY,3560.99275,RS,23398.1,1242279,OPTIDXNIFTY15-09-2026PE22500,OPTIDX,16.88
21023,15-Sep-2026,Index Options,42290,2.05,Put,-4.65,1154.49152,2.15,21267,22300,NIFTY,1154.49152,RS,23398.1,555044,OPTIDXNIFTY15-09-2026PE22300,OPTIDX,98.85
19165,15-Sep-2026,Index Options,67353,1.6,Put,-13.51,1329.39004,1.85,48188,22200,NIFTY,1329.39004,RS,23398.1,746429,OPTIDXNIFTY15-09-2026PE22200,OPTIDX,39.77
17743,22-Sep-2026,Index Options,23623,2.65,Call,-33.75,93.86076,4,5880,24800,NIFTY,93.86076,RS,23398.1,50314,OPTIDXNIFTY22-09-2026CE24800,OPTIDX,301.75
17323,22-Sep-2026,Index Options,22423,2.25,Call,-37.5,78.95737,3.6,5100,24900,NIFTY,78.95737,RS,23398.1,48013,OPTIDXNIFTY22-09-2026CE24900,OPTIDX,339.67
15434,15-Sep-2026,Index Options,138303,70.4,Put,-16.39,313158.33422,84.2,122869,23400,NIFTY,313158.33422,RS,23398.1,4302778,OPTIDXNIFTY15-09-2026PE23400,OPTIDX,12.56
13936,15-Sep-2026,Index Options,154460,16.9,Call,-30.6,29809.03056,24.35,140524,23700,NIFTY,29809.03056,RS,23398.1,3051234,OPTIDXNIFTY15-09-2026CE23700,OPTIDX,9.92
12549,22-Sep-2026,Index Options,16988,2,Call,-16.67,35.36578,2.4,4439,25200,NIFTY,35.36578,RS,23398.1,27902,OPTIDXNIFTY22-09-2026CE25200,OPTIDX,282.7
12234,22-Sep-2026,Index Options,17687,1.45,Call,-29.27,38.21442,2.05,5453,25500,NIFTY,38.21442,RS,23398.1,36291,OPTIDXNIFTY22-09-2026CE25500,OPTIDX,224.35
11001,15-Sep-2026,Index Options,21426,1.95,Put,-2.5,633.96697,2,10425,22250,NIFTY,633.96697,RS,23398.1,336322,OPTIDXNIFTY15-09-2026PE22250,OPTIDX,105.53
10429,22-Sep-2026,Index Options,20369,8.4,Call,-6.67,283.18165,9,9940,24300,NIFTY,283.18165,RS,23398.1,55428,OPTIDXNIFTY22-09-2026CE24300,OPTIDX,104.92
10258,15-Sep-2026,Index Options,54427,9,Put,-4.26,8701.72431,9.4,44169,22950,NIFTY,8701.72431,RS,23398.1,851066,OPTIDXNIFTY15-09-2026PE22950,OPTIDX,23.22
10233,29-Sep-2026,Index Options,12674,134.05,Put,-0.81,3547.84173,135.15,2441,23250,NIFTY,3547.84173,RS,23398.1,30515,OPTIDXNIFTY29-09-2026PE23250,OPTIDX,419.21
9286,22-Sep-2026,Index Options,14805,3.35,Call,-28.72,82.29642,4.7,5519,24700,NIFTY,82.29642,RS,23398.1,36487,OPTIDXNIFTY22-09-2026CE24700,OPTIDX,168.26
