changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
77242,15-Sep-2026,Index Options,121763,1.7,Put,21.43,1527.20915,1.4,44521,22000,NIFTY,1527.20915,RR,23398.1,1058357,OPTIDXNIFTY15-09-2026PE22000,OPTIDX,173.5
67656,15-Sep-2026,Index Options,92667,1.3,Put,36.84,630.8159,0.95,25011,21700,NIFTY,630.8159,RR,23398.1,626120,OPTIDXNIFTY15-09-2026PE21700,OPTIDX,270.5
51043,15-Sep-2026,Index Options,104419,8.1,Put,3.18,9524.125,7.85,53376,22900,NIFTY,9524.125,RR,23398.1,1172200,OPTIDXNIFTY15-09-2026PE22900,OPTIDX,95.63
36234,15-Sep-2026,Index Options,77150,4.55,Put,7.06,3663.16457,4.25,40916,22700,NIFTY,3663.16457,RR,23398.1,876460,OPTIDXNIFTY15-09-2026PE22700,OPTIDX,88.56
31099,22-Sep-2026,Index Options,47139,8.05,Put,47.71,447.1516,5.45,16040,21700,NIFTY,447.1516,RR,23398.1,92339,OPTIDXNIFTY22-09-2026PE21700,OPTIDX,193.88
29802,15-Sep-2026,Index Options,51854,6.7,Put,0.75,3858.22723,6.65,22052,22850,NIFTY,3858.22723,RR,23398.1,586535,OPTIDXNIFTY15-09-2026PE22850,OPTIDX,135.14
28419,15-Sep-2026,Index Options,42724,210.05,Call,9.46,447257.23133,191.9,14305,23300,NIFTY,447257.23133,RR,23398.1,5476228,OPTIDXNIFTY15-09-2026CE23300,OPTIDX,198.66
26762,22-Sep-2026,Index Options,36264,19.9,Put,45.26,1362.61894,13.7,9502,22500,NIFTY,1362.61894,RR,23398.1,93964,OPTIDXNIFTY22-09-2026PE22500,OPTIDX,281.65
25499,15-Sep-2026,Index Options,35926,1.25,Put,13.64,357.78697,1.1,10427,21800,NIFTY,357.78697,RR,23398.1,314538,OPTIDXNIFTY15-09-2026PE21800,OPTIDX,244.55
25097,15-Sep-2026,Index Options,98372,5.9,Put,7.27,6084.28766,5.5,73275,22800,NIFTY,6084.28766,RR,23398.1,1078392,OPTIDXNIFTY15-09-2026PE22800,OPTIDX,34.25
23505,22-Sep-2026,Index Options,30361,10.7,Put,76.86,504.87668,6.05,6856,22000,NIFTY,504.87668,RR,23398.1,75192,OPTIDXNIFTY22-09-2026PE22000,OPTIDX,342.84
22495,15-Sep-2026,Index Options,32672,170.55,Call,9.01,308733.8774,156.45,10177,23350,NIFTY,308733.8774,RR,23398.1,4381690,OPTIDXNIFTY15-09-2026CE23350,OPTIDX,221.04
22388,15-Sep-2026,Index Options,39172,5.4,Put,10.2,3027.56025,4.9,16784,22750,NIFTY,3027.56025,RR,23398.1,621038,OPTIDXNIFTY15-09-2026PE22750,OPTIDX,133.39
22081,22-Sep-2026,Index Options,43570,53.85,Put,17.7,5538.57255,45.75,21489,23000,NIFTY,5538.57255,RR,23398.1,122321,OPTIDXNIFTY22-09-2026PE23000,OPTIDX,102.75
18963,15-Sep-2026,Index Options,56437,3.6,Put,5.88,2672.72038,3.4,37474,22600,NIFTY,2672.72038,RR,23398.1,787716,OPTIDXNIFTY15-09-2026PE22600,OPTIDX,50.6
18544,15-Sep-2026,Index Options,21583,246.75,Call,7.68,247120.42241,229.15,3039,23250,NIFTY,247120.42241,RR,23398.1,2628675,OPTIDXNIFTY15-09-2026CE23250,OPTIDX,610.2
15494,22-Sep-2026,Index Options,50119,23.4,Call,2.18,2013.30118,22.9,34625,24000,NIFTY,2013.30118,RR,23398.1,161659,OPTIDXNIFTY22-09-2026CE24000,OPTIDX,44.75
15154,22-Sep-2026,Index Options,31825,223.95,Call,5.51,14893.28698,212.25,16671,23400,NIFTY,14893.28698,RR,23398.1,126005,OPTIDXNIFTY22-09-2026CE23400,OPTIDX,90.9
15063,22-Sep-2026,Index Options,36714,28.35,Put,31.86,2021.27055,21.5,21651,22700,NIFTY,2021.27055,RR,23398.1,91730,OPTIDXNIFTY22-09-2026PE22700,OPTIDX,69.57
14818,15-Sep-2026,Index Options,47956,1.5,Put,20,474.52122,1.25,33138,21900,NIFTY,474.52122,RR,23398.1,359622,OPTIDXNIFTY15-09-2026PE21900,OPTIDX,44.72
13999,22-Sep-2026,Index Options,17639,13.45,Put,68.13,430.4092,8,3640,22200,NIFTY,430.4092,RR,23398.1,50936,OPTIDXNIFTY22-09-2026PE22200,OPTIDX,384.59
13497,22-Sep-2026,Index Options,25860,87.6,Put,7.88,6611.22792,81.2,12363,23200,NIFTY,6611.22792,RR,23398.1,87599,OPTIDXNIFTY22-09-2026PE23200,OPTIDX,109.17
13202,15-Sep-2026,Index Options,15404,1.75,Put,40,293.8975,1.25,2202,21950,NIFTY,293.8975,RR,23398.1,212277,OPTIDXNIFTY15-09-2026PE21950,OPTIDX,599.55
13007,29-Sep-2026,Stock Options,44577,9.35,Call,122.62,4355.7449,4.2,31570,720,HDFCBANK,4355.7449,RR,708.25,108083,OPTSTKHDFCBANK29-09-2026CE720,OPTSTK,41.2
12312,29-Sep-2026,Index Options,49179,227.95,Call,3.36,17621.82308,220.55,36867,23500,NIFTY,17621.82308,RR,23398.1,145873,OPTIDXNIFTY29-09-2026CE23500,OPTIDX,33.4
