changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-54092,23-Jun-2026,Index Options,49988,123.35,Put,49.79,177761.20931,82.35,104080,24100,NIFTY,177761.20931,SR,24013.1,1502961,OPTIDXNIFTY23-06-2026PE24100,OPTIDX,-51.97
-32821,23-Jun-2026,Index Options,32196,95.8,Put,48.3,129030.45456,64.6,65017,24050,NIFTY,129030.45456,SR,24013.1,1348929,OPTIDXNIFTY23-06-2026PE24050,OPTIDX,-50.48
-27357,23-Jun-2026,Index Options,11297,154.4,Put,50.34,45361.25092,102.7,38654,24150,NIFTY,45361.25092,SR,24013.1,324498,OPTIDXNIFTY23-06-2026PE24150,OPTIDX,-70.77
-25378,23-Jun-2026,Index Options,24178,190.95,Put,51.55,78236.8165,126,49556,24200,NIFTY,78236.8165,SR,24013.1,476332,OPTIDXNIFTY23-06-2026PE24200,OPTIDX,-51.21
-18654,30-Jun-2026,Index Options,34459,17.65,Put,13.87,1882.65372,15.5,53113,23300,NIFTY,1882.65372,SR,24013.1,105285,OPTIDXNIFTY30-06-2026PE23300,OPTIDX,-35.12
-7864,23-Jun-2026,Index Options,78330,20.4,Put,12.09,106397.3639,18.2,86194,23800,NIFTY,106397.3639,SR,24013.1,3387588,OPTIDXNIFTY23-06-2026PE23800,OPTIDX,-9.12
-6778,30-Jun-2026,Index Options,22735,188,Put,29.39,12254.44147,145.3,29513,24100,NIFTY,12254.44147,SR,24013.1,79872,OPTIDXNIFTY30-06-2026PE24100,OPTIDX,-22.97
-5713,23-Jun-2026,Index Options,2750,232.35,Put,49.57,13277.52285,155.35,8463,24250,NIFTY,13277.52285,SR,24013.1,70109,OPTIDXNIFTY23-06-2026PE24250,OPTIDX,-67.51
-4914,30-Jun-2026,Stock Futures,86906,366.05,-,0.84,69721.7664,363,91820,0,NTPC,69721.7664,SR,365.75,12697,FUTSTKNTPC30-06-2026XX0,FUTSTK,-5.35
-4253,23-Jun-2026,Index Options,145104,72.35,Put,45.57,494874.80765,49.7,149357,24000,NIFTY,494874.80765,SR,24013.1,6190307,OPTIDXNIFTY23-06-2026PE24000,OPTIDX,-2.85
-2828,23-Jun-2026,Index Options,8725,274.7,Put,47.02,24305.08142,186.85,11553,24300,NIFTY,24305.08142,SR,24013.1,111766,OPTIDXNIFTY23-06-2026PE24300,OPTIDX,-24.48
-2525,30-Jun-2026,Index Options,15908,245.05,Put,29.76,7051.54274,188.85,18433,24200,NIFTY,7051.54274,SR,24013.1,36110,OPTIDXNIFTY30-06-2026PE24200,OPTIDX,-13.7
-2328,23-Jun-2026,Index Options,3057,364.45,Put,39.29,9668.49302,261.65,5385,24400,NIFTY,9668.49302,SR,24013.1,35361,OPTIDXNIFTY23-06-2026PE24400,OPTIDX,-43.23
-2296,30-Jun-2026,Index Options,27063,210.55,Put,1.57,8273.23496,207.3,29359,57000,BANKNIFTY,8273.23496,SR,57685.75,105362,OPTIDXBANKNIFTY30-06-2026PE57000,OPTIDX,-7.82
-2135,30-Jun-2026,Index Options,6095,15.45,Put,9.57,320.60636,14.1,8230,23250,NIFTY,320.60636,SR,24013.1,20586,OPTIDXNIFTY30-06-2026PE23250,OPTIDX,-25.94
-2080,30-Jun-2026,Stock Futures,48415,943.45,-,0.52,45560.26398,938.6,50495,0,INDUSINDBK,45560.26398,SR,943.95,6901,FUTSTKINDUSINDBK30-06-2026XX0,FUTSTK,-4.12
-2067,30-Jun-2026,Stock Futures,34844,593.5,-,0.47,30870.9324,590.75,36911,0,HDFCLIFE,30870.9324,SR,593.8,4760,FUTSTKHDFCLIFE30-06-2026XX0,FUTSTK,-5.6
-1999,30-Jun-2026,Stock Options,5495,85.5,Put,98.38,1581.76476,43.1,7494,2200,TCS,1581.76476,SR,2135.9,7333,OPTSTKTCS30-06-2026PE2200,OPTSTK,-26.67
-1919,30-Jun-2026,Stock Futures,39354,417,-,2.62,127544.25285,406.35,41273,0,BHEL,127544.25285,SR,417,11699,FUTSTKBHEL30-06-2026XX0,FUTSTK,-4.65
-1874,23-Jun-2026,Index Options,3981,0.8,Call,6.67,9.49326,0.75,5855,25750,NIFTY,9.49326,SR,24013.1,17811,OPTIDXNIFTY23-06-2026CE25750,OPTIDX,-32.01
-1703,30-Jun-2026,Index Options,4627,265.55,Put,3.59,2359.00329,256.35,6330,57200,BANKNIFTY,2359.00329,SR,57685.75,24829,OPTIDXBANKNIFTY30-06-2026PE57200,OPTIDX,-26.9
-1692,23-Jun-2026,Index Options,6364,460.8,Put,32.49,10362.41698,347.8,8056,24500,NIFTY,10362.41698,SR,24013.1,30697,OPTIDXNIFTY23-06-2026PE24500,OPTIDX,-21
-1645,30-Jun-2026,Stock Futures,191417,1352,-,0.3,144924.76138,1348,193062,0,ICICIBANK,144924.76138,SR,1347.8,15343,FUTSTKICICIBANK30-06-2026XX0,FUTSTK,-0.85
-1507,30-Jun-2026,Stock Futures,88976,264.5,-,2.1,69640.39728,259.05,90483,0,ETERNAL,69640.39728,SR,263.85,10971,FUTSTKETERNAL30-06-2026XX0,FUTSTK,-1.67
-1366,30-Jun-2026,Stock Options,4416,0.4,Call,14.29,27.3296,0.35,5782,312,ITC,27.3296,SR,293.9,4495,OPTSTKITC30-06-2026CE312,OPTSTK,-23.63
