changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
68006,23-Jun-2026,Index Options,139329,120,Call,-44.74,511137.89053,217.15,71323,24000,NIFTY,511137.89053,RS,24013.1,7011109,OPTIDXNIFTY23-06-2026CE24000,OPTIDX,95.35
39089,23-Jun-2026,Index Options,103186,72.3,Call,-51.69,146301.64621,149.65,64097,24100,NIFTY,146301.64621,RS,24013.1,3203522,OPTIDXNIFTY23-06-2026CE24100,OPTIDX,60.98
37665,23-Jun-2026,Index Options,61554,94.2,Call,-47.9,159726.11996,180.8,23889,24050,NIFTY,159726.11996,RS,24013.1,2728845,OPTIDXNIFTY23-06-2026CE24050,OPTIDX,157.67
32241,23-Jun-2026,Index Options,125825,40.4,Call,-59.96,72389.47739,100.9,93584,24200,NIFTY,72389.47739,RS,24013.1,2659227,OPTIDXNIFTY23-06-2026CE24200,OPTIDX,34.45
32113,23-Jun-2026,Index Options,179550,1.8,Call,-28,1788.16756,2.5,147437,25000,NIFTY,1788.16756,RS,24013.1,1261939,OPTIDXNIFTY23-06-2026CE25000,OPTIDX,21.78
28859,23-Jun-2026,Index Options,107772,22.3,Call,-63.89,27024.36211,61.75,78913,24300,NIFTY,27024.36211,RS,24013.1,1688706,OPTIDXNIFTY23-06-2026CE24300,OPTIDX,36.57
28032,23-Jun-2026,Index Options,146520,3.8,Put,-32.74,11728.32493,5.65,118488,23500,NIFTY,11728.32493,RS,24013.1,1989369,OPTIDXNIFTY23-06-2026PE23500,OPTIDX,23.66
27893,23-Jun-2026,Index Options,59080,16.95,Call,-64.24,10641.86436,47.4,31187,24350,NIFTY,10641.86436,RS,24013.1,874111,OPTIDXNIFTY23-06-2026CE24350,OPTIDX,89.44
27847,23-Jun-2026,Index Options,37088,151,Call,-40.54,322188.58675,253.95,9241,23950,NIFTY,322188.58675,RS,24013.1,3635845,OPTIDXNIFTY23-06-2026CE23950,OPTIDX,301.34
22960,23-Jun-2026,Index Options,72714,1.15,Call,-14.81,227.27452,1.35,49754,25300,NIFTY,227.27452,RS,24013.1,251549,OPTIDXNIFTY23-06-2026CE25300,OPTIDX,46.15
22520,23-Jun-2026,Index Options,85066,2.65,Call,-39.77,2029.16545,4.4,62546,24800,NIFTY,2029.16545,RS,24013.1,1010289,OPTIDXNIFTY23-06-2026CE24800,OPTIDX,36.01
20573,23-Jun-2026,Index Options,58562,30.2,Call,-61.92,21809.69505,79.3,37989,24250,NIFTY,21809.69505,RS,24013.1,1051830,OPTIDXNIFTY23-06-2026CE24250,OPTIDX,54.16
20297,30-Jun-2026,Index Options,130363,221.45,Call,-25.85,50336.88067,298.65,110065,24000,NIFTY,50336.88067,RS,24013.1,378816,OPTIDXNIFTY30-06-2026CE24000,OPTIDX,18.44
19268,28-Jul-2026,Stock Futures,58580,1051,-,-6.61,130551.07628,1125.4,39312,0,INFY,130551.07628,RS,1054.2,31439,FUTSTKINFY28-07-2026XX0,FUTSTK,49.01
18060,23-Jun-2026,Index Options,68224,1.2,Call,-25,328.36918,1.6,50164,25200,NIFTY,328.36918,RS,24013.1,346016,OPTIDXNIFTY23-06-2026CE25200,OPTIDX,36
17784,23-Jun-2026,Index Options,76900,5.2,Call,-56.3,2703.38517,11.9,59116,24600,NIFTY,2703.38517,RS,24013.1,695494,OPTIDXNIFTY23-06-2026CE24600,OPTIDX,30.08
17690,23-Jun-2026,Index Options,46856,6.45,Call,-59.05,2055.62471,15.75,29166,24550,NIFTY,2055.62471,RS,24013.1,435606,OPTIDXNIFTY23-06-2026CE24550,OPTIDX,60.65
16874,23-Jun-2026,Index Options,68439,1.4,Call,-22.22,543.98746,1.8,51565,25100,NIFTY,543.98746,RS,24013.1,472827,OPTIDXNIFTY23-06-2026CE25100,OPTIDX,32.72
15117,23-Jun-2026,Index Options,52958,0.55,Call,-26.67,111.32745,0.75,37841,26000,NIFTY,111.32745,RS,24013.1,231450,OPTIDXNIFTY23-06-2026CE26000,OPTIDX,39.95
13938,23-Jun-2026,Index Options,38886,10.05,Call,-63.19,4338.68683,27.3,24948,24450,NIFTY,4338.68683,RS,24013.1,583981,OPTIDXNIFTY23-06-2026CE24450,OPTIDX,55.87
12468,28-Jul-2026,Stock Futures,38481,2116.9,-,-3.72,131098.22838,2198.8,26013,0,TCS,131098.22838,RS,2135.9,28113,FUTSTKTCS28-07-2026XX0,FUTSTK,47.93
12451,30-Jun-2026,Stock Futures,247103,1053,-,-6.42,374246.89024,1125.2,234652,0,INFY,374246.89024,RS,1054.2,89888,FUTSTKINFY30-06-2026XX0,FUTSTK,5.31
12255,23-Jun-2026,Index Options,37152,7.9,Put,-16.84,15630.13925,9.5,24897,23650,NIFTY,15630.13925,RS,24013.1,1160539,OPTIDXNIFTY23-06-2026PE23650,OPTIDX,49.22
11591,28-Jul-2026,Stock Futures,95955,785.6,-,-0.8,76313.7165,791.95,84364,0,HDFCBANK,76313.7165,RS,781,14951,FUTSTKHDFCBANK28-07-2026XX0,FUTSTK,13.74
10531,30-Jun-2026,Index Options,164535,10,Call,-32.2,695.85425,14.75,154004,25000,NIFTY,695.85425,RS,24013.1,104750,OPTIDXNIFTY30-06-2026CE25000,OPTIDX,6.84
