symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
RADICO,9165,6610,2555,38.65,30913,18436.78981,17543832766,22915.24248,4478.45266,4132
BDL,32743,26534,6209,23.4,44589,30049.98642,24736425382,36972.53024,6922.54382,1408
FINNIFTY,4878,3969,909,22.9,10393,1952.46,17094560509,3277.73509,1325.27509,26993
KOTAKBANK,146171,125775,20396,16.22,105583,127462.8252,70886107740,138580.1026,11117.2774,381
POLICYBZR,40737,35740,4997,13.98,25688,42842.08768,10340903772,45992.7154,3150.62772,1578
ADANIPOWER,63982,56643,7339,12.96,43517,87458.82169,27339226133,95317.91677,7859.09508,220
COCHINSHIP,21700,19503,2197,11.26,12617,19603.69196,5854535392,21186.96588,1583.27392,1508
MANAPPURAM,24147,21709,2438,11.23,29008,55993.8867,24633703950,62379.3762,6385.4895,347
DIVISLAB,53425,48331,5094,10.54,27438,25859.86812,16374302020,28307.23832,2447.3702,6857
LODHA,27676,25138,2538,10.1,40446,62121.20806,21571692456,68195.19512,6073.98706,1096
DIXON,114404,104323,10081,9.66,269851,192932.01511,161714068816,236851.87828,43919.86316,13319
UNOMINDA,13557,12382,1175,9.49,10359,20617.53716,4545018346,21655.33062,1037.79346,1137
JUBLFOOD,27421,25059,2362,9.43,50058,51804.18887,23250660250,57464.72887,5660.54,440
OBEROIRLTY,24680,22556,2124,9.42,22253,37655.57488,11849959516,40715.93004,3060.35516,1946
PREMIERENE,18054,16596,1458,8.79,8091,12895.08402,4205869687,13725.90589,830.82187,1022
MCX,104300,96032,8268,8.61,103087,111202.66892,55516755309,125225.98452,14023.31559,2727
BLUESTARCO,16178,14927,1251,8.38,8064,5846.60024,3695187726,6474.9825,628.38226,1595
VBL,61033,56330,4703,8.35,59274,95197.12071,29151189552,100782.16998,5585.04927,493
CAMS,15100,13957,1143,8.19,10131,9993.18086,5843148704,11150.8579,1157.67704,788
NIFTYNXT50,793,734,59,8.04,226,2021.60885,218574811,2036.43197,14.82311,72685
SOLARINDS,22444,20775,1669,8.03,21406,26616.94026,17883855335,30587.36862,3970.42835,18553
ASTRAL,32603,30212,2391,7.91,18085,22458.77739,8634162899,24167.52138,1708.74399,1388
AXISBANK,139973,129708,10265,7.91,86266,126579.51593,62100189043,137034.96887,10455.45293,1338
SRF,32028,29687,2341,7.89,33892,31509.02422,16590020262,35679.10684,4170.08262,2830
NIFTY,9250229,8634273,615956,7.13,125530699,728180.64038,198738157993176,4348502.32714,3620321.68676,24430
