symbol,identifier,lastPrice,pChange,quantityTraded,totalTradedVolume,totalTradedValue,previousClose,exDate,purpose,yearHigh,yearLow,change,open,closePrice,dayHigh,dayLow,lastUpdateTime
HDFCBANK,HDFCBANKEQN,828,3.36,63203327,63203327,52105454812.07,801.05,19-Jun-2026,,1020.5,726.65,26.95,805,829.85,831.5,805,2026-07-06 16:00:27
ICICIBANK,ICICIBANKEQN,1426.5,1.07,12306949,12306949,17548478579.1,1411.4,12-Aug-2025,,1500,1187.6,15.1,1412,1426.9,1431.6,1411.6,2026-07-06 16:00:27
DIXON,DIXONEQN,13319,6.93,1287795,1287795,16743678786.9,12456,16-Sep-2025,,18471,9600,863,12480,13304,13350,12355,2026-07-06 16:00:27
BSE,BSEEQN,3806.6,-0.26,3746496,3746496,14154524142.72,3816.6,10-Jul-2026,,4446.8,2021.5,-10,3829,3802.7,3829,3723.3,2026-07-06 16:00:27
APOLLO,APOLLOEQN,422,-6.23,31808013,31808013,13877836071.9,450.05,08-Sep-2025,,466.5,162.34,-28.05,452,423.85,461.35,418.15,2026-07-06 16:00:27
CUPID,CUPIDEQN,213.99,7.62,65084299,65084299,13678116277.84,198.84,09-Mar-2026,,214,19.4,15.15,200.26,213.09,214,200.25,2026-07-06 16:00:27
KOTAKBANK,KOTAKBANKEQN,381.25,-3.91,34164881,34164881,13094032292.06,396.75,14-Jan-2026,,453.2,345.5,-15.5,389.75,381.3,389.75,380.7,2026-07-06 16:00:27
ADANIPOWER,ADANIPOWEREQN,220.1,-0.76,52966812,52966812,11752805914.68,221.79,22-Sep-2025,,254.2,109.75,-1.69,222.8,219.85,226.12,218.1,2026-07-06 16:00:27
SHAKTIPUMP,SHAKTIPUMPEQN,602.3,4.91,17964634,17964634,10889083252.76,574.1,18-Sep-2025,,979,456.35,28.2,607.95,599.55,621.9,588.1,2026-07-06 16:00:27
WELCORP,WELCORPEQN,1525,5.95,6774569,6774569,10377217048.51,1439.3,30-Jun-2026,,1566,710,85.7,1425,1543.6,1566,1425,2026-07-06 16:00:27
MCX,MCXEQN,2727,-3.09,3744659,3744659,10314288749.6,2814,02-Jan-2026,,3480,1460.8,-87,2800,2723.1,2805,2715,2026-07-06 16:00:27
LIQUIDBEES,LIQUIDBEESEQN,999.99,0,10132069,10132069,10131967679.31,1000,19-Sep-2017,,1029.99,969.99,-0.01,1000,999.99,1000,998.1,2026-07-06 16:00:27
RELIANCE,RELIANCEEQN,1321.7,1.36,7610709,7610709,10021629397.02,1304,05-Jun-2026,,1611.8,1253.2,17.7,1304,1321.3,1325.6,1299.4,2026-07-06 16:00:27
HSCL,HSCLEQN,684.8,0.61,14017070,14017070,9581928881.3,680.65,22-May-2026,,718,418.5,4.15,682,684.15,693.9,673,2026-07-06 16:00:27
POWERINDIA,POWERINDIAEQN,32390,4.35,292814,292814,9380624441.68,31040,21-Aug-2026,,38785,16111,1350,31075,32360,32450,31075,2026-07-06 16:00:27
SBIN,SBINEQN,1038.5,-0.14,8761017,8761017,9132571730.97,1040,15-May-2026,,1234.7,786.55,-1.5,1041.9,1037.7,1048.4,1036.5,2026-07-06 16:00:27
M&M,M&MEQN,3202,2.08,2637740,2637740,8404525452.4,3136.9,03-Jul-2026,,3839.9,2896,65.1,3157.9,3201.2,3212.7,3124.9,2026-07-06 16:00:27
DIGITIDE,DIGITIDEEQN,119.5,16.9,70931051,70931051,8300351588.02,102.22,,,279.69,69.9,17.28,105,120.55,122.66,104.3,2026-07-06 16:00:27
PARAS,PARASEQN,1356.9,4.86,5838975,5838975,7955661827.25,1294,08-Aug-2025,,1443,580.5,62.9,1299,1358.4,1415,1287.3,2026-07-06 16:00:27
ADANIENSOL,ADANIENSOLEQN,1627.6,3.75,4892061,4892061,7942554557.16,1568.8,14-Jun-2024,,1650.7,744.9,58.8,1580,1622.8,1650.7,1571,2026-07-06 16:00:27
