changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
69991,07-Jul-2026,Index Options,129534,44.7,Call,56.57,232961.28125,28.55,59543,24450,NIFTY,232961.28125,RR,24430.35,7457386,OPTIDXNIFTY07-07-2026CE24450,OPTIDX,117.55
28708,07-Jul-2026,Index Options,204247,26.65,Call,37.73,154488.8521,19.35,175539,24500,NIFTY,154488.8521,RR,24430.35,7938382,OPTIDXNIFTY07-07-2026CE24500,OPTIDX,16.35
22124,14-Jul-2026,Index Options,50808,11.15,Call,13.2,1232.90485,9.85,28684,25000,NIFTY,1232.90485,RR,24430.35,166530,OPTIDXNIFTY14-07-2026CE25000,OPTIDX,77.13
19639,14-Jul-2026,Index Options,49769,118.95,Call,32.68,19489.56755,89.65,30130,24500,NIFTY,19489.56755,RR,24430.35,247168,OPTIDXNIFTY14-07-2026CE24500,OPTIDX,65.18
17215,07-Jul-2026,Index Options,85993,15.25,Call,21.03,45118.09161,12.6,68778,24550,NIFTY,45118.09161,RR,24430.35,3882128,OPTIDXNIFTY07-07-2026CE24550,OPTIDX,25.03
14631,14-Jul-2026,Index Options,30571,168.55,Call,32.3,23289.93435,127.4,15940,24400,NIFTY,23289.93435,RR,24430.35,212418,OPTIDXNIFTY14-07-2026CE24400,OPTIDX,91.79
13810,14-Jul-2026,Index Options,30026,79.85,Call,34.09,6383.64317,59.55,16216,24600,NIFTY,6383.64317,RR,24430.35,123550,OPTIDXNIFTY14-07-2026CE24600,OPTIDX,85.16
13687,14-Jul-2026,Index Options,21187,6.9,Call,6.15,243.50986,6.5,7500,25100,NIFTY,243.50986,RR,24430.35,53672,OPTIDXNIFTY14-07-2026CE25100,OPTIDX,182.49
13591,14-Jul-2026,Index Options,22572,4.8,Call,6.67,221.9466,4.5,8981,25200,NIFTY,221.9466,RR,24430.35,68842,OPTIDXNIFTY14-07-2026CE25200,OPTIDX,151.33
13048,14-Jul-2026,Index Options,29315,28.75,Call,22.34,2381.15298,23.5,16267,24800,NIFTY,2381.15298,RR,24430.35,120742,OPTIDXNIFTY14-07-2026CE24800,OPTIDX,80.21
12718,14-Jul-2026,Index Options,24617,2.2,Call,18.92,79.75364,1.85,11899,25500,NIFTY,79.75364,RR,24430.35,50912,OPTIDXNIFTY14-07-2026CE25500,OPTIDX,106.88
12029,28-Jul-2026,Index Options,54933,528.05,Call,6.69,13133.0624,494.95,42904,59000,BANKNIFTY,13133.0624,RR,58291.5,77462,OPTIDXBANKNIFTY28-07-2026CE59000,OPTIDX,28.04
8760,14-Jul-2026,Index Options,16461,17.7,Call,20,1011.38216,14.75,7701,24900,NIFTY,1011.38216,RR,24430.35,84933,OPTIDXNIFTY14-07-2026CE24900,OPTIDX,113.75
7930,14-Jul-2026,Index Options,24960,48.05,Call,28.13,3434.82048,37.5,17030,24700,NIFTY,3434.82048,RR,24430.35,104848,OPTIDXNIFTY14-07-2026CE24700,OPTIDX,46.56
6661,28-Jul-2026,Stock Options,12454,9.1,Call,83.84,1964.63085,4.95,5793,850,HDFCBANK,1964.63085,RR,828,34230,OPTSTKHDFCBANK28-07-2026CE850,OPTSTK,114.98
5938,28-Jul-2026,Stock Options,9546,12.8,Call,80.28,1973.11335,7.1,3608,840,HDFCBANK,1973.11335,RR,828,24382,OPTSTKHDFCBANK28-07-2026CE840,OPTSTK,164.58
5613,14-Jul-2026,Index Options,9534,144,Call,35.08,6949.06537,106.6,3921,24450,NIFTY,6949.06537,RR,24430.35,73165,OPTIDXNIFTY14-07-2026CE24450,OPTIDX,143.15
5515,28-Jul-2026,Stock Options,5825,15,Call,81.82,1439.00952,8.25,310,835,HDFCBANK,1439.00952,RR,828,15122,OPTSTKHDFCBANK28-07-2026CE835,OPTSTK,1779.03
4990,14-Jul-2026,Index Options,8976,3.3,Call,3.13,91.08206,3.2,3986,25300,NIFTY,91.08206,RR,24430.35,37367,OPTIDXNIFTY14-07-2026CE25300,OPTIDX,125.19
4917,28-Jul-2026,Stock Options,5427,10.7,Call,81.36,752.18637,5.9,510,845,HDFCBANK,752.18637,RR,828,11549,OPTSTKHDFCBANK28-07-2026CE845,OPTSTK,964.12
4816,28-Jul-2026,Index Options,18175,301,Call,17.76,8655.43,255.6,13359,24400,NIFTY,8655.43,RR,24430.35,44257,OPTIDXNIFTY28-07-2026CE24400,OPTIDX,36.05
4084,14-Jul-2026,Index Options,7519,2.85,Call,18.75,43.82742,2.4,3435,25400,NIFTY,43.82742,RR,24430.35,24430,OPTIDXNIFTY14-07-2026CE25400,OPTIDX,118.89
3855,25-Aug-2026,Index Options,15881,450.6,Call,11.6,3162.29789,403.75,12026,24500,NIFTY,3162.29789,RR,24430.35,10887,OPTIDXNIFTY25-08-2026CE24500,OPTIDX,32.06
3699,14-Jul-2026,Index Options,6710,36.75,Call,23.74,907.09455,29.7,3011,24750,NIFTY,907.09455,RR,24430.35,35792,OPTIDXNIFTY14-07-2026CE24750,OPTIDX,122.85
3566,14-Jul-2026,Index Options,6515,21.9,Call,18.06,507.6632,18.55,2949,24850,NIFTY,507.6632,RR,24430.35,32327,OPTIDXNIFTY14-07-2026CE24850,OPTIDX,120.92
