symbol,shortName,price,change,changePct,volume,avgVolume,marketCap
SPCX,Space Exploration Technologies ,160.42,-1.58,-0.98,185366623,169218092,2113403092992
AAL,"American Airlines Group, Inc.",17.75,-0.17,-0.95,139589639,89915672,11739586560
OPEN,Opendoor Technologies Inc,5.09,0.19,3.88,87166028,43006004,4910509568
T,AT&T Inc.,20.58,0.0,0.0,82914483,48663119,142996815872
NVDA,NVIDIA Corporation,195.55,0.72,0.37,96954806,159804467,4736416743424
SOFI,"SoFi Technologies, Inc.",18.61,0.37,2.03,80584654,72562750,23871815680
INTC,Intel Corporation,122.2,1.85,1.54,85811308,137506732,614177177600
WULF,TeraWulf Inc.,22.21,1.03,4.86,74243972,30715595,11005779968
GRAB,Grab Holdings Limited,3.85,-0.05,-1.28,73036142,53961545,15746499584
ONDS,Ondas Inc,7.82,0.41,5.53,71841149,68504813,4143243008
PATH,"UiPath, Inc.",11.83,0.12,1.02,64253122,39779600,6129362432
JOBY,"Joby Aviation, Inc.",8.92,0.43,5.06,55707634,33392760,8774094848
PFE,"Pfizer, Inc.",23.72,-0.6,-2.47,50768544,39886824,135190814720
VZ,Verizon Communications Inc.,42.07,-0.49,-1.15,55191358,26674140,175665758208
IREN,IREN LIMITED,43.91,5.09,13.11,52999192,45979147,15692497920
F,Ford Motor Company,13.83,0.47,3.52,48335663,60199290,55108300800
NOK,Nokia Corporation Sponsored,12.51,0.44,3.65,47879773,113574037,69837504512
TSLA,"Tesla, Inc.",419.77,26.32,6.69,51648644,55157455,1576540176384
NU,Nu Holdings Ltd.,14.06,0.45,3.31,45403341,52133398,68356079616
PLUG,"Plug Power, Inc.",2.64,0.0,0.0,45412925,74125880,3682982400
CMCSA,Comcast Corporation,23.38,-0.41,-1.72,39725333,35095060,83518701568
RIVN,"Rivian Automotive, Inc.",20.14,1.51,8.11,38884171,30617280,27045328896
AAPL,Apple Inc.,312.66,4.03,1.31,49130304,54341529,4592148938752
BMNR,"BitMine Immersion Technologies,",15.55,1.19,8.29,38403459,38712885,8856920064
JBLU,JetBlue Airways Corporation,6.06,0.04,0.66,38236139,27279681,2254434304
