symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
ZYDUSLIFE,41779,28752,13027,45.31,221378,149524.38153,201911291802,176001.02955,26476.64802,1040
PIIND,40222,30407,9815,32.28,144634,81923.55965,67619032829,93205.72794,11282.16829,2890
PATANJALI,59765,46243,13522,29.24,35414,120773.8328,2869436574,121124.04854,350.21574,464
MANKIND,41893,32894,8999,27.36,191279,127537.46941,99730383666,144382.70108,16845.23166,2580
MOTHERSON,53088,41695,11393,27.32,106485,192250.02397,70198239708,207123.85555,14873.83158,131
GRASIM,95965,75840,20125,26.54,135391,239942.72095,76710972815,248140.3491,8197.62815,2983
BHEL,113881,91428,22453,24.56,96132,334799.42947,69587199386,344269.62333,9470.19386,408
INDUSTOWER,101030,81315,19715,24.25,53767,209260.53304,18664661556,211391.6986,2131.16556,427
HDFCLIFE,102059,82253,19806,24.08,39232,149471.55421,11560801472,150554.33393,1082.77972,605
BOSCHLTD,24839,20666,4173,20.19,37529,34418.43683,32520479959,37515.36142,3096.92459,36715
NIFTY,6478738,5401139,1077599,19.95,44546449,1089754.51022,68535763552312,4751164.66084,3661410.15062,23659
LICHSGFIN,56267,47204,9063,19.2,19751,64162.4476,4418220360,64577.3012,414.8536,547
POLICYBZR,46313,39068,7245,18.54,44927,82392.84193,20684763799,84867.56992,2474.72799,1834
APOLLOHOSP,40090,34039,6051,17.78,76159,43170.14106,74702250300,53094.51906,9924.378,8075
SBICARD,63517,54413,9104,16.73,24145,60452.18392,6148483824,61322.86216,870.67824,625
SAMMAANCAP,39296,34076,5220,15.32,31907,65551.1307,13192191020,68609.1359,3058.0052,143
POWERINDIA,39209,34145,5064,14.83,130777,93409.98489,107946226810,111181.62799,17771.6431,35700
APLAPOLLO,28963,25404,3559,14.01,16987,47872.60488,6427614067,48276.89555,404.29067,1874
GAIL,45704,40201,5503,13.69,28275,48334.22566,9231233571,49660.98487,1326.75921,155
TORNTPHARM,37790,33449,4341,12.98,23661,43602.03618,9110952371,44623.0599,1021.02371,4450
EXIDEIND,31810,28166,3644,12.94,15751,51604.63902,4797556182,52389.87084,785.23182,339
HDFCBANK,1015699,906656,109043,12.03,441169,845975.18781,102929698656,858161.04687,12185.85906,760
ICICIBANK,371281,331492,39789,12,210161,492437.37445,135277189481,504260.70926,11823.33481,1236
MANAPPURAM,30390,27268,3122,11.45,33596,38488.482,29109314100,42468.873,3980.391,319
HINDALCO,82158,73968,8190,11.07,189198,166852.60046,128418979696,186323.90742,19471.30696,1085
AUROPHARMA,52374,47186,5188,10.99,27427,84093.54877,14754486703,86023.4958,1929.94703,1520
ADANIENSOL,54991,49578,5413,10.92,25549,97644.07635,13705331010,100120.20646,2476.1301,1355
ICICIGI,22292,20102,2190,10.89,9723,18627.9599,3906146429,18952.41419,324.45429,1776
FINNIFTY,21135,19062,2073,10.88,40059,3995.43978,61377041595,7247.73573,3252.29595,25294
DIVISLAB,47248,42657,4591,10.76,67728,86367.63165,38730528940,91661.57105,5293.9394,6880
OFSS,41294,37306,3988,10.69,70273,32258.19925,48606703797,39279.58973,7021.39047,9735
PHOENIXLTD,18489,16774,1715,10.22,8362,11264.08171,4042065916,11659.30087,395.21916,1746
BAJAJ-AUTO,87396,79305,8091,10.2,128306,53499.18074,95516483976,60542.44551,7043.26476,10462
TATASTEEL,165883,150588,15295,10.16,248924,177746.5789,125591707972,189228.36487,11481.78597,207
JUBLFOOD,45842,41624,4218,10.13,29533,31528.9045,14663243237,34207.08687,2678.18237,471
BHARTIARTL,233453,213405,20048,9.39,125594,242126.20906,90388022498,246935.45904,4809.24998,1908
RELIANCE,518956,475771,43185,9.08,909317,529202.23025,564724209815,576105.2284,46902.99815,1360
JSWSTEEL,102156,94102,8054,8.56,43824,174711.73155,20777516442,176951.75847,2240.02692,1278
BLUESTARCO,24990,23054,1936,8.4,14540,15579.14592,6706352129,16669.09721,1089.95129,1681
LTM,45901,42417,3484,8.21,40557,44371.19481,21358715013,46254.49494,1883.30013,4144
ABCAPITAL,30033,27765,2268,8.17,28871,79537.21026,23945214711,82552.82237,3015.61211,353
ADANIENT,140441,130050,10391,7.99,66741,142018.13871,42410174171,148692.95462,6674.81591,2705
ADANIGREEN,78864,73132,5732,7.84,38824,78735.94572,24154728510,83167.19082,4431.2451,1368
HYUNDAI,68576,63671,4905,7.7,19091,48638.32124,4581745069,49096.33693,458.01569,1789
CGPOWER,43313,40255,3058,7.6,58852,44832.55487,38327586359,50082.98846,5250.43359,856
VBL,61395,57083,4312,7.55,22053,57419.2416,7196697427,58196.49712,777.25552,514
SIEMENS,32858,30634,2224,7.26,47878,34245.57127,27995453018,38694.01396,4448.44268,3705
ALKEM,15882,14808,1074,7.25,7663,16193.27083,3745806056,16477.9564,284.68556,5440
TITAN,121026,112886,8140,7.21,80269,112467.03149,47644235273,116408.42172,3941.39023,4104
NMDC,77131,72010,5121,7.11,30423,63982.48252,12164503185,65392.39687,1409.91435,88
INDHOTEL,40464,37797,2667,7.06,16644,36607.1157,7360135620,37498.6719,891.5562,659
VEDL,105748,98913,6835,6.91,97799,48748.06369,33710618357,54328.56726,5580.50357,334
BEL,175001,163881,11120,6.79,264130,172900.7874,145287853726,188329.88342,15429.09601,413
DMART,47362,44404,2958,6.66,50363,26412.94036,29562939351,28700.90887,2287.96851,4158
PREMIERENE,39990,37498,2492,6.65,20690,39903.40362,7998141284,40730.83397,827.43034,994
LUPIN,55065,51726,3339,6.46,39674,68270.79151,32714581091,70711.24742,2440.45591,2282
AMBUJACEM,110622,103956,6666,6.41,28469,68084.18211,6475052713,69140.39674,1056.21463,430
DLF,79634,74836,4798,6.41,65482,54988.27948,25868725459,57273.86658,2285.58709,580
CUMMINSIND,28967,27231,1736,6.38,32275,59863.82044,29026920282,63280.02326,3416.20282,5404
BAJAJFINSV,89966,84656,5310,6.27,57785,52197.50949,20892389212,54078.85161,1881.34212,1761
GODREJCP,43071,40542,2529,6.24,11119,21092.1314,3644378500,21417.4164,325.285,1025
NYKAA,22489,21187,1302,6.15,6297,13601.66687,4127745031,14201.07031,599.40343,274
MARUTI,151226,142567,8659,6.07,143827,74869.27419,87588532177,82103.64596,7234.37177,13004
CDSL,63694,60170,3524,5.86,55583,43924.23225,28712250349,47852.30574,3928.07349,1228
TECHM,68479,64755,3724,5.75,52055,109991.98116,34949479506,113843.69622,3851.71506,1439
INDUSINDBK,80789,76417,4372,5.72,40425,84857.24877,17089514673,87320.4955,2463.24673,899
NTPC,157723,149331,8392,5.62,81697,82890.9108,40578444495,85342.11825,2451.20745,392
BANDHANBNK,47167,44684,2483,5.56,20829,45564.42384,10144215756,46858.9914,1294.56756,191
PERSISTENT,71391,67640,3751,5.55,53225,57546.35017,21754171279,60632.36296,3086.01279,5092
RVNL,72107,68415,3692,5.4,28068,39347.16953,7985245291,40874.05869,1526.88916,269
SUNPHARMA,170658,161930,8728,5.39,77981,108436.14411,41086419003,112011.56414,3575.42003,1880
HINDPETRO,40550,38479,2071,5.38,38402,48846.45849,25176623775,53507.515,4661.0565,383
COFORGE,111626,105925,5701,5.38,137615,62237.43051,68363566612,72788.59663,10551.16612,1403
GODFRYPHLP,21534,20440,1094,5.35,37329,50726.86899,19250985283,53135.76683,2408.89783,2325
SRF,37149,35266,1883,5.34,14288,23561.8792,5244175914,24059.15834,497.27914,2610
RBLBANK,40814,38807,2007,5.17,20961,75820.50876,14605437610,77650.98611,1830.47735,329
TCS,460803,438507,22296,5.08,214009,195315.10886,69026545312,201821.74199,6506.63312,2324
OIL,28354,27009,1345,4.98,25523,28625.73392,15616254906,30450.25298,1824.51906,506
TMPV,183766,175052,8714,4.98,152724,52432.28496,39793709376,56617.49872,4185.21376,360
MAXHEALTH,37063,35316,1747,4.95,14200,19389.69648,6138359645,20178.42293,788.72645,1076
INFY,434034,413750,20284,4.9,355702,383120.92304,133104683016,396619.2732,13498.35016,1190
SWIGGY,53837,51339,2498,4.87,16940,23493.37198,3524565798,23926.91496,433.54298,255
HINDUNILVR,114601,109379,5222,4.77,63750,58169.94876,37692735210,61011.70086,2841.7521,2212
ADANIPOWER,52013,49645,2368,4.77,29704,57840.99135,18178317688,60542.90948,2701.91813,220
WIPRO,211003,201565,9438,4.68,91492,174393.2235,36800934120,179229.3147,4836.0912,197
IDFCFIRSTB,77248,73836,3412,4.62,24698,51399.75814,10613853762,52820.76327,1421.00512,68
JIOFIN,136646,130699,5947,4.55,53224,75583.41871,22705622473,78831.40095,3247.98223,234
TIINDIA,19289,18451,838,4.54,27492,15364.79268,14978846842,17239.7411,1874.94842,2984
RECLTD,88088,84263,3825,4.54,32165,34483.11686,12164445202,35831.02888,1347.91202,334
MPHASIS,32359,30954,1405,4.54,16020,31491.28504,6809841989,32355.11994,863.83489,2240
POLYCAB,47993,45947,2046,4.45,52264,48088.19626,55785421258,52367.53385,4279.33758,9177
TATAPOWER,92359,88466,3893,4.4,52135,42352.75014,27922901981,45438.91245,3086.16231,413
AUBANK,43140,41324,1816,4.39,23531,49675.5718,18308047680,51348.8486,1673.2768,972
ABB,49514,47444,2070,4.36,95372,62933.7441,73567715115,70880.77025,7947.02615,6600
SONACOMS,21088,20217,871,4.31,10555,25339.13296,5160304782,26251.49703,912.36407,589
LODHA,47571,45620,1951,4.28,47847,22347.13138,16784562006,24507.79144,2160.66006,882
YESBANK,66556,63839,2717,4.26,25656,51880.12121,12591505516,53295.65637,1415.53516,22
LTF,38420,36871,1549,4.2,14915,26654.6133,6834591787,27363.28117,708.66787,275
DALBHARAT,21731,20865,866,4.15,9548,7938.17869,4641272912,8286.96781,348.78912,1709
AXISBANK,181695,174500,7195,4.12,112574,143829.01443,74671319275,150839.33218,7010.31775,1251
KOTAKBANK,138196,132765,5431,4.09,47376,95952.944,27193534660,98917.5906,2964.6466,383
KPITTECH,52410,50428,1982,3.93,69951,25696.1353,20284366221,28416.64751,2720.51221,750
PNBHOUSING,25256,24301,955,3.93,5991,20668.05845,2103077788,20906.37633,238.31788,1059
M&M,152693,146977,5716,3.89,106283,111550.87232,55774996120,118480.83352,6929.9612,3119
INDIGO,114233,109983,4250,3.86,72623,81439.91974,39308218228,86228.72703,4788.80728,4274
IDEA,136216,131198,5018,3.82,62428,167424.88405,45436180761,179184.90167,11760.01761,13
LICI,35707,34392,1315,3.82,15276,23363.59305,6475026257,24154.61062,791.01757,803
NIFTYNXT50,1523,1468,55,3.75,974,4177.23484,1284764501,4263.90485,86.67001,69361
ETERNAL,144261,139130,5131,3.69,67815,67139.13127,34608511490,71430.4993,4291.36802,243
GMRAIRPORT,32667,31508,1159,3.68,13672,28076.84554,6407616393,28986.29347,909.44793,94
PETRONET,32820,31658,1162,3.67,6647,15254.67003,1881511594,15480.32847,225.65844,265
INOXWIND,38027,36703,1324,3.61,8235,12463.85538,1674117337,12756.66826,292.81287,95
EICHERMOT,60903,58865,2038,3.46,38625,36458.03344,24421071531,39583.24875,3125.21531,6859
VOLTAS,67614,65359,2255,3.45,43390,27066.18483,18977025750,29428.54233,2362.3575,1298
UNITDSPR,55583,53753,1830,3.4,20624,26763.20856,8324807424,27447.2028,683.99424,1283
JINDALSTEL,31403,30379,1024,3.37,30091,27947.19793,20505879812,30056.30856,2109.11062,1240
GODREJPROP,50914,49266,1648,3.35,22868,17048.09545,9321043902,18203.54947,1155.45402,1735
ONGC,90185,87279,2906,3.33,98805,47777.66505,62830500705,52187.4846,4409.81955,298
BANKNIFTY,1481516,1433807,47709,3.33,5023303,533730.26645,8118509419733,1085692.27379,551962.00733,53562
BANKINDIA,24591,23805,786,3.3,10519,24659.26268,5346532308,25730.42576,1071.16308,139
LT,187111,181148,5963,3.29,76258,99632.17353,43137284811,104265.59664,4633.42311,3912
DIXON,146748,142073,4675,3.29,111780,87702.21587,54082110069,94898.31656,7196.10069,10992
LAURUSLABS,43640,42254,1386,3.28,34878,50954.72611,35155131079,54906.6969,3951.97079,1360
HDFCAMC,33347,32289,1058,3.28,14429,24237.24273,9455367915,25001.68188,764.43915,2687
NESTLEIND,46933,45452,1481,3.26,18459,32294.11735,10049008985,33084.0572,789.93985,1422
NAM-INDIA,10999,10652,347,3.26,10334,10712.91475,6120671968,11226.25943,513.34468,1100
SHREECEM,23035,22328,707,3.17,28945,13546.08864,14517885777,13874.07141,327.98277,24325
NBCC,21671,21060,611,2.9,4745,10943.07565,1851327660,11258.56225,315.4866,93
SHRIRAMFIN,87678,85218,2460,2.89,33002,55095.84902,20475082518,57430.2017,2334.35268,925
IREDA,29362,28540,822,2.88,11465,16566.77874,3513747934,17251.28209,684.50334,126
PAGEIND,26517,25780,737,2.86,11643,13181.66197,4830461678,13606.84126,425.17928,38350
AMBER,79707,77501,2206,2.85,86284,62695.62712,57032764970,70178.27682,7482.6497,7066
BANKBARODA,71512,69543,1969,2.83,38182,58829.62644,23874548051,61627.93445,2798.30801,263
NAUKRI,54096,52610,1486,2.82,17133,19298.67243,4330692975,19787.65218,488.97975,946
POWERGRID,76782,74705,2077,2.78,37433,33181.87113,18327902379,34556.79492,1374.92379,300
COLPAL,38299,37333,966,2.59,12434,17094.50606,4525500179,17733.13285,638.62679,2191
ITC,221962,216788,5174,2.39,88684,57012.85377,39133047052,60889.62804,3876.77427,307
SBILIFE,42301,41321,980,2.37,10167,18351.3666,5412580151,18801.39311,450.02651,1861
CANBK,67156,65638,1518,2.31,32116,59878.00935,22379062792,63314.21227,3436.20292,127
GLENMARK,41319,40401,918,2.27,19062,39601.91692,13449176681,41603.03373,2001.11681,2370
HAL,101435,99229,2206,2.22,75073,65652.56425,43259481469,70042.15395,4389.58969,4327
ADANIPORTS,93316,91316,2000,2.19,50538,72614.10148,35764818895,76462.91044,3848.80895,1770
ULTRACEMCO,97074,95016,2058,2.17,43424,36180.25112,21398837412,38033.22524,1852.97412,11429
CONCOR,27443,26881,562,2.09,9161,24041.5865,3540004025,24515.75175,474.16525,503
FEDERALBNK,59029,57849,1180,2.04,30971,48459.84,17795879950,50023.577,1563.737,289
BDL,28499,27938,561,2.01,22093,14336.51131,8977740593,15588.69724,1252.18593,1308
DRREDDY,71122,69741,1381,1.98,33471,60210.25287,21957075987,61850.45025,1640.19737,1320
TRENT,134586,132019,2567,1.94,72199,52874.14532,24784784897,55231.84429,2357.69897,4113
KALYANKJIL,69757,68535,1222,1.78,46471,29768.17446,16714099791,31875.60488,2107.43041,344
SUPREMEIND,23170,22766,404,1.77,9432,8427.19864,5184788934,8657.52548,230.32684,3468
BIOCON,36032,35419,613,1.73,27398,47661.211,24884499075,50681.45175,3020.24075,434
HCLTECH,258056,253843,4213,1.66,87700,66667.94532,30451110472,69572.93504,2904.98972,1172
MIDCPNIFTY,145723,143362,2361,1.65,390732,75583.30844,662221726041,114004.55886,38421.25041,14369
TATAELXSI,47192,46444,748,1.61,19589,19632.10314,6488477590,20414.82904,782.7259,4185
UPL,36582,36032,550,1.53,13063,31346.80712,8249261246,32192.40408,845.59696,636
PRESTIGE,20647,20337,310,1.52,8637,12108.93952,4250059164,12676.19116,567.25164,1392
TATACONSUM,42214,41610,604,1.45,29572,19982.63206,17944570979,21299.34686,1316.71479,1210
MCX,41750,41202,548,1.33,42299,101311.40791,79894365800,113820.37841,12508.9705,3441
JSWENERGY,46560,45950,610,1.33,35753,39775.84183,15414599850,41680.54033,1904.6985,537
CHOLAFIN,42060,41510,550,1.32,12822,33115.99131,9123494743,34422.31375,1306.32243,1515
KFINTECH,30331,30012,319,1.06,11186,14405.75046,3294530870,14868.05916,462.3087,828
HINDZINC,66191,65496,695,1.06,79428,48593.27231,58607903156,53833.16387,5239.89156,631
NATIONALUM,54059,53502,557,1.04,32584,39008.18325,21211928906,41594.53481,2586.35156,403
HEROMOTOCO,64325,63672,653,1.03,55493,47700.93682,37666559796,51205.15978,3504.22296,4965
VMM,10435,10330,105,1.02,4160,6303.3476,1881570158,6668.14569,364.79808,122
HAVELLS,37904,37531,373,0.99,11679,17363.8939,5540747270,17790.5666,426.6727,1207
WAAREEENER,74819,74089,730,0.99,39814,40479.56374,17855877156,42071.2478,1591.68406,3004
ASIANPAINT,99439,98547,892,0.91,45813,30798.24652,26937750565,33248.60217,2450.35565,2605
COCHINSHIP,19190,19018,172,0.9,13752,16945.9356,6871148724,17909.98284,964.04724,1512
FORTIS,18854,18689,165,0.88,9993,12943.56663,6358168765,13855.42179,911.85515,975
BHARATFORG,28789,28548,241,0.84,31447,29204.8778,27393731345,32124.79125,2919.91345,1895
360ONE,13571,13465,106,0.79,4089,6292.1032,1663293985,6462.44305,170.33985,1109
PFC,75183,74631,552,0.74,25715,34391.5754,11375433043,35802.31083,1410.73543,432
BRITANNIA,55484,55125,359,0.65,24885,22057.02836,14896767210,23048.76296,991.7346,5350
DABUR,38178,37934,244,0.64,22680,14018.4145,11717493312,14779.84762,761.43312,449
CIPLA,90747,90238,509,0.56,62090,37207.48406,29404987402,39450.32059,2242.83652,1400
ICICIPRULI,34766,34590,176,0.51,12070,14522.3569,4334288215,14954.07281,431.7159,509
MFSL,31827,31675,152,0.48,6733,10272.37736,3493561092,10508.54828,236.17092,1635
PNB,71136,70940,196,0.28,40029,59989.2448,27440391040,63614.8352,3625.5904,102
SUZLON,64773,64610,163,0.25,19119,23861.20143,7204822747,24909.93441,1048.73297,52
PGEL,34743,34677,66,0.19,37095,19928.83495,14840886415,22720.0841,2791.24915,462
INDIANB,26371,26332,39,0.15,11789,23688.1809,7589975800,24814.0389,1125.858,809
IRFC,39556,39512,44,0.11,13405,12000.54472,4611979045,12447.07267,446.52795,97
CAMS,20957,20966,-9,-0.04,7740,7992.72789,3788415735,8422.33524,429.60735,781
PAYTM,39907,39951,-44,-0.11,37765,40718.15622,27568990686,44138.80808,3420.65186,1151
FORCEMOT,22614,22643,-29,-0.13,15821,15044.19679,6433162020,15537.567,493.3702,19177
IOC,51990,52083,-93,-0.18,61929,37702.32131,38267716743,41872.39875,4170.07743,138
CROMPTON,53648,53750,-102,-0.19,16461,24476.54255,6397501248,25186.82003,710.27748,289
SOLARINDS,33149,33221,-72,-0.22,42067,34161.6545,35069578066,37885.43516,3723.78066,18301
SAIL,42046,42168,-122,-0.29,328,2043.05992,92495013,2081.23755,38.17763,199
BAJAJHLDNG,9412,9442,-30,-0.32,3495,3048.25627,1458335773,3143.714,95.45773,10498
ASHOKLEY,77516,77820,-304,-0.39,47847,58410.9945,31982594950,63220.694,4809.6995,154
NHPC,38724,38885,-161,-0.41,22361,19918.14256,9687547264,20789.3912,871.24864,79
UNIONBANK,54439,54696,-257,-0.47,17563,32943.8949,9651736545,34016.33347,1072.43857,159
SBIN,393900,395840,-1940,-0.49,420645,205439.51805,288230538420,223646.40225,18206.8842,950
BAJFINANCE,146229,147126,-897,-0.61,54432,61732.58115,32116009890,65435.23005,3702.6489,925
OBEROIRLTY,26727,26892,-165,-0.61,7021,8575.00203,3203514370,8915.68573,340.6837,1630
IEX,39949,40198,-249,-0.62,10320,12123.9795,3860937337,12823.21537,699.23587,125
ANGELONE,28963,29215,-252,-0.86,41724,38581.71,30674616150,42923.3715,4341.6615,325
MOTILALOFS,11022,11137,-115,-1.03,6571,5161.12854,3954884473,5545.73577,384.60723,849
MARICO,27135,27468,-333,-1.21,12766,20218.5936,10795872492,20881.11852,662.52492,840
TVSMOTOR,89096,90198,-1102,-1.22,94434,53484.46743,51382146000,60021.00244,6536.535,3365
PIDILITIND,28193,28548,-355,-1.24,6886,8285.7028,4286965530,8610.4581,324.7553,1465
MAZDOCK,62376,63327,-951,-1.5,35556,19035.91742,16205586542,20731.54284,1695.62542,2439
COALINDIA,107788,109747,-1959,-1.79,54699,65937.52998,27861492186,68800.91184,2863.38186,459
KEI,18252,18627,-375,-2.01,10479,15378.89962,8004755988,16041.822,662.92238,5115
BSE,69986,71429,-1443,-2.02,124538,157912.03665,181528926705,186622.7787,28710.74205,4232
UNOMINDA,19656,20091,-435,-2.17,22097,10428.21983,12310401983,11495.70966,1067.48983,1050
