type,symbol,instrument,expiryDate,optionType,strikePrice,ltp,prevClose,pChange,latestOI,prevOI,changeInOI,volume,turnover,premTurnover,underlyingValue,identifier,instrumentType,pChangeInOI
SR,NIFTY,Index Options,26-May-2026,Call,24050,64.1,60.15,6.57,16925,33857,-16932,476265,15837.71631,15837.71631,23659,OPTIDXNIFTY26-05-2026CE24050,OPTIDX,-50.01
SR,NIFTY,Index Options,26-May-2026,Call,27000,0.5,0.45,11.11,20971,27790,-6819,51488,17.06827,17.06827,23659,OPTIDXNIFTY26-05-2026CE27000,OPTIDX,-24.54
SR,NIFTY,Index Options,26-May-2026,Call,26000,0.8,0.75,6.67,62248,66663,-4415,48711,25.01309,25.01309,23659,OPTIDXNIFTY26-05-2026CE26000,OPTIDX,-6.62
SR,NIFTY,Index Options,26-May-2026,Call,25900,0.8,0.75,6.67,10061,14295,-4234,33614,17.26078,17.26078,23659,OPTIDXNIFTY26-05-2026CE25900,OPTIDX,-29.62
SR,RELIANCE,Stock Options,26-May-2026,Call,1340,30.1,13.45,123.79,2419,5674,-3255,33208,3086.6836,3086.6836,1360.3,OPTSTKRELIANCE26-05-2026CE1340,OPTSTK,-57.37
SR,NIFTY,Index Options,30-Jun-2026,Call,24300,299.65,280.5,6.83,4341,6896,-2555,7985,1337.0084,1337.0084,23659,OPTIDXNIFTY30-06-2026CE24300,OPTIDX,-37.05
SR,RELIANCE,Stock Options,26-May-2026,Call,1350,23,10.2,125.49,3613,6025,-2412,45845,3603.417,3603.417,1360.3,OPTSTKRELIANCE26-05-2026CE1350,OPTSTK,-40.03
SR,BANKNIFTY,Index Options,26-May-2026,Call,53700,589.55,550.05,7.18,4617,6451,-1834,59782,8271.07882,8271.07882,53562.2,OPTIDXBANKNIFTY26-05-2026CE53700,OPTIDX,-28.43
SR,NIFTY,Index Options,26-May-2026,Call,26100,0.7,0.65,7.69,6947,8716,-1769,9331,4.48821,4.48821,23659,OPTIDXNIFTY26-05-2026CE26100,OPTIDX,-20.3
SR,NIFTY,Index Options,26-May-2026,Call,26200,0.7,0.6,16.67,8291,10045,-1754,20698,9.28305,9.28305,23659,OPTIDXNIFTY26-05-2026CE26200,OPTIDX,-17.46
SR,RELIANCE,Stock Options,26-May-2026,Call,1330,38.35,17.9,114.25,1078,2785,-1707,21237,2373.23475,2373.23475,1360.3,OPTSTKRELIANCE26-05-2026CE1330,OPTSTK,-61.29
SR,BANKNIFTY,Index Futures,26-May-2026,-,0,53755.2,53501.8,0.47,69319,70988,-1669,23495,375865.13917,375865.13917,53562.2,FUTIDXBANKNIFTY26-05-2026XX0,FUTIDX,-2.35
SR,NIFTY,Index Options,26-May-2026,Call,26300,0.7,0.55,27.27,1758,3422,-1664,6024,2.62345,2.62345,23659,OPTIDXNIFTY26-05-2026CE26300,OPTIDX,-48.63
SR,NIFTY,Index Options,30-Jun-2026,Call,26500,9.95,9.65,3.11,15469,17054,-1585,9818,58.26492,58.26492,23659,OPTIDXNIFTY30-06-2026CE26500,OPTIDX,-9.29
SR,COALINDIA,Stock Futures,26-May-2026,-,0,457.15,454.95,0.48,46073,47518,-1445,6875,42339.20625,42339.20625,459,FUTSTKCOALINDIA26-05-2026XX0,FUTSTK,-3.04
SR,RELIANCE,Stock Options,26-May-2026,Call,1360,17,7.65,122.22,5679,7067,-1388,62581,3770.50525,3770.50525,1360.3,OPTSTKRELIANCE26-05-2026CE1360,OPTSTK,-19.64
SR,PFC,Stock Futures,26-May-2026,-,0,432.25,432.1,0.03,37802,38835,-1033,3643,20219.45146,20219.45146,432,FUTSTKPFC26-05-2026XX0,FUTSTK,-2.66
SR,BANKNIFTY,Index Options,26-May-2026,Call,54000,440.3,418,5.33,24271,25163,-892,166083,16497.52263,16497.52263,53562.2,OPTIDXBANKNIFTY26-05-2026CE54000,OPTIDX,-3.54
SR,HINDZINC,Stock Options,26-May-2026,Call,670,2.05,1.95,5.13,1376,2227,-851,10282,146.10722,146.10722,631.85,OPTSTKHINDZINC26-05-2026CE670,OPTSTK,-38.21
SR,RELIANCE,Stock Options,26-May-2026,Call,1320,46.25,22.75,103.3,940,1751,-811,12339,1674.4023,1674.4023,1360.3,OPTSTKRELIANCE26-05-2026CE1320,OPTSTK,-46.32
SR,AXISBANK,Stock Options,26-May-2026,Call,1240,22,18.1,21.55,1336,2113,-777,9031,999.61881,999.61881,1251.2,OPTSTKAXISBANK26-05-2026CE1240,OPTSTK,-36.77
SR,BSE,Stock Futures,26-May-2026,-,0,4243.3,4180,1.51,15739,16509,-770,6596,103714.3497,103714.3497,4232,FUTSTKBSE26-05-2026XX0,FUTSTK,-4.66
SR,NIFTY,Index Options,26-May-2026,Call,22000,1701.4,1607.8,5.82,11691,12426,-735,2819,2883.78907,2883.78907,23659,OPTIDXNIFTY26-05-2026CE22000,OPTIDX,-5.92
SR,PIIND,Stock Options,26-May-2026,Put,3100,234.15,73,220.75,554,1250,-696,2287,871.12973,871.12973,2890,OPTSTKPIIND26-05-2026PE3100,OPTSTK,-55.68
SR,PNB,Stock Futures,26-May-2026,-,0,102.47,101.41,1.05,30240,30936,-696,4337,35265.0144,35265.0144,102.28,FUTSTKPNB26-05-2026XX0,FUTSTK,-2.25
