symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
FINNIFTY,4094,1909,2185,114.46,14294,6250.38211,22694557102,8164.27313,1913.89102,26386
PREMIERENE,21299,13486,7813,57.93,26393,42914.06502,13475165964,45979.36466,3065.29964,1005
VBL,85722,55721,30001,53.84,118904,106728.85821,56643995592,118213.84413,11484.98592,421
MIDCPNIFTY,49946,35988,13958,38.79,76682,31951.60904,136247206014,44633.75918,12682.15014,14948
DIVISLAB,54165,40496,13669,33.75,101159,77138.13425,83531414251,91140.27676,14002.14251,9025
NIFTY,6660015,5142975,1517040,29.5,45149252,734218.05196,71549563720868,2828749.89564,2094531.84368,24207
DMART,48879,39125,9754,24.93,77821,90787.08081,36630145573,96561.73654,5774.65573,3826
KEI,14592,11699,2893,24.73,12478,25734.37513,9627298129,27591.88143,1857.50629,5540
ASIANPAINT,54120,43835,10285,23.46,32869,27032.66115,19639136377,29658.22492,2625.56377,2626
HINDZINC,56803,46752,10051,21.5,154606,98248.2313,111063640822,126427.23203,28179.00072,626
HYUNDAI,17563,14470,3093,21.38,15408,23871.08905,7363482073,25470.48479,1599.39573,2250
SAIL,55715,45996,9719,21.13,54697,145463.21776,35640331052,155882.13828,10418.92052,194
MARUTI,77572,64557,13015,20.16,64096,31057.25737,41256342976,35764.38713,4707.12976,13520
COCHINSHIP,21726,18120,3606,19.9,24330,25009.3992,12893227888,28066.95808,3057.55888,1547
OFSS,20099,16796,3303,19.67,32792,51538.22494,35260086538,60134.39032,8596.16538,11800
BANKNIFTY,822633,692160,130473,18.85,1516523,374565.16446,2620308578555,594604.36002,220039.19555,57783
ICICIGI,23140,19507,3633,18.62,10819,32139.93565,2552497512,32478.64577,338.71012,1596
TATAPOWER,81105,68409,12696,18.56,44882,33567.52581,21349452290,36548.94621,2981.4204,364
HEROMOTOCO,39412,33559,5853,17.44,35841,44683.52986,26836072296,48841.45282,4157.92296,5595
DELHIVERY,19653,16786,2867,17.08,9216,14674.35787,7329681818,15746.13231,1071.77443,449
360ONE,11150,9547,1603,16.79,4192,3657.05425,2240568965,4104.4439,447.38965,1197
MARICO,18378,15774,2604,16.51,6722,11898.72672,5675315532,12402.24204,503.51532,833
VEDL,92036,79229,12807,16.16,97987,58133.28246,27336687168,65918.06164,7784.77918,286
VOLTAS,47142,40585,6557,16.16,26395,23464.55868,10161588663,25468.14532,2003.58663,1217
SHRIRAMFIN,50604,43674,6930,15.87,46025,94270.28292,33944929788,100970.6808,6700.39788,1117
LODHA,26368,22840,3528,15.45,17504,22642.25593,11744408325,25209.58918,2567.33325,1265
CIPLA,39412,34158,5254,15.38,28012,21815.76089,14911357147,23647.62237,1831.86147,1402
TATACONSUM,42349,36771,5578,15.17,13109,13371.64273,6324836644,13992.11418,620.47144,1047
ANGELONE,23222,20172,3050,15.12,19302,35372.5005,11445843700,38234.8125,2862.312,298
LT,117498,102388,15110,14.76,65681,77336.02397,40215075764,83105.48162,5769.45764,4038
BDL,30347,26502,3845,14.51,36205,30533.06768,18368044306,34675.06575,4141.99806,1363
BLUESTARCO,22103,19333,2770,14.33,6199,8208.73007,2251230202,8669.65209,460.92202,1485
NIFTYFPI,32,28,4,14.29,13,227.7418,0,227.7418,0,1575
UNIONBANK,31510,27588,3922,14.22,25324,29066.50015,19033461581,33302.43096,4235.93081,187
POLYCAB,30628,26827,3801,14.17,24741,50533.30157,23763303133,54970.83291,4437.53133,9060
MAZDOCK,33181,29065,4116,14.16,44231,44925.76174,22431423190,50219.14365,5293.3819,2625
PGEL,17783,15588,2195,14.08,7682,10363.99897,3431253386,11119.96783,755.96886,587
PNBHOUSING,19165,16825,2340,13.91,15357,25237.18704,9823355880,27525.93584,2288.7488,1185
PRESTIGE,16810,14772,2038,13.8,6945,11692.72512,4054769622,12629.44134,936.71622,1615
CGPOWER,30725,27015,3710,13.73,10243,11757.16693,6577830255,12930.87949,1173.71255,865
DRREDDY,42445,37349,5096,13.64,19397,23858.94031,12182133862,25203.52893,1344.58862,1182
BAJAJFINSV,46259,40712,5547,13.62,18145,10351.35807,10087905321,11318.53128,967.17321,2010
CROMPTON,45222,39803,5419,13.61,23784,28497.09803,10066857172,30515.71475,2018.61672,238
BANKINDIA,23242,20504,2738,13.35,13103,19930.99576,8185360924,21494.785,1563.78924,145
SBILIFE,31612,27901,3711,13.3,15201,16107.67593,8825001112,17343.66206,1235.98612,1768
LICI,55007,48644,6363,13.08,26186,38918.61568,11807141906,40707.50474,1788.88906,415
CUMMINSIND,32103,28409,3694,13,16340,33265.80572,13928023150,35627.63722,2361.8315,5200
MANKIND,15389,13667,1722,12.6,9908,13031.69705,4824340670,14241.30375,1209.6067,2393
BOSCHLTD,14559,12950,1609,12.42,10363,16177.78596,11375737953,17704.1655,1526.37953,48895
SIEMENS,32093,28565,3528,12.35,18682,19431.26872,11753057806,21954.20928,2522.94056,4043
TITAN,50242,44727,5515,12.33,23656,23920.67832,18985633609,26253.75191,2333.07359,5100
BAJAJ-AUTO,37235,33208,4027,12.13,31578,37188.7572,24833453702,40622.26923,3433.51202,11724
KOTAKBANK,128952,115192,13760,11.95,96577,96954.7452,71484631180,107580.457,10625.7118,416
ETERNAL,85721,76676,9045,11.8,38738,95052.76064,21972426371,99320.13936,4267.37871,327
ADANIPOWER,62734,56123,6611,11.78,50515,61213.72458,33543702174,68034.52383,6820.79924,207
POWERGRID,63013,56378,6635,11.77,19403,18671.05566,8310683676,19543.42242,872.36676,265
BRITANNIA,25895,23257,2638,11.34,11352,11017.25763,6571085082,11719.42096,702.16332,5310
MOTHERSON,30725,27596,3129,11.34,11266,16215.70992,10244290791,17710.67283,1494.96291,165
HDFCLIFE,72688,65303,7385,11.31,45980,32907.34051,25527826951,36536.13502,3628.79451,553
NYKAA,16821,15116,1705,11.28,7577,22059.24312,5977252593,23454.11281,1394.86968,340
INDIANB,13952,12543,1409,11.23,9976,15154.3305,7620425360,16766.1841,1611.8536,889
POLICYBZR,26770,24076,2694,11.19,31268,23045.21481,18702698955,28191.76437,5146.54955,1840
GVT&D,33017,29811,3206,10.75,26268,41374.23885,10439464392,44394.13277,3019.89392,4340
LAURUSLABS,31784,28720,3064,10.67,29080,76175.17479,39819826393,83736.04872,7560.87393,1887
PAYTM,46093,41670,4423,10.61,38457,64996.2969,42279411677,75642.70368,10646.40677,1716
IREDA,36075,32642,3433,10.52,15387,14176.83495,6873510521,15474.50766,1297.67271,118
LICHSGFIN,52238,47279,4959,10.49,70842,73479.7234,30439985920,79766.2826,6286.5592,524
SONACOMS,15658,14186,1472,10.38,6758,12035.62769,5802253464,12743.22983,707.60214,795
KAYNES,34949,31664,3285,10.37,51936,41387.18017,28640557971,52061.03488,10673.85471,4032
CDSL,43438,39358,4080,10.37,75620,69711.15931,45682150627,80289.07059,10577.91127,1434
HINDUNILVR,94937,86080,8857,10.29,44283,30726.71139,24845544642,33322.73781,2596.02642,2021
DABUR,38635,35060,3575,10.2,12395,9401.17487,5364879887,10076.97375,675.79887,392
RELIANCE,450870,409324,41546,10.15,184086,127418.7751,111567754380,142140.2689,14721.4938,1298
ZYDUSLIFE,16239,14756,1483,10.05,17134,42773.60196,13640253399,45383.48595,2609.88399,1150
AMBER,22286,20253,2033,10.04,19348,22890.38179,12541276688,25713.84867,2823.46688,7466
GODFRYPHLP,6925,6300,625,9.92,5604,6649.02812,2760495542,7372.73355,723.70542,2153
NESTLEIND,24834,22653,2181,9.63,7975,15523.4094,4386159195,16106.15135,582.74195,1451
JSWSTEEL,73076,66667,6409,9.61,30761,34905.98832,24660929223,38220.03555,3314.04723,1341
TECHM,37270,34014,3256,9.57,12999,20580.0492,10557283782,22210.44702,1630.39782,1571
BHARTIARTL,162089,148006,14083,9.52,63755,85741.90306,50857115956,91923.23262,6181.32956,1902
LUPIN,29330,26803,2527,9.43,27590,39001.94591,22735507782,42464.64374,3462.69782,2185
TIINDIA,14629,13381,1248,9.33,7151,5312.4221,3745523308,6107.75518,795.33308,2860
ULTRACEMCO,52383,47917,4466,9.32,31396,33772.11618,15328606220,35940.62838,2168.5122,11717
APOLLOHOSP,28947,26499,2448,9.24,16726,14846.39851,17329154787,16723.07138,1876.67287,8766
ABCAPITAL,18774,17228,1546,8.97,7809,21851.42198,7948234646,23241.66844,1390.24646,410
