changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
47937,01-Sep-2026,Index Options,98674,1.2,Call,14.29,268.6489,1.05,50737,25500,NIFTY,268.6489,RR,24207.75,353253,OPTIDXNIFTY01-09-2026CE25500,OPTIDX,94.48
44343,01-Sep-2026,Index Options,67290,2.65,Call,3.92,829.21117,2.55,22947,25100,NIFTY,829.21117,RR,24207.75,472485,OPTIDXNIFTY01-09-2026CE25100,OPTIDX,193.24
25627,01-Sep-2026,Index Options,46781,2.15,Call,16.22,431.21691,1.85,21154,25200,NIFTY,431.21691,RR,24207.75,322044,OPTIDXNIFTY01-09-2026CE25200,OPTIDX,121.14
21767,01-Sep-2026,Index Options,89734,95.35,Put,18.82,181986.52518,80.25,67967,24300,NIFTY,181986.52518,RR,24207.75,3587638,OPTIDXNIFTY01-09-2026PE24300,OPTIDX,32.03
19957,01-Sep-2026,Index Options,40630,120.35,Put,19.04,133869.7008,101.1,20673,24350,NIFTY,133869.7008,RR,24207.75,2229174,OPTIDXNIFTY01-09-2026PE24350,OPTIDX,96.54
18802,01-Sep-2026,Index Options,29985,1.35,Call,12.5,226.74775,1.2,11183,25400,NIFTY,226.74775,RR,24207.75,258402,OPTIDXNIFTY01-09-2026CE25400,OPTIDX,168.13
14626,08-Sep-2026,Index Options,19038,33.7,Put,3.85,864.42781,32.45,4412,23900,NIFTY,864.42781,RR,24207.75,47581,OPTIDXNIFTY08-09-2026PE23900,OPTIDX,331.5
13685,29-Sep-2026,Index Options,70040,302.15,Put,4.73,10522.93707,288.5,56355,24500,NIFTY,10522.93707,RR,24207.75,58921,OPTIDXNIFTY29-09-2026PE24500,OPTIDX,24.28
12901,01-Sep-2026,Index Options,33357,216.35,Put,17.04,84598.86415,184.85,20456,24500,NIFTY,84598.86415,RR,24207.75,761346,OPTIDXNIFTY01-09-2026PE24500,OPTIDX,63.07
12388,01-Sep-2026,Index Options,14416,1.95,Call,14.71,160.98076,1.7,2028,25250,NIFTY,160.98076,RR,24207.75,133152,OPTIDXNIFTY01-09-2026CE25250,OPTIDX,610.85
11727,01-Sep-2026,Index Options,36326,1.8,Call,24.14,259.22391,1.45,24599,25300,NIFTY,259.22391,RR,24207.75,238806,OPTIDXNIFTY01-09-2026CE25300,OPTIDX,47.67
11487,08-Sep-2026,Index Options,19835,138,Put,12.29,5687.12478,122.9,8348,24300,NIFTY,5687.12478,RR,24207.75,74775,OPTIDXNIFTY08-09-2026PE24300,OPTIDX,137.6
11285,01-Sep-2026,Index Options,43831,147.9,Put,21.48,142400.86253,121.75,32546,24400,NIFTY,142400.86253,RR,24207.75,1886329,OPTIDXNIFTY01-09-2026PE24400,OPTIDX,34.67
10483,29-Sep-2026,Stock Futures,545153,733.3,-,0.58,145984.5244,729.1,534670,0,HDFCBANK,145984.5244,RR,727.2,30620,FUTSTKHDFCBANK29-09-2026XX0,FUTSTK,1.96
10260,01-Sep-2026,Index Options,13381,2.45,Call,16.67,271.11216,2.1,3121,25150,NIFTY,271.11216,RR,24207.75,178246,OPTIDXNIFTY01-09-2026CE25150,OPTIDX,328.74
8999,01-Sep-2026,Index Options,33015,0.9,Call,5.88,106.02979,0.85,24016,25600,NIFTY,106.02979,RR,24207.75,183284,OPTIDXNIFTY01-09-2026CE25600,OPTIDX,37.47
8623,08-Sep-2026,Index Options,15027,67.6,Put,5.13,1528.0824,64.3,6404,24100,NIFTY,1528.0824,RR,24207.75,40800,OPTIDXNIFTY08-09-2026PE24100,OPTIDX,134.65
8459,01-Sep-2026,Index Options,12987,179.75,Put,18.57,52574.6059,151.6,4528,24450,NIFTY,52574.6059,RR,24207.75,580188,OPTIDXNIFTY01-09-2026PE24450,OPTIDX,186.82
7016,08-Sep-2026,Index Options,10266,244,Put,11.7,4167.75853,218.45,3250,24500,NIFTY,4167.75853,RR,24207.75,31028,OPTIDXNIFTY08-09-2026PE24500,OPTIDX,215.88
6679,08-Sep-2026,Index Options,15145,47.85,Put,5.28,1340.76805,45.45,8466,24000,NIFTY,1340.76805,RR,24207.75,50706,OPTIDXNIFTY08-09-2026PE24000,OPTIDX,78.89
6281,08-Sep-2026,Index Options,9759,184.1,Put,11.95,4064.14404,164.45,3478,24400,NIFTY,4064.14404,RR,24207.75,39686,OPTIDXNIFTY08-09-2026PE24400,OPTIDX,180.59
5598,08-Sep-2026,Index Options,6014,208.65,Put,10.75,1411.72595,188.4,416,24450,NIFTY,1411.72595,RR,24207.75,11648,OPTIDXNIFTY08-09-2026PE24450,OPTIDX,1345.67
5593,29-Sep-2026,Index Options,87118,121,Put,1.13,4180.21962,119.65,81525,24000,NIFTY,4180.21962,RR,24207.75,59608,OPTIDXNIFTY29-09-2026PE24000,OPTIDX,6.86
5511,01-Sep-2026,Index Options,9616,1.1,Call,10,33.8064,1,4105,25550,NIFTY,33.8064,RR,24207.75,50495,OPTIDXNIFTY01-09-2026CE25550,OPTIDX,134.25
5505,29-Sep-2026,Stock Futures,58113,290.25,-,4.88,56312.29863,276.75,52608,0,VEDL,56312.29863,RR,286.5,17158,FUTSTKVEDL29-09-2026XX0,FUTSTK,10.46
