symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
SUPTANERY,EQ,12.72,1.15,   9.94,10,12.72,11.8,12.72,6.81,3.28256,0.41360256
EIFFL,BE,281.15,13.35,   4.99,5,281.15,262.8,381.96,204.98,0.14305,0.395805045
TECHNVISN,EQ,5129.2,244.2,   5.00,5,5129.2,4929,6198,3222.8,0.00768,0.39084748799999997
UMAEXPORTS,BE,26.75,1.27,   4.98,5,26.75,25.49,55.9,18.12,1.45153,0.385526368
BURNPUR,EQ,13.36,1.21,   9.96,10,13.36,11.13,21.39,11.13,3.01209,0.383137848
CLSL,ST,92,4.1,   4.66,5,92.25,83.65,92.25,39.05,0.4,0.35492
SILKFLEX,SM,243.05,11.55,   4.99,5,243.05,243,243.05,76,0.14,0.340242
CLASSICEIL,SM,55,4.55,   9.02,10,55.45,50.9,113.9,34.75,0.624,0.3352128
PENINLAND,BE,17.67,0.84,   4.99,5,17.67,17.25,37.98,13.82,1.60633,0.28351724500000003
CALSOFT,EQ,32.2,1.53,   4.99,5,32.2,32.2,32.2,10.9,0.87211,0.28081942000000004
BAFNAPH,BE,280.6,13.35,   5.00,5,280.6,280,290.7,91.2,0.0865,0.24269305
ACCPL,ST,201.5,9.5,   4.95,5,201.6,192,214.7,53.8,0.12,0.239892
MASPTOP50,EQ,79.58,-0.37,  -0.46,20,79.58,79.58,82.78,62.69,0.28834,0.229460972
VIGOR,ST,100,-3.85,  -3.71,5,109,100,114.4,44.75,0.208,0.2145728
TECHLABS,SM,125.35,5.95,   4.98,5,125.35,117.4,660,105,0.16625,0.204005375
SSFL,ST,241.55,0.05,   0.02,5,253.55,241.55,295.1,86,0.075,0.185295
HMT,BZ,67.21,3.2,   5.00,5,67.21,65.53,72.95,41,0.2496,0.16758144
DHARAN,BZ,0.16,0,   0.00,5,0.17,0.16,0.61,0.11,103.22159,0.165154544
KANCHI,EQ,411.9,19.6,   5.00,5,411.9,405,463.35,334.7,0.03619,0.148929088
PARASPETRO,EQ,2.3,0.09,   4.07,5,2.32,2.17,3.23,1.53,5.30153,0.12140503700000001
VLEGOV,BE,11.24,0.53,   4.95,5,11.24,11,39.49,8.42,1.00634,0.11301198200000001
MONQ50,EQ,146.42,-1.42,  -0.96,20,146.42,146.42,151.65,79.26,0.07713,0.112933746
DHANSA,SM,23.65,1.1,   4.88,5,23.65,23.5,47,16.2,0.46,0.108514
RSSOFTWARE,EQ,31.38,1.49,   4.98,5,31.38,29.9,82,21.93,0.3181,0.0976567
AAKAAR,SM,66,3,   4.76,5,66.15,65.75,96,46,0.144,0.094968
SATECH,SM,36.15,3.25,   9.88,10,36.15,32.9,60.75,31.15,0.25,0.087275
FMNL,EQ,10.13,0.47,   4.87,5,10.14,9.4,14.35,6.74,0.7396,0.07418188
LCCINFOTEC,EQ,3.75,0.34,   9.97,10,3.75,3.3,5.89,3.3,1.82473,0.067879956
ISHAN,SM,0.55,0.05,  10.00,5,0.55,0.5,0.95,0.45,12,0.06
ADDICTIVE,SM,48,1.4,   3.00,5,48.9,46.5,152.05,37.15,0.125,0.0587125
ODIGMA,EQ,22.83,0.95,   4.34,5,22.97,21.76,56.09,20,0.22694,0.051265746
SAYAJIIND,EQ,117.96,5.61,   4.99,5,117.96,114,125,106.5,0.04067,0.047917394
REXPRO,SM,38.7,1.8,   4.88,5,38.7,38,94.2,36.9,0.11,0.042317
BNALTD,BE,406.35,19.35,   5.00,5,406.35,398.95,589,310.4,0.01006,0.040352672
GATECHDVR,BE,0.53,0.02,   3.92,5,0.53,0.51,0.67,0.36,7.58276,0.039430352
RNBDENIMS,EQ,8.93,0.42,   4.94,5,8.93,8.93,67.67,7.72,0.43155,0.038537415000000005
SAROJA,SM,39.75,1.85,   4.88,5,39.75,39.7,53.1,28,0.096,0.0381312
TGL,ST,14.8,0.7,   4.96,5,14.8,14.1,113.4,14.1,0.252,0.0372456
VIVIMEDLAB,BE,6.81,0.13,   1.95,2,6.81,6.81,29.4,4.75,0.50924,0.034679244
MPEL,ST,35.15,1.65,   4.93,5,35.15,34.15,153.9,33.1,0.096,0.033552
SYLVANPLY,SM,54,2.55,   4.96,5,54,53.95,74.8,40,0.06,0.032388
MINALIND,BE,3.81,0.18,   4.96,5,3.81,3.7,3.81,1.71,0.77069,0.02928622
SGBOCT26,GB,16000,-10,  -0.06,10,17611,15609.75,18251,10399,0.00018,0.028922058
MDL,ST,56.2,2.65,   4.95,5,56.2,56.05,104.8,43,0.05,0.02806
VITAL,BE,53.99,1.67,   3.19,5,54.93,50,69.4,35.4,0.04829,0.024830717999999998
GIRIRAJ,SM,96.6,4.6,   5.00,5,96.6,96.6,378,52.3,0.02,0.01932
MPDL,EQ,35.62,-1.82,  -4.86,10,41.18,34.9,45.29,23.26,0.0459,0.01763478
REFRACTORY,SM,28.75,1.35,   4.93,5,28.75,28.75,66,24.25,0.06,0.01725
BULKCORP,ST,70.35,3.35,   5.00,5,70.35,70.35,86.95,38.05,0.024,0.016884
VGCL,EQ,57,2.64,   4.86,5,57.07,52.01,62.95,52.01,0.02738,0.01548339
GTECJAINX,BE,29,0.7,   2.47,5,29.71,28.3,38.35,15.54,0.05095,0.01499968
SWASTIK,ST,19.95,0.95,   5.00,5,19.95,19.95,36.95,12.5,0.072,0.014364
MANAV,SM,32.8,1.55,   4.96,5,32.8,32.8,47,14.5,0.04,0.01312
HDIL,BZ,1.52,0.05,   3.40,5,1.54,1.47,3.27,1.45,0.8363,0.01262813
OWAIS,ST,70.75,3.35,   4.97,5,70.75,70.75,580,58.1,0.017,0.0120275
GURUNANAK,SM,37.35,1.75,   4.92,5,37.35,37.3,60,22.45,0.032,0.0119424
SHRENIK,BZ,0.29,0.01,   3.57,5,0.29,0.28,0.65,0.27,4.26505,0.011942139999999999
SITINET,BZ,0.28,0.01,   3.70,2,0.28,0.27,0.51,0.27,4.33825,0.011713275
GOLDKART,SM,88.2,4.2,   5.00,5,88.2,88.2,285,81.7,0.0125,0.011025
MEDIORG,SM,23.65,1.1,   4.88,5,23.65,23.65,41,19.1,0.04,0.00946
IMPEXFERRO,BZ,4.14,0.08,   1.97,2,4.14,4.14,4.14,1.3,0.21575,0.00893205
PARAMOUNT,SM,32.55,1.55,   5.00,5,32.55,32.5,64,30.45,0.024,0.0078048
ANKITMETAL,BZ,1.89,0.09,   5.00,5,1.89,1.89,2.12,1.29,0.37941,0.007170849000000001
SHRIKANHA,SM,21.7,1,   4.83,5,21.7,21.7,88,15.1,0.032,0.006944
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.39,0.18,3.5994,0.00683886
VISHWAS,ST,40.95,1.95,   5.00,5,40.95,40.95,63.45,32.05,0.016,0.006552
SETUINFRA,BZ,0.46,0,   0.00,5,0.48,0.45,0.78,0.37,1.33727,0.006285169
WALPAR,SM,29.9,1.4,   4.91,5,29.9,29.9,50.6,21.25,0.02,0.00598
AILIMITED,SM,17.15,0.8,   4.89,5,17.15,17.15,23.75,11.88,0.03,0.005145
FLFL,BZ,1.15,0.03,   2.68,5,1.17,1.1,1.99,1.1,0.42315,0.00473928
BILVYAPAR,BE,4.35,0.1,   2.35,5,4.46,4.1,14.7,3.8,0.10069,0.004299463
RSDFIN,BE,111.23,5.29,   4.99,5,111.23,111.23,168.48,65.6,0.00362,0.004026526
MEP,BZ,0.7,0.01,   1.45,2,0.7,0.7,2.87,0.5,0.4244,0.0029708
EASTSILK,BE,64.98,2.88,   4.64,5,65.2,59.05,99.25,32.14,0.00458,0.00283502
744TN55A,SG,94.5,4.5,   5.00,5,94.5,94.5,95,90,0.003,0.002835
BLUECOAST,BE,23.5,1.1,   4.91,5,23.52,22.91,71.47,18.57,0.01116,0.002602512
BLUECHIP,EQ,2.06,0.04,   1.98,2,2.06,2.06,4.5,1.65,0.12073,0.002487038
1015SCL28B,AZ,720,120,  20.00,20,720,629.99,1001,404,0.00021,0.001421973
LAKPRE,BZ,4.49,0.21,   4.91,5,4.49,4.11,6.67,4.1,0.02708,0.001153608
DSKULKARNI,BE,17.61,0.34,   1.97,2,17.61,17.61,17.61,8.6,0.00353,0.000621633
PREMIER,BE,2.71,0.12,   4.63,5,2.71,2.69,3.88,2.59,0.01955,0.00052785
FELDVR,BZ,2.34,0.01,   0.43,5,2.44,2.23,3.78,2.22,0.02204,0.0005201439999999999
MASKINVEST,EQ,151.72,7.22,   5.00,5,151.72,151.72,246.09,114.94,5e-05,7.586000000000001e-05
