symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
SBCL,EQ,1105.05,184.15,  20.00,20,1105.05,921.25,1105.05,368.6,109.77312,1136.151792
UNIVCABLES,EQ,1693.4,282.2,  20.00,20,1693.4,1501.7,1693.4,576,19.07323,312.188721317
PIXTRANS,EQ,2041.1,323.9,  18.86,20,2060.6,1836,2060.6,1220.1,13.09397,257.333173616
AARTIPHARM,EQ,823,137.15,  20.00,20,823,763,946.1,585,31.25635,254.836147185
E2E,EQ,604.2,28.75,   5.00,5,604.2,551.35,627.7,183.36,33.78109,200.588734311
COMSYN,EQ,267.25,42.42,  18.87,20,269.79,229.01,269.79,128.67,76.0164,198.4408122
ANDHRSUGAR,EQ,99.89,11.91,  13.54,20,105.57,95.61,107.23,66.5,174.23821,177.060869002
CEMPRO,EQ,1268.5,60.4,   5.00,5,1268.5,1153.8,1649.2,503.3,11.74457,142.152751909
KPL,EQ,3134.1,522.3,  20.00,20,3134.1,2551.9,3134.1,1561,4.0943,123.47262395999999
SUDEEPPHRM,EQ,1053.3,95.75,  10.00,10,1053.3,978.45,1053.3,524.05,8.75265,90.485770965
VISL,EQ,36.97,1.76,   5.00,5,36.97,34.62,44.78,19.06,197.72447,71.694892822
STYLEBAAZA,BE,336.65,16,   4.99,5,336.65,327,427,229.95,6.59397,22.137935481
QPOWER,BE,1180.3,56.2,   5.00,5,1180.3,1170,1441,581,1.56102,18.423001938
RAMCOSYS,EQ,669.75,31.85,   4.99,5,669.75,628,967.5,342.1,2.21924,14.516270763999998
MVKAGRO,SM,254.2,12.1,   5.00,5,254.2,232,819,232,5.388,13.1203188
VPRPL,EQ,37.11,6.18,  19.98,20,37.11,32,163.37,23.94,20.77086,7.523205492
BIRLACABLE,BE,266.92,12.71,   5.00,5,266.92,245.3,266.92,104,2.88226,7.429601602
OMAXAUTO,EQ,201.43,18.31,  10.00,10,201.43,182.5,263.4,84.5,3.30364,6.5775472399999995
VIVIDEL,ST,1475,27,   1.86,5,1520.4,1406,1520.4,556,0.36,5.337576
EEPL,SM,158.05,14.35,   9.99,10,158.05,147.5,232.8,91,3.27,5.135862
ACSTECH,EQ,50.6,4.6,  10.00,10,50.6,45.01,50.6,31.71,8.00798,3.922308604
