changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-4326,25-Aug-2026,Stock Options,3585,181.75,Call,70.42,7729.47108,106.65,7911,3500,BSE,7729.47108,SR,3596.1,27866,OPTSTKBSE25-08-2026CE3500,OPTSTK,-54.68
-3991,25-Aug-2026,Stock Futures,44885,3625,-,4.36,187347.49384,3473.4,48876,0,BSE,187347.49384,SR,3596.1,26254,FUTSTKBSE25-08-2026XX0,FUTSTK,-8.17
-3786,25-Aug-2026,Stock Options,7481,122,Call,72.32,8644.5171,70.8,11267,3600,BSE,8644.5171,SR,3596.1,42765,OPTSTKBSE25-08-2026CE3600,OPTSTK,-33.6
-3353,11-Aug-2026,Index Options,6221,405,Put,0.05,12166.5492,404.8,9574,25000,NIFTY,12166.5492,SR,24583.8,46819,OPTIDXNIFTY11-08-2026PE25000,OPTIDX,-35.02
-2490,25-Aug-2026,Stock Options,7220,49.25,Call,67.23,2176.5273,29.45,9710,3800,BSE,2176.5273,SR,3596.1,27309,OPTSTKBSE25-08-2026CE3800,OPTSTK,-25.64
-2466,25-Aug-2026,Stock Options,3129,105.2,Call,283.24,12101.9739,27.45,5595,1500,PAYTM,12101.9739,SR,1584.1,24814,OPTSTKPAYTM25-08-2026CE1500,OPTSTK,-44.08
-2266,25-Aug-2026,Stock Options,9895,78.75,Call,71.94,4149.54034,45.8,12161,3700,BSE,4149.54034,SR,3596.1,32023,OPTSTKBSE25-08-2026CE3700,OPTSTK,-18.63
-2142,25-Aug-2026,Stock Options,1624,193.5,Call,165.25,4476.08656,72.95,3766,1400,PAYTM,4476.08656,SR,1584.1,4625,OPTSTKPAYTM25-08-2026CE1400,OPTSTK,-56.88
-2056,25-Aug-2026,Stock Options,3438,11,Call,43.79,1580.54758,7.65,5494,280,VEDL,1580.54758,SR,283.65,13228,OPTSTKVEDL25-08-2026CE280,OPTSTK,-37.42
-1276,25-Aug-2026,Stock Options,3509,151,Call,73.66,9788.97213,86.95,4785,5000,TITAN,9788.97213,SR,5090,46206,OPTSTKTITAN25-08-2026CE5000,OPTSTK,-26.67
-1143,25-Aug-2026,Stock Options,7472,20.1,Call,50,657.44504,13.4,8615,4000,BSE,657.44504,SR,3596.1,19348,OPTSTKBSE25-08-2026CE4000,OPTSTK,-13.27
-1117,25-Aug-2026,Stock Options,2076,113,Call,26.97,1193.82682,89,3193,5600,BRITANNIA,1193.82682,SR,5623.5,8826,OPTSTKBRITANNIA25-08-2026CE5600,OPTSTK,-34.98
-1083,25-Aug-2026,Stock Options,3956,31,Call,61.46,757.53666,19.2,5039,3900,BSE,757.53666,SR,3596.1,14977,OPTSTKBSE25-08-2026CE3900,OPTSTK,-21.49
-1079,25-Aug-2026,Stock Options,3561,117,Call,95.98,3966.90534,59.7,4640,2700,MCX,3966.90534,SR,2759.3,19368,OPTSTKMCX25-08-2026CE2700,OPTSTK,-23.25
-1065,25-Aug-2026,Stock Options,5424,9.9,Call,5.32,1232.5338,9.4,6489,400,BEL,1232.5338,SR,404.35,8790,OPTSTKBEL25-08-2026CE400,OPTSTK,-16.41
-1058,11-Aug-2026,Index Options,2132,1402.25,Put,0.77,1266.18905,1391.6,3190,26000,NIFTY,1266.18905,SR,24583.8,1383,OPTIDXNIFTY11-08-2026PE26000,OPTIDX,-33.17
-993,25-Aug-2026,Stock Options,3186,79.8,Call,63.36,3309.2982,48.85,4179,6000,HEROMOTOCO,3309.2982,SR,5860,24440,OPTSTKHEROMOTOCO25-08-2026CE6000,OPTSTK,-23.76
-931,25-Aug-2026,Stock Futures,31609,355.3,-,0.03,25362.68806,355.2,32540,0,PATANJALI,25362.68806,SR,355,6626,FUTSTKPATANJALI25-08-2026XX0,FUTSTK,-2.86
-913,25-Aug-2026,Stock Options,4370,6.7,Call,13.56,112.38864,5.9,5283,400,LICI,112.38864,SR,393,1209,OPTSTKLICI25-08-2026CE400,OPTSTK,-17.28
-909,25-Aug-2026,Stock Options,11443,10.05,Put,5.24,420.1924,9.55,12352,1300,RELIANCE,420.1924,SR,1327.3,8296,OPTSTKRELIANCE25-08-2026PE1300,OPTSTK,-7.36
-891,25-Aug-2026,Stock Options,1893,49.4,Put,54.38,736.0929,32,2784,1120,SBIN,736.0929,SR,1071,2402,OPTSTKSBIN25-08-2026PE1120,OPTSTK,-32
-859,25-Aug-2026,Stock Options,4415,17.2,Put,9.9,782.9785,15.65,5274,1320,RELIANCE,782.9785,SR,1327.3,9115,OPTSTKRELIANCE25-08-2026PE1320,OPTSTK,-16.29
-778,25-Aug-2026,Stock Options,6058,291.3,Call,8.53,1176.15814,268.4,6836,14000,MARUTI,1176.15814,SR,14097,7961,OPTSTKMARUTI25-08-2026CE14000,OPTSTK,-11.38
-750,25-Aug-2026,Stock Options,2888,7.4,Call,20.33,250.3764,6.15,3638,1150,BAJFINANCE,250.3764,SR,1102.2,5736,OPTSTKBAJFINANCE25-08-2026CE1150,OPTSTK,-20.62
-716,25-Aug-2026,Stock Options,1253,175.4,Call,59.31,2828.3094,110.1,1969,5800,HEROMOTOCO,2828.3094,SR,5860,10180,OPTSTKHEROMOTOCO25-08-2026CE5800,OPTSTK,-36.36
