symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
ESDS,EQ,1827.4,87,   5.00,5,1827.4,1681,1827.4,756,67.42443,1186.757619759
AFCONS,EQ,262.9,9.1,   3.59,20,304.55,260.25,479.4,249,265.01568,752.194004544
TATACHEM,EQ,734.9,122.45,  19.99,20,734.9,734.9,1026.65,580.3,18.23658,134.02062642
TBZ,EQ,527,0.7,   0.13,5,552.6,511.4,583.05,110.5,19.33695,103.59964332
EMUDHRA,EQ,592.85,98.8,  20.00,20,592.85,531,710.1,364.55,15.50701,90.427578114
STLNETWORK,EQ,37.04,0.44,   1.20,5,38.43,35.37,38.43,15.75,149.45148,56.223646776
DIACABS,BE,387.5,18.45,   5.00,5,387.5,375,387.5,115.57,13.98719,54.087065011
BODALCHEM,EQ,176.7,4.3,   2.49,5,181.02,172,189.68,42.81,28.94993,51.151631317
LOTUSDEV,BE,211,1.73,   0.83,5,219.73,201.65,219.73,102.2,23.118,49.7198826
JINDALPOLY,EQ,738.4,67.1,  10.00,10,738.4,666,1026.45,365,3.46025,25.15394135
ELITECON,EQ,8.58,0.4,   4.89,5,8.58,8.36,46.4,7.08,122.49273,10.485377688
SPECTRUM,BE,3173.6,151.1,   5.00,5,3173.6,2951.1,3173.6,1050,0.29046,9.051924486
DAVANGERE,EQ,2.25,0.15,   7.14,10,2.31,2.2,5.5,1.74,386.01423,8.723921598
IBULLSLTD,EQ,27.44,1.3,   4.97,5,27.44,27.44,32.5,8.9,25.93006,7.115208464
SHANTIINOR,ST,194.15,9.2,   4.97,5,194.15,184,194.15,150,3.008,5.7970176
OPTIVALUE,ST,199.85,9.5,   4.99,5,199.85,189,202,56.05,2.896,5.7372656
EMPOWER,EQ,2.39,0.11,   4.82,5,2.39,2.32,2.82,1.3,200.36776,4.748715912
ONIDA,EQ,33.35,1.17,   3.64,5,33.78,32,49.23,21.5,10.6889,3.5636792600000002
KSHITIJPOL,EQ,3.65,0.17,   4.89,5,3.65,3.4,7.2,1.88,79.02695,2.82916481
SAHASRA,SM,311.95,14.85,   5.00,5,311.95,302,369,188.35,0.82,2.551184
MAXVOLT,SM,366.65,17.45,   5.00,5,366.65,353.2,509,213,0.684,2.4966
TAURIAN,ST,451.05,-5.95,  -1.30,5,479.85,450,545.25,192,0.44,2.027872
KESORAMIND,BE,12.61,0.6,   5.00,5,12.61,12.01,14.26,4.55,15.46731,1.9457875980000001
3IINFOLTD,BE,23.99,1.14,   4.99,5,23.99,22.5,27.8,12.68,7.33982,1.7498130879999998
ANMOL,EQ,15.47,-1.4,  -8.30,10,18.55,15.2,18.55,8.4,9.7745,1.64504835
QMSMEDI,BE,165.87,7.89,   4.99,5,165.87,157.98,165.87,68.95,0.87527,1.4395565689999998
SAAKSHI,ST,362,16.6,   4.81,5,362.65,340.15,362.65,147.4,0.378,1.3639374
TECHERA,SM,164.55,7.8,   4.98,5,164.55,162,325.7,127.55,0.8,1.31248
KANORICHEM,BE,178.12,8.48,   5.00,5,178.12,178.12,180.99,56,0.67464,1.201668768
UEL,EQ,213.3,6.66,   3.22,5,216.97,207,284.2,92.32,0.50156,1.084974592
GANGAFORGE,EQ,1.64,0.06,   3.80,5,1.65,1.56,3.29,1.53,57.91282,0.938187684
UNIVPHOTO,BE,567.1,26.95,   4.99,5,567.15,513.2,580,180.6,0.15446,0.872405526
RCOM,BE,1.06,0.05,   4.95,5,1.06,1.04,1.51,0.75,66.39544,0.69715212
SSFL,ST,326.5,12.85,   4.10,5,329.3,311,329.3,86,0.21,0.681807
SOFTTECH,EQ,474.9,22.55,   4.99,5,474.95,452.35,489.9,215,0.13382,0.633142566
SMARTLINK,BE,239.69,9.39,   4.08,5,241.81,230.3,241.81,103.5,0.2579,0.61777366
GRAVISSHO,EQ,46.97,4.27,  10.00,10,46.97,45.7,46.97,25.2,1.29348,0.605219292
GCHOTELS,ST,105.85,5,   4.96,5,105.85,100,232,76.5,0.582,0.598005
HPTL,SM,375,16.85,   4.70,5,376.05,350,376.05,190,0.132,0.4874364
ROLLT,BE,4.98,0.23,   4.84,5,4.98,4.61,4.98,1.07,9.72824,0.47571093600000003
KSR,EQ,44.52,2.12,   5.00,5,44.52,42.61,44.52,14.04,1.0047,0.44337411
CHEMBONDCH,BE,265,2.8,   1.07,5,275.3,263,290,104.85,0.156,0.4253808
SHEKHAWATI,BE,20.32,0.95,   4.90,5,20.33,19,25.75,9.12,2.03612,0.412517912
MONEYBOXX,EQ,44.94,4.08,   9.99,10,44.94,42.19,91.5,35.85,0.85676,0.383485776
ONMOBILE,BE,49.35,2.35,   5.00,5,49.35,46.74,84,40.21,0.77699,0.37404298599999997
MRIL,ST,76,3.6,   4.97,5,76,72,82,29.05,0.48,0.36192
IEML,ST,41,0.55,   1.36,5,42.45,40.85,173.57,37.8,0.865,0.361397
SHREEDHAR,ST,142.55,6.75,   4.97,5,142.55,141.9,142.55,54.4,0.24,0.341856
PAVNAIND,EQ,15.35,0.47,   3.16,20,17.85,14.89,43.8,14.11,2.07036,0.335812392
FONEBOX,SM,131.25,6.25,   5.00,5,131.25,131.25,131.25,57,0.25,0.328125
FILATFASH,EQ,0.19,0.01,   5.56,5,0.19,0.18,0.68,0.14,174.62471,0.31432447799999996
ECOLINE,ST,173,5.5,   3.28,5,175.85,166,216,111,0.18,0.312336
DISHTV,EQ,2.62,0.12,   4.80,5,2.62,2.57,5.99,1.82,11.42262,0.29813038199999997
BI,BE,97.56,4.64,   4.99,5,97.56,91.25,111.51,51.62,0.29669,0.287077244
GREENLEAF,ST,109.25,5.2,   5.00,5,109.25,104.1,185.9,52.5,0.23,0.2507
HOLMARC,SM,114.1,5.4,   4.97,5,114.1,109,126.8,60.05,0.2175,0.2467755
GSLSU,EQ,27.82,-0.43,  -1.52,5,29.66,27.71,139.67,23.06,0.84868,0.243825764
VLEGOV,EQ,10.55,0.31,   3.03,5,10.75,10.25,38.9,8.42,2.18706,0.23270318399999998
QUINT,EQ,48.24,8.04,  20.00,20,48.24,41,48.24,33.45,0.43332,0.204570372
KORE,ST,177.5,4.3,   2.48,5,181.85,167,212.3,85,0.105,0.186774
JKIPL,EQ,96.17,4.53,   4.94,5,96.22,92.35,126.95,45.4,0.1619,0.15370786
NECLIFE,EQ,11.43,-0.07,  -0.61,5,12.07,11.23,22.4,9.3,1.29977,0.152722975
GIRIRAJ,SM,88.7,4.2,   4.97,5,88.7,87,378,52.3,0.1625,0.143715
PRAMARA,SM,88.3,4.2,   4.99,5,88.3,85,374.8,82.5,0.16,0.14072
NAGREEKCAP,EQ,27.39,2.49,  10.00,10,27.39,24.07,42.75,19.3,0.47603,0.128099673
GOLDSTAR,SM,8.35,0.15,   1.83,5,8.6,8,9.95,4.5,1.35,0.11421
DHARAN,BZ,0.14,0.01,   7.69,5,0.14,0.13,0.61,0.11,82.83083,0.107680079
STLSTRINF,EQ,25.44,4.24,  20.00,20,25.44,24.2,25.44,14.59,0.40095,0.101640825
SATECH,SM,43.85,3.95,   9.90,10,43.85,39.9,60.75,31.15,0.2,0.0861
TAKE,EQ,18.49,0.88,   5.00,5,18.49,18.49,50.14,10.09,0.44031,0.081413319
SETCO,BE,17.45,0.71,   4.24,5,17.57,17.15,28.62,11.56,0.46116,0.080426304
GTECJAINX,EQ,29.31,2.66,   9.98,10,29.31,24.8,38.35,15.54,0.20231,0.05616125600000001
TPHQ,BE,0.52,0.02,   4.00,5,0.52,0.5,0.86,0.4,10.2305,0.0511525
AHLWEST,BE,506.4,1.4,   0.28,5,530.25,505,751.4,137,0.00882,0.046581948
TOYAMSL,EQ,0.69,0.03,   4.55,5,0.69,0.68,0.69,0.6,6.67929,0.045419171999999994
IMPEXFERRO,BZ,5.28,0.1,   1.93,2,5.28,5.28,5.28,1.3,0.83788,0.044240064
ACCURACY,BE,4.39,0.2,   4.77,5,4.39,4.17,7.51,3.4,0.99869,0.043443015
GVKPIL,BE,2.29,0.04,   1.78,2,2.29,2.29,4.06,2.04,1.7905,0.04100245
ARCL,EQ,262.39,12.49,   5.00,5,262.39,262.39,262.39,216.89,0.0151,0.03962089
MBECL,BE,346.92,16.52,   5.00,5,346.92,346.92,346.92,213,0.01134,0.039340728000000005
ARISTO,SM,112,4,   3.70,5,113.4,112,140,74.3,0.032,0.036176
RAJTV,EQ,8.62,0.41,   4.99,5,8.62,8.44,46.9,7.7,0.3979,0.03417961
AGSTRA,BZ,1.93,0.04,   2.12,5,1.98,1.88,5.44,1.86,1.69141,0.032475072
ARSHIYA,BZ,0.79,0.03,   3.95,5,0.79,0.74,2.19,0.68,3.91329,0.030132333
NIMBSPROJ,EQ,170,4.75,   2.87,5,173.51,170,231.23,141.04,0.01551,0.026774913
SEYAIND,BE,12.57,-0.11,  -0.87,2,12.93,12.51,23.99,8.54,0.16307,0.020954495
REFRACTORY,SM,27.45,1.3,   4.97,5,27.45,26.2,61.2,23.15,0.07,0.019047
GATECHDVR,BE,0.5,0.02,   4.17,5,0.5,0.47,0.67,0.36,3.71009,0.018179441
FLEXITUFF,BE,2.24,0.1,   4.67,5,2.24,2.14,27.5,2,0.78787,0.017490714
QVCEL,SM,22.8,-1.1,  -4.60,5,25.05,22.8,35.3,21.75,0.064,0.0153408
SPPPOLY,SM,12.2,0.45,   3.83,5,12.3,11.4,18.15,10.3,0.12,0.014556
AUROIMPEX,SM,29.2,1.35,   4.85,5,29.2,29.2,53.95,21.25,0.048,0.014016
GFSTEELS,EQ,21.99,1.04,   4.96,5,21.99,21.99,21.99,9.73,0.06049,0.013301751
VERITAAS,SM,26.65,-0.85,  -3.09,5,28.85,26.4,74.9,26.4,0.048,0.0132768
PARSVNATH,BE,1.75,0.03,   1.74,2,1.75,1.75,18.75,1.35,0.7037,0.01231475
RCDL-RE,ST,2.5,0.4,  19.05,20,2.5,2,6.25,1.75,0.51,0.012138
SITINET,BZ,0.28,0.01,   3.70,2,0.28,0.27,0.51,0.27,4.33513,0.011704850999999999
VIRTUALG,BE,0.47,0.02,   4.44,5,0.47,0.46,0.6,0.4,2.46319,0.011330674
SHRIKANHA,SM,23.5,0.7,   3.07,5,23.9,22.8,88,15.1,0.048,0.011232
SKIL,BZ,0.87,0,   0.00,5,0.91,0.87,4.1,0.78,1.09842,0.00988578
AUSL,SM,24.5,1.15,   4.93,5,24.5,24,39.9,17.35,0.04,0.0097
FEL,BZ,0.37,0,   0.00,2,0.38,0.37,0.65,0.34,2.26699,0.008387863
DHRUV,EQ,21.76,-0.08,  -0.37,5,22.93,21.5,59.67,21.5,0.03779,0.008332695
ANSALAPI,BZ,3.4,0.06,   1.80,2,3.4,3.4,5.18,2.51,0.2334,0.0079356
PLADAINFO,SM,11.9,0.55,   4.85,5,11.9,11.85,20.3,9.05,0.06,0.007122
