changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-31094,30-Jun-2026,Index Options,43667,242.95,Put,46.8,180035.4606,165.5,74761,24200,NIFTY,180035.4606,SR,23946.25,1530686,OPTIDXNIFTY30-06-2026PE24200,OPTIDX,-41.59
-16411,30-Jun-2026,Index Options,13350,197.9,Put,46.65,160738.98663,134.95,29761,24150,NIFTY,160738.98663,SR,23946.25,1726529,OPTIDXNIFTY30-06-2026PE24150,OPTIDX,-55.14
-15670,30-Jun-2026,Index Options,78276,156.65,Put,44.78,446937.92631,108.2,93946,24100,NIFTY,446937.92631,SR,23946.25,6077398,OPTIDXNIFTY30-06-2026PE24100,OPTIDX,-16.68
-14339,30-Jun-2026,Index Options,9560,0.8,Call,23.08,39.60637,0.65,23899,25700,NIFTY,39.60637,SR,23946.25,84629,OPTIDXNIFTY30-06-2026CE25700,OPTIDX,-60
-6582,30-Jun-2026,Stock Futures,26078,175.7,-,0.04,150095.1543,175.63,32660,0,WIPRO,150095.1543,SR,175.6,28487,FUTSTKWIPRO30-06-2026XX0,FUTSTK,-20.15
-6400,30-Jun-2026,Stock Futures,17091,3261.4,-,1.43,104640.44472,3215.4,23491,0,TRENT,104640.44472,SR,3265.5,21364,FUTSTKTRENT30-06-2026XX0,FUTSTK,-27.24
-6025,30-Jun-2026,Index Options,6192,288.8,Put,44.15,43092.91443,200.35,12217,24250,NIFTY,43092.91443,SR,23946.25,307656,OPTIDXNIFTY30-06-2026PE24250,OPTIDX,-49.32
-5483,30-Jun-2026,Stock Futures,27476,424.7,-,0.22,108829.14,423.75,32959,0,AMBUJACEM,108829.14,SR,424.1,24445,FUTSTKAMBUJACEM30-06-2026XX0,FUTSTK,-16.64
-5134,30-Jun-2026,Index Options,17916,533,Put,28.2,16974.76331,415.75,23050,24500,NIFTY,16974.76331,SR,23946.25,56303,OPTIDXNIFTY30-06-2026PE24500,OPTIDX,-22.27
-4952,30-Jun-2026,Index Options,12994,0.5,Call,11.11,11.68194,0.45,17946,26500,NIFTY,11.68194,SR,23946.25,36678,OPTIDXNIFTY30-06-2026CE26500,OPTIDX,-27.59
-4602,30-Jun-2026,Stock Futures,10835,57.4,-,0.05,52394.66457,57.37,15437,0,SUZLON,52394.66457,SR,57.4,10130,FUTSTKSUZLON30-06-2026XX0,FUTSTK,-29.81
-4460,30-Jun-2026,Index Options,17893,335.6,Put,40.74,53726.86449,238.45,22353,24300,NIFTY,53726.86449,SR,23946.25,315243,OPTIDXNIFTY30-06-2026PE24300,OPTIDX,-19.95
-4052,30-Jun-2026,Stock Futures,31235,14.39,-,2.13,248570.96617,14.09,35287,0,IDEA,248570.96617,SR,14.38,24595,FUTSTKIDEA30-06-2026XX0,FUTSTK,-11.48
-4033,30-Jun-2026,Stock Futures,16890,283.1,-,3.19,91921.41682,274.35,20923,0,VEDL,91921.41682,SR,285,28636,FUTSTKVEDL30-06-2026XX0,FUTSTK,-19.28
-3941,30-Jun-2026,Index Options,35571,3046.05,Put,4.69,19512.46326,2909.5,39513,27000,NIFTY,19512.46326,SR,23946.25,10013,OPTIDXNIFTY30-06-2026PE27000,OPTIDX,-9.97
-3925,30-Jun-2026,Stock Futures,15978,965.8,-,1.09,104025.70206,955.4,19903,0,HINDALCO,104025.70206,SR,963,15381,FUTSTKHINDALCO30-06-2026XX0,FUTSTK,-19.72
-3920,30-Jun-2026,Index Options,44944,2038.8,Put,6.72,21226.08044,1910.45,48864,26000,NIFTY,21226.08044,SR,23946.25,16434,OPTIDXNIFTY30-06-2026PE26000,OPTIDX,-8.02
-3760,30-Jun-2026,Stock Futures,22585,173.11,-,1.39,195253.839,170.73,26345,0,SAIL,195253.839,SR,174,23925,FUTSTKSAIL30-06-2026XX0,FUTSTK,-14.27
-3751,30-Jun-2026,Stock Futures,31864,395,-,0.36,98519.90076,393.6,35615,0,INDUSTOWER,98519.90076,SR,394.2,14862,FUTSTKINDUSTOWER30-06-2026XX0,FUTSTK,-10.53
-3477,30-Jun-2026,Index Options,41201,1034.65,Put,14.16,17221.48602,906.35,44679,25000,NIFTY,17221.48602,SR,23946.25,26756,OPTIDXNIFTY30-06-2026PE25000,OPTIDX,-7.78
-3291,30-Jun-2026,Stock Futures,3935,584,-,1.85,45203.004,573.4,7226,0,JSWENERGY,45203.004,SR,584.4,7799,FUTSTKJSWENERGY30-06-2026XX0,FUTSTK,-45.54
-3280,30-Jun-2026,Index Options,11674,4043.55,Put,3.38,21649.08172,3911.3,14954,28000,NIFTY,21649.08172,SR,23946.25,8289,OPTIDXNIFTY30-06-2026PE28000,OPTIDX,-21.93
-3180,30-Jun-2026,Stock Futures,30835,441.9,-,1.32,151940.95749,436.15,34015,0,COALINDIA,151940.95749,SR,442.9,25497,FUTSTKCOALINDIA30-06-2026XX0,FUTSTK,-9.35
-3005,30-Jun-2026,Index Options,6595,440,Put,58.3,40649.11738,277.95,9600,58200,BANKNIFTY,40649.11738,SR,57727.35,393738,OPTIDXBANKNIFTY30-06-2026PE58200,OPTIDX,-31.3
-2873,30-Jun-2026,Index Options,2669,0.7,Call,7.69,11.16716,0.65,5542,25750,NIFTY,11.16716,SR,23946.25,22907,OPTIDXNIFTY30-06-2026CE25750,OPTIDX,-51.84
